question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
14,14,colbertv2,agglo_k5,"Lady Elizabeth Delmé and Her Children (1779) is a portrait given to the National Gallery of Art in 1937, which is located in which state?",5a7336d05542992359bc3293,"[13264, 13967]","[13967, 18961, 25155, 6353, 13264]",1.0,1.0,0.7291772365570068,0.0,,,0.0,0.0,0.0,OK,
15,15,colbertv2,agglo_k5,"Which movie is loosley based off the Brother Grimm's ""Iron Henry""?",5a733b835542991f9a20c6b2,"[23633, 4545]","[24213, 4545, 18774, 4190, 17374]",0.5,0.5,0.7106442451477051,0.0,,,0.0,0.0,0.0,OK,
16,16,colbertv2,agglo_k5,which board game has been around longer Obsession or Battle Sheep ?,5a733caa5542992359bc32a3,"[15389, 19341]","[24000, 780, 19341, 15367, 913]",0.5,0.3333333333333333,0.6998289823532104,0.0,,,0.0,0.0,0.0,OK,
17,17,colbertv2,agglo_k5,"Which famous mine was in service first, the Salmita Mine or the Kanichee Mine?",5a739323554299623ed4abff,"[4244, 25216]","[16015, 4244, 142, 2196, 1643]",0.5,0.5,0.7156310677528381,0.0,,,0.0,0.0,0.0,OK,
18,18,colbertv2,agglo_k5,"What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk",5a74122f55429929fddd83da,"[7716, 8612]","[12148, 5992, 4016, 8612, 3577]",0.5,0.25,0.6533554792404175,0.0,,,0.0,0.0,0.0,OK,
19,19,colbertv2,agglo_k5,"Who wrote the music for Billy Elliot the Musical and had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years?",5a74629255429929fddd8402,"[10804, 21082]","[10804, 24687, 15300, 23320, 16131]",0.5,1.0,0.6938253045082092,0.0,,,0.0,0.0,0.0,OK,
20,20,colbertv2,agglo_k5,Which American main title designer designed sequences for the founder of the Sundance Film Festival?,5a7471f655429979e2882955,"[4890, 23681]","[4890, 14730, 17751, 16880, 20012]",0.5,1.0,0.7079774737358093,0.0,,,0.0,0.0,0.0,OK,
21,21,colbertv2,agglo_k5,What is served shaken with ice and should not be mistaken with the name Margarita?,5a74be7a55429929fddd84e4,"[7079, 4039]","[4039, 7079, 11087, 10840, 21216]",1.0,1.0,0.6711996793746948,0.0,,,0.0,0.0,0.0,OK,
22,22,colbertv2,agglo_k5,What product by FLEXcon represents data by geometric patterns?,5a74c3f455429979e2882a0a,"[7688, 23564]","[25591, 7688, 23564, 16444, 9760]",1.0,0.5,0.7240990996360779,0.0,,,0.0,0.0,0.0,OK,
23,23,colbertv2,agglo_k5,Connetquot High School  is a public high school in what city in New York?,5a7506f455429916b0164240,"[2573, 1640]","[4392, 2573, 20700, 22521, 24796]",0.5,0.5,0.5820738673210144,0.0,,,0.0,0.0,0.0,OK,
24,24,colbertv2,agglo_k5,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,5a7526945542993748c897d2,"[21889, 8074]","[21889, 5856, 13176, 2417, 1372]",0.5,1.0,0.8044558763504028,0.0,,,0.0,0.0,0.0,OK,
25,25,colbertv2,agglo_k5,"What song from the fourth studio album made by The Who reached No.4 on the UK charts and No. 19 o nthe U.S. ""Billboard"" Hot 100?",5a753c8c55429916b01642ab,"[5767, 3370]","[834, 4227, 5767, 9756, 18882]",0.5,0.3333333333333333,0.7549421191215515,0.0,,,0.0,0.0,0.0,OK,
26,26,colbertv2,agglo_k5,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",5a7542425542996c70cfaecc,"[7681, 18798]","[9450, 18798, 7681, 6269, 15479]",1.0,0.5,0.7001632452011108,0.0,,,0.0,0.0,0.0,OK,
27,27,colbertv2,agglo_k5,"Michael Mark Brodsky is known for his translation of what Irish avant-garde novelist, playwright, theatre director, and poet?",5a7545605542993748c89807,"[15201, 10071]","[10071, 1706, 15201, 12359, 1104]",1.0,1.0,0.6699568033218384,0.0,,,0.0,0.0,0.0,OK,
28,28,colbertv2,agglo_k5,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",5a7555215542996c70cfaee1,"[9446, 2847]","[2847, 21093, 9446, 10486, 4848]",1.0,1.0,0.7804983258247375,0.0,,,0.0,0.0,0.0,OK,
29,29,colbertv2,agglo_k5,"Which ""Roseanne"" star is in Scream 2?",5a7557d75542992d0ec05f68,"[23512, 11186]","[11186, 23512, 3003, 18928, 25252]",1.0,1.0,0.7002143859863281,0.0,,,0.0,0.0,0.0,OK,
30,30,colbertv2,agglo_k5,What show was Elena Shaddow in that was written by a relative of Richard Rodgers?,5a755f0a5542996c70cfaee7,"[25709, 9440]","[19021, 737, 25709, 9541, 11441]",0.5,0.3333333333333333,0.762729823589325,0.0,,,0.0,0.0,0.0,OK,
31,31,colbertv2,agglo_k5,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",5a7571095542992d0ec05f97,"[5780, 24053]","[11553, 5780, 24053, 17874, 12167]",1.0,0.5,0.7040824890136719,0.0,,,0.0,0.0,0.0,OK,
32,32,colbertv2,agglo_k5,Who was born first Mahbub ul Haq or Ibn Arabi?,5a7574e25542996c70cfaf01,"[24250, 5838]","[7350, 11129, 24250, 13906, 19944]",0.5,0.3333333333333333,0.6958842873573303,0.0,,,0.0,0.0,0.0,OK,
33,33,colbertv2,agglo_k5,Andrea Camplone is a football coach in which 22-team competition?,5a75d8dc5542992db94736f0,"[18063, 21614]","[4324, 21701, 14116, 18063, 23594]",0.5,0.25,0.7094752788543701,0.0,,,0.0,0.0,0.0,OK,
34,34,colbertv2,agglo_k5,"The Declaration of Montreal was the founding document of which world event, lasting from July 26-August 5, 2006?",5a75da6d5542992db94736fa,"[23670, 20385]","[23670, 12468, 20385, 4004, 21481]",1.0,1.0,0.658379077911377,0.0,,,0.0,0.0,0.0,OK,
35,35,colbertv2,agglo_k5,"Who is younger, Pelle Almqvist or Steve Winwood?",5a75f0bf5542994ccc91866b,"[4900, 6621]","[22408, 6621, 4209, 4900, 24762]",1.0,0.5,0.6685460805892944,0.0,,,0.0,0.0,0.0,OK,
36,36,colbertv2,agglo_k5,"What actress and and writer starred with Jennifer Saunders in bothe ""The Supergrass"" and ""French and Saunders""?",5a7602d8554299109176e5fb,"[10750, 12015]","[12015, 10750, 24485, 12106, 23502]",1.0,1.0,0.7093480825424194,0.0,,,0.0,0.0,0.0,OK,
37,37,colbertv2,agglo_k5,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,5a760ab65542994ccc918697,"[7215, 5425]","[4688, 7215, 6229, 3431, 22201]",0.5,0.5,0.7599371671676636,0.0,,,0.0,0.0,0.0,OK,
38,38,colbertv2,agglo_k5,Was the famous opera comique that was based on a Prosper Merimee novella a comedy or a tragedy?,5a7615fb5542992db9473727,"[1460, 15091]","[24493, 15091, 9176, 22832, 673]",0.5,0.5,0.6591227650642395,0.0,,,0.0,0.0,0.0,OK,
39,39,colbertv2,agglo_k5,Who served as the head coach for the Grizzlies in the 2004-05 season and as head coach for the Brooklyn Nets?,5a7618d85542994ccc9186cf,"[11963, 14818]","[3824, 22764, 11963, 14818, 16667]",1.0,0.3333333333333333,0.6425520777702332,0.0,,,0.0,0.0,0.0,OK,
40,40,colbertv2,agglo_k5,"Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",5a7621bb554299109176e650,"[23154, 4227]","[3637, 5927, 4227, 11544, 22995]",0.5,0.3333333333333333,0.7337242364883423,0.0,,,0.0,0.0,0.0,OK,
41,41,colbertv2,agglo_k5,When was the plaintiff in the 1892 Barbed Wire Patent Case born?,5a7624b85542992db947372c,"[16274, 24579]","[24193, 8524, 16274, 13785, 9791]",0.5,0.3333333333333333,0.654671847820282,0.0,,,0.0,0.0,0.0,OK,
42,42,colbertv2,agglo_k5,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",5a7633ad5542992db9473741,"[25986, 8549]","[20841, 12468, 8549, 25986, 23962]",1.0,0.3333333333333333,0.6077456474304199,0.0,,,0.0,0.0,0.0,OK,
43,43,colbertv2,agglo_k5,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",5a7633ff5542994ccc918712,"[23901, 5723]","[5723, 5618, 22643, 17813, 25737]",0.5,1.0,0.7530211806297302,0.0,,,0.0,0.0,0.0,OK,
44,44,colbertv2,agglo_k5,Who was the wife of the president when William Bainbridge started his career?,5a7636fb55429976ec32bd79,"[2587, 202]","[12667, 2587, 23271, 20300, 2684]",0.5,0.5,0.6997750997543335,0.0,,,0.0,0.0,0.0,OK,
45,45,colbertv2,agglo_k5,"Which university has more schools, Ateneo de Davao University or University of Rochester?",5a7651825542992d0ec060a3,"[163, 12131]","[12131, 163, 11592, 17480, 11762]",1.0,1.0,0.6306880116462708,0.0,,,0.0,0.0,0.0,OK,
46,46,colbertv2,agglo_k5,Who founded the collective which released the album Messe I.X-VI.X?,5a7662745542992db9473786,"[16502, 23431]","[16502, 22983, 3003, 12936, 5927]",0.5,1.0,0.6981483697891235,0.0,,,0.0,0.0,0.0,OK,
47,47,colbertv2,agglo_k5,When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,5a76db3555429972597f13e7,"[16835, 6646]","[7235, 6036, 6646, 8766, 8769]",0.5,0.3333333333333333,0.6417819261550903,0.0,,,0.0,0.0,0.0,OK,
48,48,colbertv2,agglo_k5,"Who is older, Ivan Foster or Ian Paisley?",5a77253455429972597f1449,"[18224, 25837]","[12674, 8386, 18224, 3989, 13453]",0.5,0.3333333333333333,0.6406430006027222,0.0,,,0.0,0.0,0.0,OK,
49,49,colbertv2,agglo_k5,Which software application was originally made for the company that acquired RadioShack in 1963?,5a77322055429972597f1494,"[645, 11956]","[11956, 19846, 7281, 17269, 6973]",0.5,1.0,0.720045268535614,0.0,,,0.0,0.0,0.0,OK,
50,50,colbertv2,agglo_k5,"Who won Miss America 2013, which was the 86th Miss America pageant held at the PH Live in Las Vegas?",5a7735f55542994aec3b7226,"[15216, 13103]","[16141, 13103, 4118, 18103, 15216]",1.0,0.5,0.6501203179359436,0.0,,,0.0,0.0,0.0,OK,
51,51,colbertv2,agglo_k5,Who starred in Umm-e-Kulsoom whose mother was Afshan Qureshi?,5a77414155429972597f14d7,"[19527, 4872]","[14954, 23987, 4872, 12167, 19527]",1.0,0.3333333333333333,0.6777631044387817,0.0,,,0.0,0.0,0.0,OK,
52,52,colbertv2,agglo_k5,"What actress is known for a starring role in Robert Bresson's ""Pickpocket"" and has also been directed by Just Jaeckin, a former photographer?",5a77626b5542993569682d77,"[12786, 5419]","[12786, 15786, 13962, 3010, 1543]",0.5,1.0,0.7170747518539429,0.0,,,0.0,0.0,0.0,OK,
53,53,colbertv2,agglo_k5,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,5a776b82554299373536026f,"[2849, 13370]","[2849, 13370, 25494, 20663, 13512]",1.0,1.0,0.5831707715988159,0.0,,,0.0,0.0,0.0,OK,
54,54,colbertv2,agglo_k5,"Who was born first, Susan Oliver or W. S. Van Dyke?",5a778b345542992a6e59decf,"[4583, 24476]","[2903, 15946, 24476, 4583, 5058]",1.0,0.3333333333333333,0.6844890713691711,0.0,,,0.0,0.0,0.0,OK,
55,55,colbertv2,agglo_k5,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,5a779fd95542997042120ab5,"[10126, 17449]","[11100, 10126, 12331, 20635, 9349]",0.5,0.5,0.5749427676200867,0.0,,,0.0,0.0,0.0,OK,
56,56,colbertv2,agglo_k5,What year did Christopher Nolan's magic-themed drama come out?,5a77a41a5542997042120ab9,"[11314, 10290]","[10290, 23804, 18766, 7363, 1925]",0.5,1.0,0.6906763911247253,0.0,,,0.0,0.0,0.0,OK,
57,57,colbertv2,agglo_k5,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",5a77a65b5542992a6e59df57,"[22947, 22198]","[21654, 12339, 19476, 22198, 22632]",0.5,0.25,0.6585078835487366,0.0,,,0.0,0.0,0.0,OK,
58,58,colbertv2,agglo_k5,What British novelist born in November 1898 wrote Surprised by Joy: The Shape of My Early Life?,5a77a9df55429967ab10521c,"[2490, 23359]","[2490, 18796, 10071, 23359, 7681]",1.0,1.0,0.6536580920219421,0.0,,,0.0,0.0,0.0,OK,
59,59,colbertv2,agglo_k5,"What is the species of animal which the town of Antelope, Kansas was named after?",5a77c09555429967ab105262,"[10221, 5206]","[7138, 5206, 10221, 18228, 20345]",1.0,0.5,0.5948942303657532,0.0,,,0.0,0.0,0.0,OK,
60,60,colbertv2,agglo_k5,"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?",5a77c1505542997042120b1b,"[4167, 1573]","[1573, 7741, 4445, 12438, 11006]",0.5,1.0,0.6383105516433716,0.0,,,0.0,0.0,0.0,OK,
61,61,colbertv2,agglo_k5,"Which band formed in England, Of Montreal or Vib Gyor?",5a77c74155429967ab105291,"[23850, 24150]","[9745, 4775, 23850, 24150, 20910]",1.0,0.3333333333333333,0.6901214718818665,0.0,,,0.0,0.0,0.0,OK,
62,62,colbertv2,agglo_k5,"The voice of Homer Simpson also voices what alien character in the television series ""The Simpsons""?",5a77cb5e55429967ab1052a7,"[18801, 23611]","[18801, 23803, 23611, 18328, 25009]",1.0,1.0,0.7044787406921387,0.0,,,0.0,0.0,0.0,OK,
63,63,colbertv2,agglo_k5,"The True Colors World Tour was by what artist whose debut album was ""She's So Unusual""?",5a77ddb855429967ab1052d8,"[15195, 25141]","[13392, 25141, 23078, 20313, 24962]",0.5,0.5,0.7606682777404785,0.0,,,0.0,0.0,0.0,OK,
64,64,colbertv2,agglo_k5,"What scientist as well as a practising Roman Cathloic described the electronic voice phenomena as typically brief, usually the length of a work or short phrase?",5a77f4755542992a6e59e01f,"[23394, 24534]","[15999, 8697, 24534, 25033, 9390]",0.5,0.3333333333333333,0.7490525245666504,0.0,,,0.0,0.0,0.0,OK,
65,65,colbertv2,agglo_k5,"Spawn, a fictional character who Mustafa Shakir has expressed interest in playing, was created by?",5a78b5f7554299148911f95b,"[22840, 10815]","[6608, 10815, 25603, 22840, 17233]",1.0,0.5,0.7378222346305847,0.0,,,0.0,0.0,0.0,OK,
66,66,colbertv2,agglo_k5,The show featuring a young boy named Gerald Bald Z premiered on what TV channel?,5a78bd515542990784727749,"[10604, 6450]","[6450, 25405, 22481, 23893, 24729]",0.5,1.0,0.7309345006942749,0.0,,,0.0,0.0,0.0,OK,
67,67,colbertv2,agglo_k5,The southernmost administrative region of Denmark is well-known for creating what products?,5a78ce5d55429974737f78ac,"[8051, 8866]","[11702, 21910, 5621, 8051, 8866]",1.0,0.25,0.7348173260688782,0.0,,,0.0,0.0,0.0,OK,
68,68,colbertv2,agglo_k5,"Orange is the New Black, starring Annie Golden as Norma Romano, takes place in which minimum-security federal prison?",5a78f18855429974737f7915,"[24525, 13229]","[736, 19196, 10937, 13229, 1130]",0.5,0.25,0.7522370219230652,0.0,,,0.0,0.0,0.0,OK,
69,69,colbertv2,agglo_k5,Mick Carter is the landlord of a public house located at what address?,5a78f59755429970f5fffdf7,"[16943, 5839]","[22724, 1616, 6982, 16943, 21921]",0.5,0.25,0.6822727918624878,0.0,,,0.0,0.0,0.0,OK,
70,70,colbertv2,agglo_k5,What is the birthday of the oldest among Vicente García and Ximena Sariñana?,5a7914e155429974737f7973,"[18678, 4272]","[22971, 18678, 4272, 18348, 23104]",1.0,0.5,0.6285216212272644,0.0,,,0.0,0.0,0.0,OK,
71,71,colbertv2,agglo_k5,"Which Netflix series ""Unbreakable"" character is Elizabeth Claire Kemper known for playing?",5a791a97554299148911f9f2,"[7040, 19925]","[7040, 12579, 19394, 22002, 24337]",0.5,1.0,0.6858475804328918,0.0,,,0.0,0.0,0.0,OK,
72,72,colbertv2,agglo_k5,"Who was born first, Brooklyn Decker or Andy Roddick?",5a793bc95542994bb9456fc3,"[25392, 13425]","[14818, 25912, 7828, 25392, 25553]",0.5,0.25,0.7434736490249634,0.0,,,0.0,0.0,0.0,OK,
73,73,colbertv2,agglo_k5,Amil Grove appeared in what  British tabloid published by News UK?,5a793d335542994bb9456fca,"[1497, 9333]","[9333, 1497, 10813, 23185, 7471]",1.0,1.0,0.7193654775619507,0.0,,,0.0,0.0,0.0,OK,
74,74,colbertv2,agglo_k5,"Who was born first, Nellee Hooper or Baz Luhrmann?",5a794119554299029c4b5f3c,"[4565, 3093]","[9559, 25252, 25962, 4565, 18164]",0.5,0.25,0.7464900016784668,0.0,,,0.0,0.0,0.0,OK,
75,75,colbertv2,agglo_k5,Eric Ambler and Carol Shields are both best Known for what profession?,5a79c1335542994bb9457066,"[20299, 23672]","[8797, 3353, 23672, 20299, 6329]",1.0,0.3333333333333333,0.6800123453140259,0.0,,,0.0,0.0,0.0,OK,
76,76,colbertv2,agglo_k5,Which two occupations does Ronnie Dunn and Annie Lennox have in common?,5a79c9395542994bb94570a2,"[23665, 8341]","[21669, 8341, 23782, 2407, 24602]",0.5,0.5,0.6862545013427734,0.0,,,0.0,0.0,0.0,OK,
77,77,colbertv2,agglo_k5,Special K is a slang word for a medication whose main effects last how long?,5a7a05485542990198eaf04c,"[25402, 4011]","[25402, 13573, 4011, 24684, 11045]",1.0,1.0,0.7767931222915649,0.0,,,0.0,0.0,0.0,OK,
78,78,colbertv2,agglo_k5,When did Henrietta Ponsonby's father die?,5a7a0e745542990783324e1d,"[5058, 9931]","[5540, 5350, 5058, 17159, 25094]",0.5,0.3333333333333333,0.6862167119979858,0.0,,,0.0,0.0,0.0,OK,
79,79,colbertv2,agglo_k5,The Swallow Bluff Island Mounds is a Mississippian culture archaeological site that is located in this river which was once known by what name?,5a7a3d435542996a35c17154,"[11628, 11499]","[7529, 17696, 10493, 4243, 11628]",0.5,0.2,0.6787640452384949,0.0,,,0.0,0.0,0.0,OK,
80,80,colbertv2,agglo_k5,Near the banks of what river is the city in Romania with a partner Aspen Institute located?,5a7a47be5542994f819ef1b2,"[3254, 14619]","[2830, 14619, 3254, 11328, 23704]",1.0,0.5,0.6271899938583374,0.0,,,0.0,0.0,0.0,OK,
81,81,colbertv2,agglo_k5,"Who was born first, Lecrae Devaughn Moore or Gawvi?",5a7a650355429941d65f2615,"[20545, 12316]","[15244, 12316, 1684, 2959, 10648]",0.5,0.5,0.7431463003158569,0.0,,,0.0,0.0,0.0,OK,
82,82,colbertv2,agglo_k5,What is the altitude of the town in England that has Leadgate between it and Garrigill?,5a7a94f155429941d65f26ca,"[25349, 15612]","[25349, 4292, 12741, 25386, 12984]",0.5,1.0,0.6989787220954895,0.0,,,0.0,0.0,0.0,OK,
83,83,colbertv2,agglo_k5,"Who was born first, Chester Bennington or Mikael Stanne?",5a7aa2a255429941d65f270e,"[2563, 3708]","[3553, 19857, 6285, 2563, 3708]",1.0,0.25,0.7051138877868652,0.0,,,0.0,0.0,0.0,OK,
84,84,colbertv2,agglo_k5,Who passed away first Robert Graves or Dino Buzzati ?,5a7aa9425542992d025e66e4,"[15806, 24994]","[7630, 24994, 5460, 15806, 16993]",1.0,0.5,0.7353860139846802,0.0,,,0.0,0.0,0.0,OK,
85,85,colbertv2,agglo_k5,Beena Sarwar is the editor of a peace initiative sponsored by a newpaper based in what city?,5a7af4cd55429931da12c9a6,"[13627, 25508]","[16704, 19438, 13627, 21673, 15235]",0.5,0.3333333333333333,0.6551167964935303,0.0,,,0.0,0.0,0.0,OK,
86,86,colbertv2,agglo_k5,Who is the older brother of the king that was overthrown in the Henriad?,5a7b3b4f5542992d025e67ac,"[9541, 19384]","[7714, 8380, 23397, 4412, 23525]",0.0,0.0,0.6922885775566101,0.0,,,0.0,0.0,0.0,OK,
87,87,colbertv2,agglo_k5,"Who was the director behind the Cirque du Soleil show in Las Vegas that was first performed on December 25, 1993?",5a7b443c5542992d025e67ce,"[24681, 1590]","[21014, 19739, 17906, 1590, 7346]",0.5,0.25,0.7347328662872314,0.0,,,0.0,0.0,0.0,OK,
88,88,colbertv2,agglo_k5,"What country does Eric A. Sykes and Eccles, Greater Manchester have ion common?",5a7b4bc35542992d025e67e0,"[13861, 4279]","[5833, 13861, 19950, 3299, 4279]",1.0,0.5,0.7136549949645996,0.0,,,0.0,0.0,0.0,OK,
89,89,colbertv2,agglo_k5,The Motion Picture Soundtrack The Woman in Red featured this American Singer who became a United Nations Ambassador for what organization?,5a7b72e15542997c3ec97187,"[23155, 3897]","[23155, 3897, 20819, 14540, 25141]",1.0,1.0,0.7154975533485413,0.0,,,0.0,0.0,0.0,OK,
90,90,colbertv2,agglo_k5,"Who was born first, Ana Kasparian or Andre Agassi?",5a7c34905542996dd594b8d5,"[6559, 23466]","[23466, 12357, 2374, 4946, 6559]",1.0,1.0,0.7473779320716858,0.0,,,0.0,0.0,0.0,OK,
91,91,colbertv2,agglo_k5,"Who is older, Simon Neil or Michael McKean?",5a7c64bc5542996dd594b913,"[25306, 25985]","[17470, 25306, 25985, 15423, 10816]",1.0,0.5,0.6770777106285095,0.0,,,0.0,0.0,0.0,OK,
92,92,colbertv2,agglo_k5,What was the sequel of the game that e was published by U.S. Gold in 1992?,5a7c68575542996dd594b91c,"[1860, 25874]","[25874, 23385, 296, 24992, 15367]",0.5,1.0,0.7439796328544617,0.0,,,0.0,0.0,0.0,OK,
93,93,colbertv2,agglo_k5,What was the population in 2016 of the city that Norman Foote is originally from?,5a7c78c955429935c91b51d2,"[644, 12503]","[16997, 644, 8570, 6508, 1176]",0.5,0.5,0.7031382322311401,0.0,,,0.0,0.0,0.0,OK,
94,94,colbertv2,agglo_k5,The 2011 Tennessee Tech Golden Eagles football team competed in a conference with how many members competing in football?,5a7c827e55429907fabeefa7,"[12219, 24831]","[12219, 12177, 24769, 21646, 22624]",0.5,1.0,0.64348965883255,0.0,,,0.0,0.0,0.0,OK,
95,95,colbertv2,agglo_k5,Focus is a 2015 American romantic crime comedy-drama film starring an Australian actress who was also cast in what soap opera?,5a7c8cea55429935c91b5214,"[15934, 5796]","[5796, 18366, 7175, 1543, 15934]",1.0,1.0,0.6734398007392883,0.0,,,0.0,0.0,0.0,OK,
96,96,colbertv2,agglo_k5,"As of 2010, what was the population of the county that was named after the 13th Speaker of the House of Representatives?",5a7c9ead5542990527d554e4,"[25549, 3547]","[25666, 24428, 764, 3547, 6030]",0.5,0.25,0.6836498379707336,0.0,,,0.0,0.0,0.0,OK,
97,97,colbertv2,agglo_k5,"Which restaurant chain is based further south, Pizza Fusion or Imo's Pizza?",5a7ca33f5542990527d554ee,"[4533, 5392]","[9777, 18172, 5392, 19758, 433]",0.5,0.3333333333333333,0.6847518682479858,0.0,,,0.0,0.0,0.0,OK,
98,98,colbertv2,agglo_k5,How much change in elevation is there at the site of the 1999 FIA GT Hockenheim 500km?,5a7cb993554299452d57b9c2,"[2797, 25741]","[20215, 2797, 23327, 24503, 3568]",0.5,0.5,0.6422315239906311,0.0,,,0.0,0.0,0.0,OK,
99,99,colbertv2,agglo_k5,How many times has the national team Joseph Raich Garriga played for in 1941 participated in FIFA World Cups?,5a7cc58f554299452d57ba45,"[4128, 23594]","[4128, 23772, 1783, 15315, 23594]",1.0,1.0,0.7401617765426636,0.0,,,0.0,0.0,0.0,OK,
100,100,colbertv2,agglo_k5,On what UHF channel is the station that Cindy Williams is on broadcast?,5a7ccc1e55429909bec7680e,"[2958, 264]","[15194, 2958, 15230, 19972, 23193]",0.5,0.5,0.6519630551338196,0.0,,,0.0,0.0,0.0,OK,
