question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
10,10,contriever,mmr_0.25,Which author wrote about a woman captured by the Symbionese Liberation Army?,5a729cc25542991f9a20c532,"[25934, 23926]","[25619, 23926, 24665, 8721, 20950]",0.5,0.5,0.7074951529502869,0.07045863568782806,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
11,11,contriever,mmr_0.25,What is the name of the pop artist that belongs on the Pledis Entertainment label and has 13 members?,5a72d7b35542991f9a20c5be,"[12748, 19460]","[12748, 13791, 8940, 6, 16807]",0.5,1.0,0.6726764440536499,0.9015719294548035,qwen3.5-122b,"Based on the provided context, the pop artist (K-pop group) that belongs to Pledis Entertainment and is known for having 13 members is **Seventeen**.

Document 1 lists ""Seventeen"" as one of the artists currently home to Pledis Entertainment. While the document does not explicitly state the number of members, Seventeen is the only group listed that fits the description of having 13 members (a well-known fact about the group, though strictly speaking, the provided text does not contain the number ""13""). However, adhering strictly to the instruction to answer *only* based on the provided context:

The provided text lists **Seventeen** as an artist under Pledis Entertainment. It does not explicitly state the number of members in the text. Therefore, based *strictly* on the provided text, I cannot confirm the ""13 members"" part.

**Correction based on strict constraint:**
The prompt asks to answer based **ONLY** on the provided context.
- Document 1 lists: After School, Orange Caramel, NU'EST, Han Dong Geun, Kye Bumzu, Seventeen, and Pristin.
- None of the documents mention the number of members for any of these groups.
- Therefore, the text does not contain enough information to identify which group has 13 members.

**Final Answer:**
I cannot answer this based on the provided context.",0.0,0.0,0.0,OK,
12,12,contriever,mmr_0.25,"Gaia is a space observatory of the European Space Agency, what is Astrosat?",5a7300b85542994cef4bc41a,"[24876, 25491]","[24876, 25491, 12372, 13529, 1071]",1.0,1.0,0.6003494262695312,0.9990171790122986,qwen3.5-122b,Astrosat is India's first dedicated multi-wavelength space observatory. It was launched on a PSLV-XL on 28 September 2015.,0.0,0.0,0.0,OK,
13,13,contriever,mmr_0.25,"In the television series Green Hornet, which actor played the role of Kato?",5a7326cd5542991f29ee2d11,"[9131, 23227]","[9131, 8591, 587, 20959, 23227]",1.0,1.0,0.6611536145210266,0.9937978982925415,qwen3.5-122b,"Based on the provided context, in the television series *The Green Hornet*, the role of Kato was played by **Bruce Lee**.",0.0,0.0,0.0,OK,
14,14,contriever,mmr_0.25,"Lady Elizabeth Delmé and Her Children (1779) is a portrait given to the National Gallery of Art in 1937, which is located in which state?",5a7336d05542992359bc3293,"[13264, 13967]","[13264, 17320, 13023, 22348, 6191]",0.5,1.0,0.6909698247909546,0.08529825508594513,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
15,15,contriever,mmr_0.25,"Which movie is loosley based off the Brother Grimm's ""Iron Henry""?",5a733b835542991f9a20c6b2,"[23633, 4545]","[4545, 25500, 24319, 13273, 12301]",0.5,1.0,0.6634587049484253,0.07135115563869476,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
16,16,contriever,mmr_0.25,which board game has been around longer Obsession or Battle Sheep ?,5a733caa5542992359bc32a3,"[15389, 19341]","[19341, 23691, 2846, 20680, 15389]",1.0,1.0,0.7153153419494629,0.9912538528442383,qwen3.5-122b,"Based on the provided context, **Obsession** has been around longer.

*   **Document 5** states that *Obsession* was released in **1977**.
*   **Document 1** states that *Battle Sheep* is a **2010** board game.

Since 1977 is earlier than 2010, *Obsession* has been around longer.",0.0,0.0,0.0,OK,
17,17,contriever,mmr_0.25,"Which famous mine was in service first, the Salmita Mine or the Kanichee Mine?",5a739323554299623ed4abff,"[4244, 25216]","[25216, 4244, 3555, 11301, 15511]",1.0,1.0,0.6079066395759583,0.47195205092430115,qwen3.5-122b,"Based on the provided context, the **Kanichee Mine** was in service first.

The text states that the Kanichee Mine zone has been explored and mined discontinuously from as early as **1910**, whereas the Salmita Mine was a gold producer during **1983 to 1987** (with underground exploration carried out in 1951–1952).",0.0,0.0,0.0,OK,
18,18,contriever,mmr_0.25,"What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk",5a74122f55429929fddd83da,"[7716, 8612]","[8612, 9859, 9350, 21335, 23298]",0.5,1.0,0.676563024520874,0.8669387698173523,qwen3.5-122b,"Based on the provided context, the album is **Love Drunk**.

Document 1 states that the song ""Two Is Better Than One,"" which was co-written by Martin Johnson and Taylor Swift, is from Boys Like Girls' second studio album ""Love Drunk"" and is the band's **second official single** from that album. The context does not explicitly name the *lead* (first) single, but it confirms ""Love Drunk"" is the album in question.",0.0,0.0,0.0,OK,
19,19,contriever,mmr_0.25,"Who wrote the music for Billy Elliot the Musical and had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years?",5a74629255429929fddd8402,"[10804, 21082]","[12783, 10804, 5422, 5741, 13726]",0.5,0.5,0.6170639991760254,0.017146887257695198,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
20,20,contriever,mmr_0.25,Which American main title designer designed sequences for the founder of the Sundance Film Festival?,5a7471f655429979e2882955,"[4890, 23681]","[4890, 525, 13726, 19427, 4100]",0.5,1.0,0.6614481210708618,0.9881966710090637,qwen3.5-122b,"Based on the provided context, I cannot answer this question.

While Document 1 lists Wayne Fitzgerald as an American main title designer who worked with directors like Robert Redford, the provided text does not identify Robert Redford (or any other director listed) as the founder of the Sundance Film Festival. Therefore, the specific connection required to answer the question is missing from the context.",0.0,0.0,0.0,OK,
21,21,contriever,mmr_0.25,What is served shaken with ice and should not be mistaken with the name Margarita?,5a74be7a55429929fddd84e4,"[7079, 4039]","[4039, 1071, 7079, 18865, 4313]",1.0,1.0,0.6442755460739136,0.9780843257904053,qwen3.5-122b,"Based on the provided context, the drink that is served shaken with ice is the **margarita** (Document 1). However, the context states that the name **Margarida** (a Portuguese female given name) should not be mistaken for the Mexican alcoholic drink **Margarita** (Document 3).

The context does not describe a single entity that is both ""served shaken with ice"" AND ""should not be mistaken with the name Margarita."" The drink served shaken with ice *is* the Margarita, and the name that should not be mistaken for it is Margarida.

Therefore, strictly based on the provided text, there is no single item that fits both conditions simultaneously as described in the question.

**I cannot answer this based on the provided context.**",0.0,0.0,0.0,OK,
22,22,contriever,mmr_0.25,What product by FLEXcon represents data by geometric patterns?,5a74c3f455429979e2882a0a,"[7688, 23564]","[7688, 12416, 8969, 22505, 6485]",0.5,1.0,0.6911037564277649,0.9484833478927612,qwen3.5-122b,"Based on the provided context, FLEXcon manufactures **bar coded labels**, which represent data by geometric patterns.

(Note: Document 1 states that FLEXcon manufactures ""bar coded labels"" among other products. While the document does not explicitly define bar codes as ""geometric patterns,"" this is the only product listed that fits the description of representing data through patterns.)",0.0,0.0,0.0,OK,
23,23,contriever,mmr_0.25,Connetquot High School  is a public high school in what city in New York?,5a7506f455429916b0164240,"[2573, 1640]","[2573, 2268, 21290, 1589, 25178]",0.5,1.0,0.6594516038894653,0.9921084046363831,qwen3.5-122b,"Based on the provided context, Connetquot High School is located in **Bohemia**, New York.",0.0,0.0,0.0,OK,
24,24,contriever,mmr_0.25,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,5a7526945542993748c897d2,"[21889, 8074]","[21889, 8591, 13472, 7444, 21335]",0.5,1.0,0.7443137168884277,0.03548033535480499,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
25,25,contriever,mmr_0.25,"What song from the fourth studio album made by The Who reached No.4 on the UK charts and No. 19 o nthe U.S. ""Billboard"" Hot 100?",5a753c8c55429916b01642ab,"[5767, 3370]","[5767, 12021, 7, 2168, 21035]",0.5,1.0,0.6378530263900757,0.8703166246414185,qwen3.5-122b,"Based on the provided context, the song is **""Pinball Wizard""**.

Document 1 states that ""Pinball Wizard"" is a song by The Who, featured on their 1969 rock opera album ""Tommy"", and that the original recording reached No. 4 in the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100. (Note: While the context confirms the song, chart positions, and album name, it does not explicitly state that ""Tommy"" is the band's *fourth* studio album, but it is the only song mentioned that matches the chart criteria).",0.0,0.0,0.0,OK,
26,26,contriever,mmr_0.25,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",5a7542425542996c70cfaecc,"[7681, 18798]","[7681, 22308, 18798, 10533, 587]",1.0,1.0,0.7222535610198975,0.9914059042930603,qwen3.5-122b,"Based on the provided context, Bruce Chatwin was born first.

*   **Bruce Chatwin** was born on **13 May 1940** (Document 3).
*   **Karen Joy Fowler** was born on **February 7, 1950** (Document 1).

Since 1940 is earlier than 1950, Bruce Chatwin was born first.",0.0,0.0,0.0,OK,
27,27,contriever,mmr_0.25,"Michael Mark Brodsky is known for his translation of what Irish avant-garde novelist, playwright, theatre director, and poet?",5a7545605542993748c89807,"[15201, 10071]","[15201, 12140, 11444, 20712, 7735]",0.5,1.0,0.6626908779144287,0.36973562836647034,qwen3.5-122b,"Based on the provided context, Michael Mark Brodsky is known for his translation of **Samuel Beckett**'s ""Eleuthéria.""

(Note: While the context identifies Samuel Beckett as the author of the translated work, it does not explicitly describe him as an ""Irish avant-garde novelist, playwright, theatre director, and poet,"" though this is the correct answer based on the text provided.)",0.0,0.0,0.0,OK,
28,28,contriever,mmr_0.25,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",5a7555215542996c70cfaee1,"[9446, 2847]","[9446, 24385, 2847, 16005, 6992]",1.0,1.0,0.686508059501648,0.004641298670321703,qwen3.5-122b,"""Hey Pa! There's a Goat on the Roof"" came to market first. It was issued in 1966, while ""Poleconomy"" was first published in 1980.",0.0,0.0,0.0,OK,
29,29,contriever,mmr_0.25,"Which ""Roseanne"" star is in Scream 2?",5a7557d75542992d0ec05f68,"[23512, 11186]","[23512, 18510, 16807, 18075, 11256]",0.5,1.0,0.6817546486854553,0.05207005888223648,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
30,30,contriever,mmr_0.25,What show was Elena Shaddow in that was written by a relative of Richard Rodgers?,5a755f0a5542996c70cfaee7,"[25709, 9440]","[5422, 11256, 8475, 25709, 2435]",0.5,0.25,0.7040050029754639,0.06974244862794876,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
31,31,contriever,mmr_0.25,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",5a7571095542992d0ec05f97,"[5780, 24053]","[5780, 15877, 3245, 9507, 24053]",1.0,1.0,0.6375936269760132,0.14006786048412323,qwen3.5-122b,"Based on the provided context, the actress from the film ""Mirrors"" who made her film debut in the 2005 comedy film ""Hitch"" is **Paula Patton**.

*   **Document 1** lists Paula Patton as one of the stars of the 2008 film ""Mirrors"".
*   **Document 5** states that Paula Patton ""made her film debut in the 2005 comedy film 'Hitch'"".",0.0,0.0,0.0,OK,
32,32,contriever,mmr_0.25,Who was born first Mahbub ul Haq or Ibn Arabi?,5a7574e25542996c70cfaf01,"[24250, 5838]","[24250, 11129, 10726, 15551, 19335]",0.5,1.0,0.60429847240448,0.9913405179977417,qwen3.5-122b,"Based on the provided context, I cannot answer this question.

While Document 1 states that Mahbub ul Haq was born on 24 February 1934, and Document 2 mentions that Ibn Arabi wrote a commentary on a treatise by Ibn Qasi (who died in 1151), the text does not provide Ibn Arabi's birth date. Therefore, a direct comparison of their birth dates cannot be made using only the provided information.",0.0,0.0,0.0,OK,
33,33,contriever,mmr_0.25,Andrea Camplone is a football coach in which 22-team competition?,5a75d8dc5542992db94736f0,"[18063, 21614]","[18063, 20122, 4266, 20712, 16525]",0.5,1.0,0.6842993497848511,0.7745825052261353,qwen3.5-122b,"Based on the provided context, Andrea Camplone is currently in charge as head coach of Cesena in the **Serie B** league. The context does not explicitly state that Serie B is a ""22-team competition,"" but it is the only competition mentioned in relation to him.

Answer: Serie B",0.0,0.0,0.0,OK,
34,34,contriever,mmr_0.25,"The Declaration of Montreal was the founding document of which world event, lasting from July 26-August 5, 2006?",5a75da6d5542992db94736fa,"[23670, 20385]","[23670, 20385, 2268, 11729, 10723]",1.0,1.0,0.6274073123931885,0.993566632270813,qwen3.5-122b,"Based on the provided context, the Declaration of Montreal was adopted as part of the **first World Outgames**, which took place in Montreal, Quebec, Canada, from July 26, 2006, to August 5, 2006.",0.0,0.0,0.0,OK,
35,35,contriever,mmr_0.25,"Who is younger, Pelle Almqvist or Steve Winwood?",5a75f0bf5542994ccc91866b,"[4900, 6621]","[6621, 4900, 2393, 2971, 21395]",1.0,1.0,0.7067769765853882,0.017377207055687904,qwen3.5-122b,"Pelle Almqvist is younger. He was born on May 29, 1978, while Steve Winwood was born on May 12, 1948.",0.0,0.0,0.0,OK,
36,36,contriever,mmr_0.25,"What actress and and writer starred with Jennifer Saunders in bothe ""The Supergrass"" and ""French and Saunders""?",5a7602d8554299109176e5fb,"[10750, 12015]","[12015, 10750, 12140, 2435, 11131]",1.0,1.0,0.6480682492256165,0.07156173884868622,qwen3.5-122b,"Based on the provided context, the actress and writer who starred with Jennifer Saunders in both ""The Supergrass"" and ""French and Saunders"" is **Dawn French** (also known as Dawn Roma French).

*   **Document 1** states that Dawn French is an ""actress, writer, and comedian"" best known for starring in and writing for ""French and Saunders"" with Jennifer Saunders.
*   **Document 2** lists both Jennifer Saunders and Dawn French as stars in the 1985 film ""The Supergrass"".",0.0,0.0,0.0,OK,
37,37,contriever,mmr_0.25,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,5a760ab65542994ccc918697,"[7215, 5425]","[7215, 5375, 19969, 3673, 24935]",0.5,1.0,0.7038540840148926,0.5381703972816467,qwen3.5-122b,"I cannot answer this based on the provided context.

The provided text states that Alfred Balk served as secretary of ""New York Governor Nelson Rockefeller's Committee on the Employment of Minority Groups in the News Media,"" but it does not mention a United States Vice President in relation to this role.",0.0,0.0,0.0,OK,
38,38,contriever,mmr_0.25,Was the famous opera comique that was based on a Prosper Merimee novella a comedy or a tragedy?,5a7615fb5542992db9473727,"[1460, 15091]","[1460, 13629, 4929, 9560, 20963]",0.5,1.0,0.6676529049873352,0.9930614233016968,qwen3.5-122b,"Based on the provided context, the famous *opéra comique* mentioned is **Carmen**, which is described as a **tragedy**.

(Note: While the context does not explicitly state that *Carmen* is based on a Prosper Mérimée novella, it identifies *Carmen* as the most famous *opéra comique* and explicitly states it is a tragedy.)",0.0,0.0,0.0,OK,
39,39,contriever,mmr_0.25,Who served as the head coach for the Grizzlies in the 2004-05 season and as head coach for the Brooklyn Nets?,5a7618d85542994ccc9186cf,"[11963, 14818]","[8441, 11963, 15917, 8709, 14818]",1.0,0.5,0.690468430519104,0.2996155619621277,qwen3.5-122b,"Based on the provided context, **Lionel Hollins** served as the head coach for the Grizzlies during the 2004–05 season (specifically taking over after Hubie Brown's retirement and before Mike Fratello was hired) and is identified as having most recently served as the head coach of the Brooklyn Nets.",0.0,0.0,0.0,OK,
40,40,contriever,mmr_0.25,"Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",5a7621bb554299109176e650,"[23154, 4227]","[4227, 10484, 25269, 23154, 723]",1.0,1.0,0.5961118340492249,0.528445303440094,qwen3.5-122b,"Based on the provided context, the album that reached number 25 on the US ""Billboard"" Hot 100 chart is **Autobahn** (specifically its title track). The document states that **Radio-Activity** is the fifth studio album by Kraftwerk, released in October 1975, following their previous album, *Autobahn*.

Answer: Radio-Activity",0.0,0.0,0.0,OK,
41,41,contriever,mmr_0.25,When was the plaintiff in the 1892 Barbed Wire Patent Case born?,5a7624b85542992db947372c,"[16274, 24579]","[16274, 25840, 15064, 19686, 9879]",0.5,1.0,0.6986753940582275,0.04310968518257141,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
42,42,contriever,mmr_0.25,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",5a7633ad5542992db9473741,"[25986, 8549]","[8549, 4929, 25986, 3690, 10485]",1.0,1.0,0.6887199282646179,0.1891946792602539,qwen3.5-122b,"The Seven Days Battles were fought earlier in our nation's history. They took place from June 25 to July 1, 1862, during the American Civil War, while the Battle of Manila occurred from February 3 to March 3, 1945, during World War II.",0.0,0.0,0.0,OK,
43,43,contriever,mmr_0.25,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",5a7633ff5542994ccc918712,"[23901, 5723]","[5723, 23901, 24319, 15450, 6047]",1.0,1.0,0.6859856843948364,0.859904944896698,qwen3.5-122b,"Based on the provided context, the British supersonic land vehicle with a goal to match or exceed 1000 mph is the **Bloodhound SSC** (Document 1). The Chief Aerodynamicist for the Bloodhound SSC is **Ronald Ayers** (Document 2). According to Document 2, Ronald Ayers was born in **1932**.

Answer: 1932",0.0,0.0,0.0,OK,
44,44,contriever,mmr_0.25,Who was the wife of the president when William Bainbridge started his career?,5a7636fb55429976ec32bd79,"[2587, 202]","[12248, 2587, 25619, 20284, 16472]",0.5,0.5,0.7463628053665161,0.06885255873203278,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
45,45,contriever,mmr_0.25,"Which university has more schools, Ateneo de Davao University or University of Rochester?",5a7651825542992d0ec060a3,"[163, 12131]","[12131, 6711, 163, 24872, 15772]",1.0,1.0,0.6394245624542236,0.23913340270519257,qwen3.5-122b,"Based on the provided context, the University of Rochester has six schools, while the Ateneo de Davao University has five undergraduate schools (with the College of Law noted as a separate unit). Therefore, the University of Rochester has more schools.",0.0,0.0,0.0,OK,
46,46,contriever,mmr_0.25,Who founded the collective which released the album Messe I.X-VI.X?,5a7662745542992db9473786,"[16502, 23431]","[16502, 16201, 20908, 2925, 17624]",0.5,1.0,0.6858619451522827,0.4747738242149353,qwen3.5-122b,"Based on the provided context, the album *Messe I.X-VI.X* was released by the Norwegian experimental collective **Ulver**. However, the text does not state who founded Ulver.

Therefore, I cannot answer this based on the provided context.",0.0,0.0,0.0,OK,
47,47,contriever,mmr_0.25,When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,5a76db3555429972597f13e7,"[16835, 6646]","[6646, 3414, 7068, 20430, 3246]",0.5,1.0,0.6614939570426941,0.04118066281080246,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
48,48,contriever,mmr_0.25,"Who is older, Ivan Foster or Ian Paisley?",5a77253455429972597f1449,"[18224, 25837]","[18224, 23743, 12537, 9896, 10533]",0.5,1.0,0.7060357928276062,0.5762379169464111,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
49,49,contriever,mmr_0.25,Which software application was originally made for the company that acquired RadioShack in 1963?,5a77322055429972597f1494,"[645, 11956]","[11956, 22265, 1674, 2018, 19823]",0.5,1.0,0.6792939901351929,0.01974092796444893,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
50,50,contriever,mmr_0.25,"Who won Miss America 2013, which was the 86th Miss America pageant held at the PH Live in Las Vegas?",5a7735f55542994aec3b7226,"[15216, 13103]","[13103, 2971, 21526, 15946, 23647]",0.5,1.0,0.6589186191558838,0.9997333884239197,qwen3.5-122b,"Based on the provided context, **Mallory Hagan** (Miss New York 2012) won Miss America 2013. She was crowned by Miss America 2012 Laura Kaeppeler at the 86th Miss America pageant held at the PH Live in Las Vegas on January 12, 2013.",0.0,0.0,0.0,OK,
51,51,contriever,mmr_0.25,Who starred in Umm-e-Kulsoom whose mother was Afshan Qureshi?,5a77414155429972597f14d7,"[19527, 4872]","[19527, 4872, 5985, 17665, 17197]",1.0,1.0,0.6168897151947021,0.6220802068710327,qwen3.5-122b,"Based on the provided context, **Faisal Qureshi** (also spelled Faysal Qureshi) starred in the drama *Umm-e-Kulsoom*, and his mother was the famous film actress **Afshan Qureshi**.

*   **Document 1** lists Faisal Qureshi as part of the ensemble cast of *Umm-e-Kulsoom*.
*   **Document 2** states that Faysal Qureshi was born to famous film actress Afshan Qureshi.",0.0,0.0,0.0,OK,
52,52,contriever,mmr_0.25,"What actress is known for a starring role in Robert Bresson's ""Pickpocket"" and has also been directed by Just Jaeckin, a former photographer?",5a77626b5542993569682d77,"[12786, 5419]","[5419, 11782, 12786, 13629, 9421]",1.0,1.0,0.7017792463302612,0.00488628726452589,qwen3.5-122b,"Based on the provided context, the actress is **Marika Nicolette Green**.

According to Document 3, she is famous for playing a starring role in Robert Bresson's ""Pickpocket"" (1959) and also appeared in ""Emmanuelle"" (1974). Document 1 confirms that ""Emmanuelle"" was directed by Just Jaeckin, a former photographer.",0.0,0.0,0.0,OK,
53,53,contriever,mmr_0.25,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,5a776b82554299373536026f,"[2849, 13370]","[2849, 13370, 8346, 22870, 23996]",1.0,1.0,0.6431452035903931,0.9489444494247437,qwen3.5-122b,"Based on the provided context, the Asahi-Ryokuken Yomiuri Memorial tournament was played on the **Japan Golf Tour** (Document 1), indicating the host country is Japan. Document 2 states that the **yen** (symbol: ¥) is the official currency of Japan.

Answer: The yen (¥)",0.0,0.0,0.0,OK,
54,54,contriever,mmr_0.25,"Who was born first, Susan Oliver or W. S. Van Dyke?",5a778b345542992a6e59decf,"[4583, 24476]","[4583, 10533, 13629, 24476, 23552]",1.0,1.0,0.7122641801834106,0.9898201823234558,qwen3.5-122b,"Based on the provided context, W. S. Van Dyke (Woodbridge Strong Van Dyke II) was born first.

*   **Woodbridge Strong Van Dyke II** was born on **March 21, 1889** (Document 4).
*   **Susan Oliver** was born on **February 13, 1932** (Document 1).

Since 1889 is earlier than 1932, W. S. Van Dyke was born first.",0.0,0.0,0.0,OK,
55,55,contriever,mmr_0.25,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,5a779fd95542997042120ab5,"[10126, 17449]","[12397, 23275, 10126, 9349, 370]",0.5,0.3333333333333333,0.5927110314369202,0.9888706207275391,qwen3.5-122b,"Based on the provided context, the European Athletics Junior Championships were held in Ljubljana, Slovenia, in **1997**.

(Note: While the context confirms the event took place in Ljubljana in 1997, it does not explicitly state that Ljubljana is the capital of Slovenia. However, based on the specific details available in the text regarding the location and year of the event, 1997 is the answer derived from Document 3.)",0.0,0.0,0.0,OK,
56,56,contriever,mmr_0.25,What year did Christopher Nolan's magic-themed drama come out?,5a77a41a5542997042120ab9,"[11314, 10290]","[23996, 10290, 8353, 22835, 8591]",0.5,0.5,0.7127504348754883,0.9954981803894043,qwen3.5-122b,"Based on the provided context, Christopher Nolan's magic-themed drama, *The Prestige*, came out in **2006**.",0.0,0.0,0.0,OK,
