question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
18,18,dpr,dpp_map,"What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk",5a74122f55429929fddd83da,"[7716, 8612]","[7716, 4870, 25402, 690, 13939]",0.5,1.0,0.7251134514808655,0.9965605735778809,qwen3.5-122b,"Based on the provided context, the lead single from the Boys Like Girls album *Love Drunk* (on which frontman Martin Johnson co-wrote the song ""Two Is Better Than One"" featuring Taylor Swift) is **""Love Drunk""**.

The text states: ""Its lead single, titled 'Love Drunk' was released on July 7, 2009...""",0.0,0.0,0.0,OK,
19,19,dpr,dpp_map,"Who wrote the music for Billy Elliot the Musical and had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years?",5a74629255429929fddd8402,"[10804, 21082]","[3468, 21600, 4070, 5741, 10847]",0.0,0.0,0.602292537689209,0.08029571920633316,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
20,20,dpr,dpp_map,Which American main title designer designed sequences for the founder of the Sundance Film Festival?,5a7471f655429979e2882955,"[4890, 23681]","[4890, 23681, 19814, 21379, 23549]",1.0,1.0,0.7050366401672363,0.10173916071653366,qwen3.5-122b,"Based on the provided context, the founder of the Sundance Film Festival is **Robert Redford** (Document 2). The American main title designer who designed sequences for him is **Wayne Fitzgerald** (Document 1).",0.0,0.0,0.0,OK,
21,21,dpr,dpp_map,What is served shaken with ice and should not be mistaken with the name Margarita?,5a74be7a55429929fddd84e4,"[7079, 4039]","[4039, 3851, 1778, 25909, 965]",0.5,1.0,0.6181515455245972,0.08380216360092163,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
22,22,dpr,dpp_map,What product by FLEXcon represents data by geometric patterns?,5a74c3f455429979e2882a0a,"[7688, 23564]","[7688, 14720, 1041, 20421, 13059]",0.5,1.0,0.7148486375808716,0.9275649785995483,qwen3.5-122b,"Based on the provided context, FLEXcon manufactures **bar coded labels**, which are products that represent data by geometric patterns.

(Note: While Document 1 mentions ""bar coded labels"" as a product of FLEXcon, it does not explicitly define them as representing data by geometric patterns, but this is the only product listed that fits the description of using patterns to represent data.)",0.0,0.0,0.0,OK,
23,23,dpr,dpp_map,Connetquot High School  is a public high school in what city in New York?,5a7506f455429916b0164240,"[2573, 1640]","[2573, 15549, 1172, 4392, 10967]",0.5,1.0,0.6285413503646851,0.9921084046363831,qwen3.5-122b,"Based on the provided context, Connetquot High School is located in **Bohemia**, New York.",0.0,0.0,0.0,OK,
24,24,dpr,dpp_map,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,5a7526945542993748c897d2,"[21889, 8074]","[21889, 21931, 23653, 14435, 14709]",0.5,1.0,0.7232404947280884,0.06936424970626831,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
25,25,dpr,dpp_map,"What song from the fourth studio album made by The Who reached No.4 on the UK charts and No. 19 o nthe U.S. ""Billboard"" Hot 100?",5a753c8c55429916b01642ab,"[5767, 3370]","[25402, 20747, 15264, 6736, 3370]",0.5,0.2,0.7076045870780945,0.128518208861351,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
26,26,dpr,dpp_map,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",5a7542425542996c70cfaecc,"[7681, 18798]","[2490, 14643, 11970, 4960, 7471]",0.0,0.0,0.760053277015686,0.05557650700211525,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
27,27,dpr,dpp_map,"Michael Mark Brodsky is known for his translation of what Irish avant-garde novelist, playwright, theatre director, and poet?",5a7545605542993748c89807,"[15201, 10071]","[10071, 15201, 3211, 15806, 24493]",1.0,1.0,0.6669853329658508,0.35541439056396484,qwen3.5-122b,"Based on the provided context, Michael Mark Brodsky is known for his translation of **Samuel Barclay Beckett** (also referred to as Samuel Beckett).

Document 2 states that Brodsky is best known for ""his translation of Samuel Beckett's 'Eleuthéria'."" Document 1 confirms that Samuel Barclay Beckett was an ""Irish avant-garde novelist, playwright, theatre director, and poet.""",0.0,0.0,0.0,OK,
28,28,dpr,dpp_map,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",5a7555215542996c70cfaee1,"[9446, 2847]","[9446, 2287, 11986, 9830, 2847]",1.0,1.0,0.7482602000236511,0.17539909482002258,qwen3.5-122b,"""Hey Pa! There's a Goat on the Roof"" came to market first. According to the provided context, it was issued in 1966, while ""Poleconomy"" was first published in 1980.",0.0,0.0,0.0,OK,
29,29,dpr,dpp_map,"Which ""Roseanne"" star is in Scream 2?",5a7557d75542992d0ec05f68,"[23512, 11186]","[23512, 7002, 3975, 18366, 15877]",0.5,1.0,0.6689724922180176,0.028513556346297264,qwen3.5-122b,"Based on the provided context, I cannot answer this question.

Document 1 lists the stars of *Scream 2* (David Arquette, Neve Campbell, Courteney Cox, Sarah Michelle Gellar, Jamie Kennedy, Laurie Metcalf, Jerry O'Connell, Jada Pinkett, and Liev Schreiber), but it does not mention which of these actors starred in *Roseanne*.",0.0,0.0,0.0,OK,
30,30,dpr,dpp_map,What show was Elena Shaddow in that was written by a relative of Richard Rodgers?,5a755f0a5542996c70cfaee7,"[25709, 9440]","[25085, 2226, 128, 23502, 5908]",0.0,0.0,0.7616010308265686,0.06950429081916809,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
31,31,dpr,dpp_map,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",5a7571095542992d0ec05f97,"[5780, 24053]","[5780, 3713, 18119, 14342, 19662]",0.5,1.0,0.6490923166275024,0.0906076654791832,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
32,32,dpr,dpp_map,Who was born first Mahbub ul Haq or Ibn Arabi?,5a7574e25542996c70cfaf01,"[24250, 5838]","[9870, 19335, 15551, 10382, 5838]",0.5,0.2,0.5806273221969604,0.3643431067466736,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
33,33,dpr,dpp_map,Andrea Camplone is a football coach in which 22-team competition?,5a75d8dc5542992db94736f0,"[18063, 21614]","[12505, 21614, 20122, 18302, 6501]",0.5,0.5,0.6926797032356262,0.030044829472899437,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
34,34,dpr,dpp_map,"The Declaration of Montreal was the founding document of which world event, lasting from July 26-August 5, 2006?",5a75da6d5542992db94736fa,"[23670, 20385]","[20385, 23670, 9231, 22042, 10740]",1.0,1.0,0.6090841889381409,0.9936304092407227,qwen3.5-122b,"Based on the provided context, the Declaration of Montreal was adopted as part of the **1st World Outgames**, which took place in Montreal, Quebec, Canada, from July 26, 2006, to August 5, 2006.",0.0,0.0,0.0,OK,
35,35,dpr,dpp_map,"Who is younger, Pelle Almqvist or Steve Winwood?",5a75f0bf5542994ccc91866b,"[4900, 6621]","[11248, 7510, 24278, 2162, 11218]",0.0,0.0,0.7497953176498413,0.1684214472770691,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
36,36,dpr,dpp_map,"What actress and and writer starred with Jennifer Saunders in bothe ""The Supergrass"" and ""French and Saunders""?",5a7602d8554299109176e5fb,"[10750, 12015]","[10750, 4643, 7175, 14326, 5623]",0.5,1.0,0.7093527913093567,0.13628563284873962,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
37,37,dpr,dpp_map,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,5a760ab65542994ccc918697,"[7215, 5425]","[7215, 3431, 5425, 22279, 6779]",1.0,1.0,0.7074415683746338,0.4289403557777405,qwen3.5-122b,"Based on the provided context, Alfred Balk served as secretary of New York Governor **Nelson Rockefeller's** Committee on the Employment of Minority Groups in the News Media.

According to Document 3, Nelson Rockefeller served as the **41st Vice President of the United States** from 1974 to 1977. Therefore, the committee was under the leadership of the individual who later became Vice President, Nelson Rockefeller.

Answer: Nelson Rockefeller",0.0,0.0,0.0,OK,
38,38,dpr,dpp_map,Was the famous opera comique that was based on a Prosper Merimee novella a comedy or a tragedy?,5a7615fb5542992db9473727,"[1460, 15091]","[25308, 128, 1460, 25715, 1155]",0.5,0.3333333333333333,0.6332769989967346,0.99081951379776,qwen3.5-122b,"Based on the provided context, the famous *opéra comique* mentioned is **Carmen**. The text states that although the genre is not always comic or light in nature, ""Carmen"" is a **tragedy**.

(Note: While the provided text identifies *Carmen* as a tragedy, it does not explicitly mention that it was based on a Prosper Mérimée novella; however, based strictly on the information available in the documents regarding the nature of the famous *opéra comique*, the answer is tragedy.)

**Answer:** Tragedy",0.0,0.0,0.0,OK,
39,39,dpr,dpp_map,Who served as the head coach for the Grizzlies in the 2004-05 season and as head coach for the Brooklyn Nets?,5a7618d85542994ccc9186cf,"[11963, 14818]","[14818, 11963, 9032, 12538, 6038]",1.0,1.0,0.6646386384963989,0.39745327830314636,qwen3.5-122b,"Based on the provided context, **Lionel Hollins** served as the head coach for the Grizzlies during the 2004–05 season (specifically taking over after Hubie Brown's retirement and before Mike Fratello) and most recently served as the head coach of the Brooklyn Nets.",0.0,0.0,0.0,OK,
40,40,dpr,dpp_map,"Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",5a7621bb554299109176e650,"[23154, 4227]","[4227, 23204, 19835, 535, 5736]",0.5,1.0,0.7088127732276917,0.5480563044548035,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
41,41,dpr,dpp_map,When was the plaintiff in the 1892 Barbed Wire Patent Case born?,5a7624b85542992db947372c,"[16274, 24579]","[16274, 10920, 11970, 5333, 24964]",0.5,1.0,0.721664547920227,0.360282301902771,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
42,42,dpr,dpp_map,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",5a7633ad5542992db9473741,"[25986, 8549]","[8549, 25986, 23963, 7256, 8378]",1.0,1.0,0.6677837371826172,0.9740659594535828,qwen3.5-122b,"Based on the provided context, the **Seven Days Battles** were fought earlier.

*   The **Seven Days Battles** took place from **June 25 to July 1, 1862** (Document 2).
*   The **Battle of Manila** took place from **February 3 to March 3, 1945** (Document 1).

1862 is earlier than 1945.",0.0,0.0,0.0,OK,
43,43,dpr,dpp_map,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",5a7633ff5542994ccc918712,"[23901, 5723]","[5723, 23901, 3379, 11052, 6900]",1.0,1.0,0.6213945150375366,0.7548084855079651,qwen3.5-122b,"Based on the provided context, the British supersonic land vehicle with a goal to match or exceed 1000 mph is the **Bloodhound SSC** (Document 1). The Chief Aerodynamicist for the Bloodhound SSC is **Ronald Ayers** (Document 2), who was **born in 1932**.",0.0,0.0,0.0,OK,
44,44,dpr,dpp_map,Who was the wife of the president when William Bainbridge started his career?,5a7636fb55429976ec32bd79,"[2587, 202]","[11095, 2592, 202, 24430, 24964]",0.5,0.3333333333333333,0.7489591836929321,0.360282301902771,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
45,45,dpr,dpp_map,"Which university has more schools, Ateneo de Davao University or University of Rochester?",5a7651825542992d0ec060a3,"[163, 12131]","[163, 12131, 24769, 17807, 16570]",1.0,1.0,0.6831711530685425,0.3704019784927368,qwen3.5-122b,"Based on the provided context, the **University of Rochester** has more schools.

*   **Ateneo de Davao University** has **five** undergraduate schools (School of Arts and Sciences, School of Business and Governance, School of Engineering and Architecture, School of Education, and the School of Nursing), with the College of Law listed as a separate unit.
*   **University of Rochester** has **six** schools.",0.0,0.0,0.0,OK,
46,46,dpr,dpp_map,Who founded the collective which released the album Messe I.X-VI.X?,5a7662745542992db9473786,"[16502, 23431]","[16502, 6309, 25093, 20356, 3418]",0.5,1.0,0.6485892534255981,0.023954931646585464,qwen3.5-122b,"Based on the provided context, the album *Messe I.X-VI.X* was released by the Norwegian experimental collective **Ulver** (in collaboration with the Tromsø Chamber Orchestra). The text states that the album was ""Written and produced by Ulver,"" but it does not explicitly name the specific individuals who founded the collective.

Therefore, I cannot answer this based on the provided context.",0.0,0.0,0.0,OK,
47,47,dpr,dpp_map,When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,5a76db3555429972597f13e7,"[16835, 6646]","[6646, 7235, 16217, 8766, 8769]",0.5,1.0,0.6540337800979614,0.01675964519381523,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
48,48,dpr,dpp_map,"Who is older, Ivan Foster or Ian Paisley?",5a77253455429972597f1449,"[18224, 25837]","[11248, 18224, 25084, 5357, 8380]",0.5,0.5,0.7144235968589783,0.48465240001678467,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
49,49,dpr,dpp_map,Which software application was originally made for the company that acquired RadioShack in 1963?,5a77322055429972597f1494,"[645, 11956]","[11278, 11956, 11542, 22265, 6008]",0.5,0.5,0.6182177066802979,0.8701862096786499,qwen3.5-122b,"Based on the provided context, **Tandy Corporation** acquired RadioShack in 1963. However, the documents do not mention any software application that was originally made for Tandy Corporation.

*   Document 1 discusses Elcaset (audio format).
*   Document 2 discusses Tandy Corporation and RadioShack but mentions no software.
*   Document 3 discusses ETA Systems (supercomputers).
*   Document 4 discusses TELON/CA-TELON (application generator), but does not link it to Tandy Corporation.
*   Document 5 discusses Phasor, which was made for the Apple II family of computers by Applied Engineering.

Therefore, I cannot answer this based on the provided context.",0.0,0.0,0.0,OK,
50,50,dpr,dpp_map,"Who won Miss America 2013, which was the 86th Miss America pageant held at the PH Live in Las Vegas?",5a7735f55542994aec3b7226,"[15216, 13103]","[13103, 15216, 4050, 18772, 21914]",1.0,1.0,0.6678953170776367,0.9997333884239197,qwen3.5-122b,"Based on the provided context, **Mallory Hagan** (Miss New York 2012) won Miss America 2013. She was crowned by Miss America 2012 Laura Kaeppeler at the 86th Miss America pageant held at the PH Live in Las Vegas on January 12, 2013.",0.0,0.0,0.0,OK,
51,51,dpr,dpp_map,Who starred in Umm-e-Kulsoom whose mother was Afshan Qureshi?,5a77414155429972597f14d7,"[19527, 4872]","[19527, 14954, 23987, 16714, 4872]",1.0,1.0,0.6630276441574097,0.23381279408931732,qwen3.5-122b,"Based on the provided context, **Faisal Qureshi** starred in *Umm-e-Kulsoom* (Document 1 lists him in the cast), and Document 5 states that he was born to the famous film actress **Afshan Qureshi**.",0.0,0.0,0.0,OK,
52,52,dpr,dpp_map,"What actress is known for a starring role in Robert Bresson's ""Pickpocket"" and has also been directed by Just Jaeckin, a former photographer?",5a77626b5542993569682d77,"[12786, 5419]","[12786, 20012, 25392, 15786, 2965]",0.5,1.0,0.7226915955543518,0.9608051180839539,qwen3.5-122b,"Based on the provided context, the actress known for a starring role in Robert Bresson's ""Pickpocket"" is **Marika Nicolette Green**.

The context states she is ""mostly famous for playing a starring role in Robert Bresson's 'Pickpocket' (1959)"" and also appeared in ""Emmanuelle"" (1974). While the provided text does not explicitly mention that she was directed by Just Jaeckin or that he was a former photographer, she is the only actress in the documents linked to ""Pickpocket."" (Note: Just Jaeckin directed the 1974 film ""Emmanuelle,"" which connects the two facts in the question, though this specific directorial link is not explicitly detailed in the provided text).

Answer: Marika Nicolette Green",0.0,0.0,0.0,OK,
53,53,dpr,dpp_map,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,5a776b82554299373536026f,"[2849, 13370]","[13370, 2849, 23036, 4148, 167]",1.0,1.0,0.631330668926239,0.6222005486488342,qwen3.5-122b,"Based on the provided context, the Asahi-Ryokuken Yomiuri Memorial tournament was played in Fukuoka, Japan (Document 2). According to Document 1, the official currency of Japan is the **yen** (symbol: ¥; code: JPY).",0.0,0.0,0.0,OK,
54,54,dpr,dpp_map,"Who was born first, Susan Oliver or W. S. Van Dyke?",5a778b345542992a6e59decf,"[4583, 24476]","[15476, 11970, 9062, 24193, 1298]",0.0,0.0,0.7096619606018066,0.051175884902477264,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
55,55,dpr,dpp_map,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,5a779fd95542997042120ab5,"[10126, 17449]","[10126, 4996, 16043, 23556, 6240]",0.5,1.0,0.5143253207206726,0.9827234148979187,qwen3.5-122b,"Based on the provided context, the 1997 European Athletics Junior Championships were held in Ljubljana, Slovenia. Since Ljubljana is the capital of Slovenia, the event took place in **1997**.",0.0,0.0,0.0,OK,
56,56,dpr,dpp_map,What year did Christopher Nolan's magic-themed drama come out?,5a77a41a5542997042120ab9,"[11314, 10290]","[7363, 14151, 4705, 5718, 6187]",0.0,0.0,0.6589860320091248,0.0927119106054306,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
57,57,dpr,dpp_map,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",5a77a65b5542992a6e59df57,"[22947, 22198]","[22947, 19476, 23405, 15244, 19847]",0.5,1.0,0.6822457313537598,0.06944915652275085,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
58,58,dpr,dpp_map,What British novelist born in November 1898 wrote Surprised by Joy: The Shape of My Early Life?,5a77a9df55429967ab10521c,"[2490, 23359]","[2490, 18796, 3950, 25534, 12119]",0.5,1.0,0.6930476427078247,0.11816532164812088,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
59,59,dpr,dpp_map,"What is the species of animal which the town of Antelope, Kansas was named after?",5a77c09555429967ab105262,"[10221, 5206]","[5206, 10221, 23220, 2854, 577]",1.0,1.0,0.7072290182113647,0.32659974694252014,qwen3.5-122b,"Based on the provided context, the town of Antelope, Kansas, was named after **antelope** grazing near where the first school was being built.

(Note: Document 1 clarifies that while the pronghorn is often colloquially called the ""American antelope,"" it is not a true antelope. However, Document 2 simply states the town was named after ""antelope"" without specifying the exact biological species.)",0.0,0.0,0.0,OK,
60,60,dpr,dpp_map,"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?",5a77c1505542997042120b1b,"[4167, 1573]","[5234, 269, 1573, 7716, 1807]",0.5,0.3333333333333333,0.6833376884460449,0.027113549411296844,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
61,61,dpr,dpp_map,"Which band formed in England, Of Montreal or Vib Gyor?",5a77c74155429967ab105291,"[23850, 24150]","[23850, 10886, 25927, 5277, 23300]",0.5,1.0,0.6920885443687439,0.02927791140973568,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
62,62,dpr,dpp_map,"The voice of Homer Simpson also voices what alien character in the television series ""The Simpsons""?",5a77cb5e55429967ab1052a7,"[18801, 23611]","[18801, 23611, 23906, 15705, 24318]",1.0,1.0,0.709219753742218,0.8164781332015991,qwen3.5-122b,"Based on the provided context, the voice of Homer Simpson (Dan Castellaneta) also voices the alien character **Kodos**.

Document 1 states that Kodos is an alien from the fictional planet Rigel VII and is voiced by Dan Castellaneta. Document 2 confirms that Dan Castellaneta is noted for his role as Homer Simpson.",0.0,0.0,0.0,OK,
63,63,dpr,dpp_map,"The True Colors World Tour was by what artist whose debut album was ""She's So Unusual""?",5a77ddb855429967ab1052d8,"[15195, 25141]","[15195, 5638, 25141, 11995, 24502]",1.0,1.0,0.6726255416870117,0.3567105829715729,qwen3.5-122b,"The True Colors World Tour was by Cyndi Lauper, whose debut album was ""She's So Unusual.""",0.0,0.0,0.0,OK,
