question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
10,10,bm25,mmr_0.5,Which author wrote about a woman captured by the Symbionese Liberation Army?,5a729cc25542991f9a20c532,"[25934, 23926]","[19993, 8352, 13608, 21249, 23926]",0.5,0.2,0.6984724998474121,0.09831742197275162,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
11,11,bm25,mmr_0.5,What is the name of the pop artist that belongs on the Pledis Entertainment label and has 13 members?,5a72d7b35542991f9a20c5be,"[12748, 19460]","[12748, 6892, 100, 13551, 24436]",0.5,1.0,0.7275451421737671,0.99664306640625,qwen3.5-122b,"Based on the provided context, the pop artist (K-pop group) that belongs to Pledis Entertainment and has 13 members is **Seventeen**.

Document 1 lists the artists under Pledis Entertainment, including ""Seventeen."" While the document does not explicitly state the number of members, Seventeen is the only group listed that is widely known to have 13 members, fitting the description in the question within the context of the provided artist roster.",0.0,0.0,0.0,OK,
12,12,bm25,mmr_0.5,"Gaia is a space observatory of the European Space Agency, what is Astrosat?",5a7300b85542994cef4bc41a,"[24876, 25491]","[24876, 15486, 24354, 8181, 2829]",0.5,1.0,0.6631534695625305,0.007197520229965448,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
13,13,bm25,mmr_0.5,"In the television series Green Hornet, which actor played the role of Kato?",5a7326cd5542991f29ee2d11,"[9131, 23227]","[23227, 24442, 4724, 9449, 18645]",0.5,1.0,0.6543897390365601,0.9935788512229919,qwen3.5-122b,"Based on the provided context, in the television series *The Green Hornet*, the role of Kato was portrayed by **Bruce Lee**.",0.0,0.0,0.0,OK,
14,14,bm25,mmr_0.5,"Lady Elizabeth Delmé and Her Children (1779) is a portrait given to the National Gallery of Art in 1937, which is located in which state?",5a7336d05542992359bc3293,"[13264, 13967]","[13264, 23132, 20348, 21463, 6561]",0.5,1.0,0.7051757574081421,0.08529825508594513,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
15,15,bm25,mmr_0.5,"Which movie is loosley based off the Brother Grimm's ""Iron Henry""?",5a733b835542991f9a20c6b2,"[23633, 4545]","[15926, 24608, 23682, 4545, 3798]",0.5,0.25,0.6270171999931335,0.09876479208469391,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
16,16,bm25,mmr_0.5,which board game has been around longer Obsession or Battle Sheep ?,5a733caa5542992359bc32a3,"[15389, 19341]","[19341, 15389, 11168, 780, 16492]",1.0,1.0,0.6557637453079224,0.0069930278696119785,qwen3.5-122b,"Based on the provided context, **Obsession** has been around longer.

*   **Obsession** was released in **1977** (Document 2).
*   **Battle Sheep** was released in **2010** (Document 1).",0.0,0.0,0.0,OK,
17,17,bm25,mmr_0.5,"Which famous mine was in service first, the Salmita Mine or the Kanichee Mine?",5a739323554299623ed4abff,"[4244, 25216]","[11498, 25216, 16015, 16020, 4244]",1.0,0.5,0.5379839539527893,0.9844496250152588,qwen3.5-122b,"Based on the provided context, the **Kanichee Mine** was in service first.

According to Document 2, the Kanichee Mine zone has been explored and mined discontinuously from as early as **1910**. In contrast, Document 5 states that the Salmita Mine entered production in **1983** (though it was discovered in 1945 and explored in 1951–1952). Therefore, Kanichee began operations significantly earlier than Salmita.",0.0,0.0,0.0,OK,
18,18,bm25,mmr_0.5,"What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk",5a74122f55429929fddd83da,"[7716, 8612]","[8612, 7716, 1058, 8477, 17942]",1.0,1.0,0.6411089897155762,0.013368946500122547,qwen3.5-122b,"Based on the provided context, the album is **Love Drunk**, and its lead single is titled ""**Love Drunk**"".

Document 2 states that ""Love Drunk"" is the second studio album by Boys Like Girls and that its lead single, titled ""Love Drunk,"" was released on July 7, 2009. Document 1 confirms that the song ""Two Is Better Than One"" (which features Taylor Swift) was written by Martin Johnson and Swift on this album.",0.0,0.0,0.0,OK,
19,19,bm25,mmr_0.5,"Who wrote the music for Billy Elliot the Musical and had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years?",5a74629255429929fddd8402,"[10804, 21082]","[12438, 10804, 24687, 10765, 16131]",0.5,0.5,0.7333850264549255,0.051130883395671844,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
20,20,bm25,mmr_0.5,Which American main title designer designed sequences for the founder of the Sundance Film Festival?,5a7471f655429979e2882955,"[4890, 23681]","[23681, 12773, 17751, 559, 8683]",0.5,1.0,0.740890622138977,0.05018738657236099,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
21,21,bm25,mmr_0.5,What is served shaken with ice and should not be mistaken with the name Margarita?,5a74be7a55429929fddd84e4,"[7079, 4039]","[7079, 4039, 24829, 3690, 1128]",1.0,1.0,0.6664753556251526,0.5207653641700745,qwen3.5-122b,"Based on the provided context, the **Margarita** is the drink that is served shaken with ice (as well as blended with ice or without ice).

However, there is a contradiction in the premise of your question regarding the name confusion:
*   **Document 1** states that the given name **Margarida** should not be mistaken for the Mexican alcoholic drink **Margarita**.
*   **Document 2** describes the **Margarita** as the cocktail served shaken with ice.

The context does not describe a specific drink that is *both* served shaken with ice *and* should not be mistaken for the name ""Margarita."" Instead, it states that the name ""Margarida"" should not be mistaken for the drink ""Margarita.""

If the question implies ""What drink is served shaken with ice, and what name should not be mistaken for it?"", the answer is: The **Margarita** is served shaken with ice, and the name **Margarida** should not be mistaken for it.

If the question strictly asks for a single entity fitting both descriptions as written, the context does not support a single answer because the drink served shaken with ice *is* the Margarita, and it is the name ""Margarida"" that should not be mistaken for it, not the other way around.

**Corrected interpretation based strictly on text:**
The **Margarita** is the cocktail served shaken with ice. The name **Margarida** is the one that should not be mistaken for the Margarita.",0.0,0.0,0.0,OK,
22,22,bm25,mmr_0.5,What product by FLEXcon represents data by geometric patterns?,5a74c3f455429979e2882a0a,"[7688, 23564]","[7688, 11119, 23564, 24680, 23778]",1.0,1.0,0.6934130787849426,0.9343229532241821,qwen3.5-122b,"Based on the provided context, I cannot answer this based on the provided context.

While Document 1 states that FLEXcon manufactures ""bar coded labels"" and Document 3 explains that two-dimensional barcodes use ""geometric patterns,"" the provided text does not explicitly name a specific FLEXcon product that represents data by geometric patterns, nor does it confirm that FLEXcon's bar coded labels specifically utilize the two-dimensional geometric patterns described in Document 3.",0.0,0.0,0.0,OK,
23,23,bm25,mmr_0.5,Connetquot High School  is a public high school in what city in New York?,5a7506f455429916b0164240,"[2573, 1640]","[2573, 7233, 7884, 7604, 4677]",0.5,1.0,0.5094888806343079,0.9996284246444702,qwen3.5-122b,"Connetquot High School is a public high school located in Bohemia, New York.",0.0,0.0,0.0,OK,
24,24,bm25,mmr_0.5,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,5a7526945542993748c897d2,"[21889, 8074]","[21889, 8776, 24676, 1159, 10005]",0.5,1.0,0.7584629654884338,0.03958766162395477,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
25,25,bm25,mmr_0.5,"What song from the fourth studio album made by The Who reached No.4 on the UK charts and No. 19 o nthe U.S. ""Billboard"" Hot 100?",5a753c8c55429916b01642ab,"[5767, 3370]","[5767, 12438, 5447, 20981, 10963]",0.5,1.0,0.6883558034896851,0.7087745070457458,qwen3.5-122b,"Based on the provided context, the song is **""Pinball Wizard""**.

Document 1 states that ""Pinball Wizard"" is a song by **The Who** that reached **No. 4 in the UK charts** and **No. 19 on the U.S. ""Billboard"" Hot 100**. It was featured on their 1969 rock opera album ""Tommy"".

*Note: The provided text does not explicitly state that ""Tommy"" is The Who's ""fourth studio album,"" but it is the only song by The Who mentioned in the context that matches the specific chart positions described in your question.*",0.0,0.0,0.0,OK,
26,26,bm25,mmr_0.5,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",5a7542425542996c70cfaecc,"[7681, 18798]","[7681, 25728, 24358, 18240, 11096]",0.5,1.0,0.6896107792854309,0.13361725211143494,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
27,27,bm25,mmr_0.5,"Michael Mark Brodsky is known for his translation of what Irish avant-garde novelist, playwright, theatre director, and poet?",5a7545605542993748c89807,"[15201, 10071]","[15201, 10071, 2101, 14625, 14997]",1.0,1.0,0.6887944936752319,0.8162477612495422,qwen3.5-122b,"Based on the provided context, Michael Mark Brodsky is known for his translation of **Samuel Beckett** (specifically his work ""Eleuthéria""). Document 2 confirms that Samuel Barclay Beckett was an Irish avant-garde novelist, playwright, theatre director, and poet.",0.0,0.0,0.0,OK,
28,28,bm25,mmr_0.5,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",5a7555215542996c70cfaee1,"[9446, 2847]","[9446, 1018, 17785, 23161, 8105]",0.5,1.0,0.673056960105896,0.13908787071704865,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
29,29,bm25,mmr_0.5,"Which ""Roseanne"" star is in Scream 2?",5a7557d75542992d0ec05f68,"[23512, 11186]","[18651, 3003, 7152, 21369, 15617]",0.0,0.0,0.6736946702003479,0.05842720344662666,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
30,30,bm25,mmr_0.5,What show was Elena Shaddow in that was written by a relative of Richard Rodgers?,5a755f0a5542996c70cfaee7,"[25709, 9440]","[7551, 4116, 14528, 25207, 25146]",0.0,0.0,0.6798315644264221,0.10615179687738419,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
31,31,bm25,mmr_0.5,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",5a7571095542992d0ec05f97,"[5780, 24053]","[24053, 11553, 19006, 6157, 7175]",0.5,1.0,0.7357524633407593,0.19482536613941193,qwen3.5-122b,"Based on the provided context, **Paula Maxine Patton** is the actress who made her film debut in the 2005 comedy film ""Hitch.""

(Note: While the provided text confirms she made her debut in ""Hitch,"" it does not explicitly mention her role in a film titled ""Mirrors,"" but she is the only actress in the context associated with the 2005 debut in ""Hitch"".)",0.0,0.0,0.0,OK,
32,32,bm25,mmr_0.5,Who was born first Mahbub ul Haq or Ibn Arabi?,5a7574e25542996c70cfaf01,"[24250, 5838]","[24250, 15551, 11129, 8514, 19944]",0.5,1.0,0.6585887670516968,0.9890364408493042,qwen3.5-122b,"Based on the provided context, I cannot answer this question.

While Document 1 states that Mahbub ul Haq was born on 24 February 1934, and Document 3 mentions that Ibn Arabi wrote a commentary on a treatise by Ibn Qasi (who died in 1151), the text does not provide Ibn Arabi's birth date. Therefore, a direct comparison of their birth dates cannot be made using only the provided information.",0.0,0.0,0.0,OK,
33,33,bm25,mmr_0.5,Andrea Camplone is a football coach in which 22-team competition?,5a75d8dc5542992db94736f0,"[18063, 21614]","[18063, 9399, 14928, 6074, 6620]",0.5,1.0,0.6864392161369324,0.21656817197799683,qwen3.5-122b,"Based on the provided context, Andrea Camplone is currently the head coach of Cesena in the **Serie B** league.

(Note: While Document 4 mentions a ""22-team"" competition, it refers to the 1968–69 season of Cardiff City F.C. in Division Two, not Andrea Camplone. Document 1 states Camplone is in the Serie B league but does not specify the number of teams in that competition.)",0.0,0.0,0.0,OK,
34,34,bm25,mmr_0.5,"The Declaration of Montreal was the founding document of which world event, lasting from July 26-August 5, 2006?",5a75da6d5542992db94736fa,"[23670, 20385]","[23670, 15060, 12683, 7147, 15925]",0.5,1.0,0.6948392987251282,0.9686286449432373,qwen3.5-122b,"Based on the provided context, the Declaration of Montreal was adopted on July 29, 2006, as part of the **first World Outgames**.

(Note: While the context confirms the Declaration was part of the first World Outgames, it does not explicitly state the specific dates of July 26–August 5, 2006, for that event, but it is the only event mentioned in relation to the Declaration.)",0.0,0.0,0.0,OK,
35,35,bm25,mmr_0.5,"Who is younger, Pelle Almqvist or Steve Winwood?",5a75f0bf5542994ccc91866b,"[4900, 6621]","[6621, 5474, 16055, 16960, 21623]",0.5,1.0,0.7005709409713745,0.05011141672730446,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
36,36,bm25,mmr_0.5,"What actress and and writer starred with Jennifer Saunders in bothe ""The Supergrass"" and ""French and Saunders""?",5a7602d8554299109176e5fb,"[10750, 12015]","[12015, 20159, 4532, 17390, 20210]",0.5,1.0,0.6812866926193237,0.07841973751783371,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
37,37,bm25,mmr_0.5,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,5a760ab65542994ccc918697,"[7215, 5425]","[7215, 6299, 5425, 9273, 3431]",1.0,1.0,0.7197415232658386,0.5028762817382812,qwen3.5-122b,"Based on the provided context, Alfred Balk served as secretary of New York Governor **Nelson Rockefeller's** Committee on the Employment of Minority Groups in the News Media.

Document 3 states that Nelson Rockefeller served as the 41st Vice President of the United States from 1974 to 1977. Therefore, the committee was under the administration of the individual who later became Vice President, **Nelson Rockefeller**.

Answer: Nelson Rockefeller",0.0,0.0,0.0,OK,
38,38,bm25,mmr_0.5,Was the famous opera comique that was based on a Prosper Merimee novella a comedy or a tragedy?,5a7615fb5542992db9473727,"[1460, 15091]","[15091, 18099, 1460, 3863, 17181]",1.0,1.0,0.6599608659744263,0.9979643225669861,qwen3.5-122b,"Based on the provided context, the famous opera comique based on a Prosper Mérimée novella is **Carmen**. According to Document 3, while ""opéra comique"" is not always comic or light in nature, ""Carmen"" is specifically described as a **tragedy**.",0.0,0.0,0.0,OK,
39,39,bm25,mmr_0.5,Who served as the head coach for the Grizzlies in the 2004-05 season and as head coach for the Brooklyn Nets?,5a7618d85542994ccc9186cf,"[11963, 14818]","[14818, 9032, 9401, 15082, 750]",0.5,1.0,0.6381521821022034,0.10189536958932877,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
40,40,bm25,mmr_0.5,"Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",5a7621bb554299109176e650,"[23154, 4227]","[4227, 12438, 21952, 834, 10765]",0.5,1.0,0.7290657162666321,0.5818134546279907,qwen3.5-122b,"Based on the provided context, I cannot answer this question.

The text states that Kraftwerk's album *Autobahn* reached number 25 on the US ""Billboard"" Hot 100 chart (specifically the title track) and mentions that the band had released three experimental albums *before* this one. However, the text does not provide information about any album released *after* *Autobahn*.",0.0,0.0,0.0,OK,
41,41,bm25,mmr_0.5,When was the plaintiff in the 1892 Barbed Wire Patent Case born?,5a7624b85542992db947372c,"[16274, 24579]","[16274, 9402, 4116, 24978, 12562]",0.5,1.0,0.7364058494567871,0.026810824871063232,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
42,42,bm25,mmr_0.5,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",5a7633ad5542992db9473741,"[25986, 8549]","[25986, 4204, 4483, 14133, 3442]",0.5,1.0,0.5770130753517151,0.025483163073658943,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
43,43,bm25,mmr_0.5,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",5a7633ff5542994ccc918712,"[23901, 5723]","[5723, 11465, 13648, 5293, 23901]",1.0,1.0,0.7159732580184937,0.9974058270454407,qwen3.5-122b,"The Chief Aerodynamicist for the British supersonic land vehicle (Bloodhound SSC), whose goal is to match or exceed 1000 mph, is Ronald Ayers. According to the provided context, he was born in **1932**.",0.0,0.0,0.0,OK,
44,44,bm25,mmr_0.5,Who was the wife of the president when William Bainbridge started his career?,5a7636fb55429976ec32bd79,"[2587, 202]","[2587, 23004, 11603, 4852, 20863]",0.5,1.0,0.7135533094406128,0.5195977091789246,qwen3.5-122b,"Based on the provided context, William Bainbridge began his career serving under President John Adams. However, the documents do not contain information about who John Adams' wife was.

I cannot answer this based on the provided context.",0.0,0.0,0.0,OK,
45,45,bm25,mmr_0.5,"Which university has more schools, Ateneo de Davao University or University of Rochester?",5a7651825542992d0ec060a3,"[163, 12131]","[163, 6131, 15919, 1172, 12131]",1.0,1.0,0.6917471289634705,0.4066903591156006,qwen3.5-122b,"Based on the provided context, the **University of Rochester** has more schools.

*   **Ateneo de Davao University** has **five** undergraduate schools (School of Arts and Sciences, School of Business and Governance, School of Engineering and Architecture, School of Education, and School of Nursing), with the College of Law listed as a separate unit.
*   **University of Rochester** has **six** schools.",0.0,0.0,0.0,OK,
46,46,bm25,mmr_0.5,Who founded the collective which released the album Messe I.X-VI.X?,5a7662745542992db9473786,"[16502, 23431]","[16502, 25005, 20710, 4207, 13989]",0.5,1.0,0.6827684044837952,0.2393183559179306,qwen3.5-122b,"Based on the provided context, the album *Messe I.X-VI.X* was released by the Norwegian experimental collective **Ulver** (in collaboration with the Tromsø Chamber Orchestra). However, the text does not state who founded Ulver.

Therefore, I cannot answer this based on the provided context.",0.0,0.0,0.0,OK,
47,47,bm25,mmr_0.5,When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,5a76db3555429972597f13e7,"[16835, 6646]","[6646, 4898, 10329, 17262, 18779]",0.5,1.0,0.7002522945404053,0.05012860894203186,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
48,48,bm25,mmr_0.5,"Who is older, Ivan Foster or Ian Paisley?",5a77253455429972597f1449,"[18224, 25837]","[18224, 3492, 12778, 17215, 20658]",0.5,1.0,0.6076565384864807,0.9493184089660645,qwen3.5-122b,"I cannot answer this based on the provided context.

While the text states that Ivan Foster was born in 1943, it does not provide Ian Paisley's birth date, making it impossible to determine who is older based solely on the information given.",0.0,0.0,0.0,OK,
49,49,bm25,mmr_0.5,Which software application was originally made for the company that acquired RadioShack in 1963?,5a77322055429972597f1494,"[645, 11956]","[11956, 15918, 645, 17269, 3506]",1.0,1.0,0.6930587887763977,0.2887780964374542,qwen3.5-122b,"Based on the provided context, the software application is **DeskMate**.

Here is the reasoning based on the documents:
1.  **Document 1** states that **Tandy Corporation** acquired **RadioShack** in 1963.
2.  **Document 3** states that **DeskMate** was originally made for **Tandy's** TRS-DOS Operating System and their TRS-80 line of computers.",0.0,0.0,0.0,OK,
50,50,bm25,mmr_0.5,"Who won Miss America 2013, which was the 86th Miss America pageant held at the PH Live in Las Vegas?",5a7735f55542994aec3b7226,"[15216, 13103]","[13103, 2612, 8716, 15216, 16141]",1.0,1.0,0.5589905977249146,0.9997076988220215,qwen3.5-122b,"Based on the provided context, **Mallory Hagan** (Miss New York 2012) won Miss America 2013. She was crowned by Miss America 2012 Laura Kaeppeler at the 86th Miss America pageant, which was held at the PH Live on the Las Vegas Strip in Paradise, Nevada, on January 12, 2013.",0.0,0.0,0.0,OK,
51,51,bm25,mmr_0.5,Who starred in Umm-e-Kulsoom whose mother was Afshan Qureshi?,5a77414155429972597f14d7,"[19527, 4872]","[4872, 20159, 6553, 22781, 4532]",0.5,1.0,0.6900953054428101,0.06668735295534134,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
52,52,bm25,mmr_0.5,"What actress is known for a starring role in Robert Bresson's ""Pickpocket"" and has also been directed by Just Jaeckin, a former photographer?",5a77626b5542993569682d77,"[12786, 5419]","[12786, 25803, 16511, 25815, 24307]",0.5,1.0,0.7089742422103882,0.9759556651115417,qwen3.5-122b,"Based on the provided context, the actress known for a starring role in Robert Bresson's ""Pickpocket"" is **Marika Nicolette Green**.

The context states she is famous for this role and also appeared in ""Emmanuelle"" (1974). While the provided text does not explicitly mention that she was directed by Just Jaeckin or that he was a former photographer, Marika Nicolette Green is the only actress mentioned in the context associated with ""Pickpocket."" (Note: In external knowledge, Just Jaeckin directed ""Emmanuelle,"" but this specific connection is not present in the provided documents).

Answer: Marika Nicolette Green",0.0,0.0,0.0,OK,
53,53,bm25,mmr_0.5,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,5a776b82554299373536026f,"[2849, 13370]","[2849, 13370, 7564, 13249, 25741]",1.0,1.0,0.6674767732620239,0.8375668525695801,qwen3.5-122b,"Based on the provided context, the Asahi-Ryokuken Yomiuri Memorial tournament was played in Fukuoka, Japan (Document 1). Document 2 states that the official currency of Japan is the **yen** (symbol: ¥; code: JPY).",0.0,0.0,0.0,OK,
54,54,bm25,mmr_0.5,"Who was born first, Susan Oliver or W. S. Van Dyke?",5a778b345542992a6e59decf,"[4583, 24476]","[4583, 16183, 12187, 25728, 15999]",0.5,1.0,0.7421858906745911,0.09465242922306061,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
55,55,bm25,mmr_0.5,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,5a779fd95542997042120ab5,"[10126, 17449]","[10126, 4996, 370, 15532, 22193]",0.5,1.0,0.49879392981529236,0.9865350723266602,qwen3.5-122b,"Based on the provided context, the European Athletics Junior Championships were held in Ljubljana, Slovenia (the capital of Slovenia) in **1997**.

This information is found in Document 1: ""The 1997 European Athletics Junior Championships were held in Ljubljana, Slovenia on July 24–27.""",0.0,0.0,0.0,OK,
56,56,bm25,mmr_0.5,What year did Christopher Nolan's magic-themed drama come out?,5a77a41a5542997042120ab9,"[11314, 10290]","[4376, 17304, 24369, 11314, 22121]",0.5,0.25,0.7444325685501099,0.02739574760198593,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
57,57,bm25,mmr_0.5,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",5a77a65b5542992a6e59df57,"[22947, 22198]","[22198, 769, 21654, 19476, 13249]",0.5,1.0,0.6413530111312866,0.8686788082122803,qwen3.5-122b,"Based on the provided context, the song by Dustin Lynch released to country radio on February 17, 2017, is ""Small Town Boy."" This song is from his third studio album, **""Current Mood.""**

However, the provided text **does not state the release date of the album ""Current Mood.""** It only provides the release date of the single ""Small Town Boy"" (February 17, 2017).

Therefore, I cannot answer this based on the provided context.",0.0,0.0,0.0,OK,
58,58,bm25,mmr_0.5,What British novelist born in November 1898 wrote Surprised by Joy: The Shape of My Early Life?,5a77a9df55429967ab10521c,"[2490, 23359]","[2490, 16016, 11738, 16102, 10008]",0.5,1.0,0.7275453209877014,0.9380480051040649,qwen3.5-122b,"I cannot answer this based on the provided context.

The provided text states that *Surprised by Joy: The Shape of My Early Life* was written by C. S. Lewis and published in 1955, but it does not mention his birth date or confirm that he was born in November 1898. Additionally, Document 1 describes the book as a ""partial autobiography"" rather than explicitly labeling the author as a ""novelist,"" though this is a minor point compared to the missing birth date information.",0.0,0.0,0.0,OK,
59,59,bm25,mmr_0.5,"What is the species of animal which the town of Antelope, Kansas was named after?",5a77c09555429967ab105262,"[10221, 5206]","[5206, 5345, 1547, 13071, 9311]",0.5,1.0,0.7048723697662354,0.03198056295514107,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
