question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
10,10,dpr,mmr_0.75,Which author wrote about a woman captured by the Symbionese Liberation Army?,5a729cc25542991f9a20c532,"[25934, 23926]","[23926, 18973, 14967, 19224, 4796]",0.5,1.0,0.6600682139396667,0.2591175138950348,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
11,11,dpr,mmr_0.75,What is the name of the pop artist that belongs on the Pledis Entertainment label and has 13 members?,5a72d7b35542991f9a20c5be,"[12748, 19460]","[12748, 19460, 13642, 12316, 24458]",1.0,1.0,0.6829828023910522,0.9810318350791931,qwen3.5-122b,"Based on the provided context, the pop artist (specifically a South Korean boy group) that belongs to the Pledis Entertainment label and consists of 13 members is **Seventeen**.

Document 1 states that Pledis Entertainment is home to the artist ""Seventeen,"" and Document 2 confirms that Seventeen is a group formed by Pledis Entertainment consisting of ""thirteen members.""",0.0,0.0,0.0,OK,
12,12,dpr,mmr_0.75,"Gaia is a space observatory of the European Space Agency, what is Astrosat?",5a7300b85542994cef4bc41a,"[24876, 25491]","[24876, 4524, 11092, 25491, 2760]",1.0,1.0,0.5785582065582275,0.9996445775032043,qwen3.5-122b,"Based on the provided context, Astrosat is India's first dedicated multi-wavelength space observatory.",0.0,0.0,0.0,OK,
13,13,dpr,mmr_0.75,"In the television series Green Hornet, which actor played the role of Kato?",5a7326cd5542991f29ee2d11,"[9131, 23227]","[9131, 23227, 17943, 16842, 4152]",1.0,1.0,0.6464110612869263,0.9937978982925415,qwen3.5-122b,"Based on the provided context, in the television series *The Green Hornet*, the role of Kato was played by **Bruce Lee**.",0.0,0.0,0.0,OK,
14,14,dpr,mmr_0.75,"Lady Elizabeth Delmé and Her Children (1779) is a portrait given to the National Gallery of Art in 1937, which is located in which state?",5a7336d05542992359bc3293,"[13264, 13967]","[13264, 20302, 8447, 11235, 18866]",0.5,1.0,0.4923529624938965,0.1027086079120636,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
15,15,dpr,mmr_0.75,"Which movie is loosley based off the Brother Grimm's ""Iron Henry""?",5a733b835542991f9a20c6b2,"[23633, 4545]","[4545, 23804, 1492, 25829, 24993]",0.5,1.0,0.6922510266304016,0.09213098883628845,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
16,16,dpr,mmr_0.75,which board game has been around longer Obsession or Battle Sheep ?,5a733caa5542992359bc32a3,"[15389, 19341]","[19341, 15389, 11189, 11003, 10613]",1.0,1.0,0.5714815855026245,0.0069930278696119785,qwen3.5-122b,"Based on the provided context, **Obsession** has been around longer.

*   **Obsession** was released in **1977** (Document 2).
*   **Battle Sheep** was released in **2010** (Document 1).",0.0,0.0,0.0,OK,
17,17,dpr,mmr_0.75,"Which famous mine was in service first, the Salmita Mine or the Kanichee Mine?",5a739323554299623ed4abff,"[4244, 25216]","[4244, 9008, 16330, 25216, 23965]",1.0,1.0,0.5927561521530151,0.7769297361373901,qwen3.5-122b,"Based on the provided context, the **Kanichee Mine** was in service first.

The text states that the Kanichee Mine zone has been explored and mined discontinuously from as early as **1910**, whereas the Salmita Mine was first discovered in 1945 and did not enter production until **1983**.",0.0,0.0,0.0,OK,
18,18,dpr,mmr_0.75,"What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk",5a74122f55429929fddd83da,"[7716, 8612]","[7716, 4870, 8612, 690, 25402]",1.0,1.0,0.6690686941146851,0.9671199917793274,qwen3.5-122b,"Based on the provided context, the album is **Love Drunk**, and the lead single from this album is **""Love Drunk""**.

Document 1 states that ""Love Drunk"" is the second studio album by Boys Like Girls and that its lead single, titled ""Love Drunk,"" was released on July 7, 2009. Document 3 confirms that the song ""Two Is Better Than One"" from this album features Taylor Swift and was written by Martin Johnson and Swift. Therefore, the lead single from the album where Martin Johnson co-wrote a song with Taylor Swift is ""Love Drunk"".",0.0,0.0,0.0,OK,
19,19,dpr,mmr_0.75,"Who wrote the music for Billy Elliot the Musical and had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years?",5a74629255429929fddd8402,"[10804, 21082]","[3468, 21600, 5741, 4070, 10847]",0.0,0.0,0.602292537689209,0.08029571920633316,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
20,20,dpr,mmr_0.75,Which American main title designer designed sequences for the founder of the Sundance Film Festival?,5a7471f655429979e2882955,"[4890, 23681]","[4890, 23681, 19814, 23549, 21379]",1.0,1.0,0.7050366401672363,0.10173916071653366,qwen3.5-122b,"Based on the provided context, the founder of the Sundance Film Festival is **Robert Redford** (Document 2). The American main title designer who designed sequences for him is **Wayne Fitzgerald** (Document 1).",0.0,0.0,0.0,OK,
21,21,dpr,mmr_0.75,What is served shaken with ice and should not be mistaken with the name Margarita?,5a74be7a55429929fddd84e4,"[7079, 4039]","[4039, 3851, 25909, 25675, 1778]",0.5,1.0,0.5690556764602661,0.19163601100444794,qwen3.5-122b,"Based on the provided context, I cannot answer this based on the provided context.

The text states that a **margarita** is served shaken with ice, but it does not mention any other drink that should not be mistaken for the name ""Margarita.""",0.0,0.0,0.0,OK,
22,22,dpr,mmr_0.75,What product by FLEXcon represents data by geometric patterns?,5a74c3f455429979e2882a0a,"[7688, 23564]","[7688, 14720, 1041, 13059, 20421]",0.5,1.0,0.7148486375808716,0.9677141308784485,qwen3.5-122b,"Based on the provided context, FLEXcon manufactures **bar coded labels**, which are products that represent data by geometric patterns.

(Note: While the text does not explicitly define ""bar coded labels"" as representing data by geometric patterns, this is the only product listed in Document 1 that fits that description, as barcodes are geometric patterns used to encode data.)",0.0,0.0,0.0,OK,
23,23,dpr,mmr_0.75,Connetquot High School  is a public high school in what city in New York?,5a7506f455429916b0164240,"[2573, 1640]","[2573, 15549, 4392, 1172, 6292]",0.5,1.0,0.5911076068878174,0.9921084046363831,qwen3.5-122b,"Based on the provided context, Connetquot High School is located in **Bohemia**, New York.",0.0,0.0,0.0,OK,
24,24,dpr,mmr_0.75,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,5a7526945542993748c897d2,"[21889, 8074]","[21889, 21931, 23653, 14709, 14435]",0.5,1.0,0.7232404947280884,0.06936424970626831,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
25,25,dpr,mmr_0.75,"What song from the fourth studio album made by The Who reached No.4 on the UK charts and No. 19 o nthe U.S. ""Billboard"" Hot 100?",5a753c8c55429916b01642ab,"[5767, 3370]","[25402, 20747, 15264, 6736, 3370]",0.5,0.2,0.7076045870780945,0.128518208861351,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
26,26,dpr,mmr_0.75,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",5a7542425542996c70cfaecc,"[7681, 18798]","[2490, 14643, 11970, 4960, 7471]",0.0,0.0,0.760053277015686,0.05557650700211525,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
27,27,dpr,mmr_0.75,"Michael Mark Brodsky is known for his translation of what Irish avant-garde novelist, playwright, theatre director, and poet?",5a7545605542993748c89807,"[15201, 10071]","[10071, 15201, 3211, 6422, 2771]",1.0,1.0,0.5719653367996216,0.8199657201766968,qwen3.5-122b,"Based on the provided context, Michael Mark Brodsky is known for his translation of **Samuel Barclay Beckett** (also referred to as Samuel Beckett).

Document 2 states that Brodsky is best known for his translation of Samuel Beckett's ""Eleuthéria,"" and Document 1 describes Samuel Barclay Beckett as an ""Irish avant-garde novelist, playwright, theatre director, and poet.""",0.0,0.0,0.0,OK,
28,28,dpr,mmr_0.75,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",5a7555215542996c70cfaee1,"[9446, 2847]","[9446, 2287, 11986, 9830, 8170]",0.5,1.0,0.7454740405082703,0.13908787071704865,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
29,29,dpr,mmr_0.75,"Which ""Roseanne"" star is in Scream 2?",5a7557d75542992d0ec05f68,"[23512, 11186]","[23512, 15877, 7002, 3975, 19971]",0.5,1.0,0.6444646716117859,0.10807019472122192,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
30,30,dpr,mmr_0.75,What show was Elena Shaddow in that was written by a relative of Richard Rodgers?,5a755f0a5542996c70cfaee7,"[25709, 9440]","[25085, 2226, 128, 23502, 5908]",0.0,0.0,0.7616010308265686,0.06950429081916809,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
31,31,dpr,mmr_0.75,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",5a7571095542992d0ec05f97,"[5780, 24053]","[5780, 3713, 18119, 14342, 19662]",0.5,1.0,0.6490923166275024,0.0906076654791832,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
32,32,dpr,mmr_0.75,Who was born first Mahbub ul Haq or Ibn Arabi?,5a7574e25542996c70cfaf01,"[24250, 5838]","[9870, 15551, 19335, 5838, 10382]",0.5,0.25,0.5806273221969604,0.3643431067466736,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
33,33,dpr,mmr_0.75,Andrea Camplone is a football coach in which 22-team competition?,5a75d8dc5542992db94736f0,"[18063, 21614]","[12505, 21614, 4879, 20122, 18302]",0.5,0.5,0.6597453355789185,0.04065060615539551,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
34,34,dpr,mmr_0.75,"The Declaration of Montreal was the founding document of which world event, lasting from July 26-August 5, 2006?",5a75da6d5542992db94736fa,"[23670, 20385]","[20385, 23670, 9231, 10740, 22042]",1.0,1.0,0.6090841889381409,0.9936304092407227,qwen3.5-122b,"Based on the provided context, the Declaration of Montreal was adopted as part of the **1st World Outgames**, which took place in Montreal, Quebec, Canada, from July 26, 2006, to August 5, 2006.",0.0,0.0,0.0,OK,
35,35,dpr,mmr_0.75,"Who is younger, Pelle Almqvist or Steve Winwood?",5a75f0bf5542994ccc91866b,"[4900, 6621]","[11248, 7510, 9720, 24278, 11218]",0.0,0.0,0.6977941989898682,0.1684214472770691,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
36,36,dpr,mmr_0.75,"What actress and and writer starred with Jennifer Saunders in bothe ""The Supergrass"" and ""French and Saunders""?",5a7602d8554299109176e5fb,"[10750, 12015]","[10750, 7175, 4643, 14326, 15230]",0.5,1.0,0.6694307327270508,0.13628563284873962,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
37,37,dpr,mmr_0.75,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,5a760ab65542994ccc918697,"[7215, 5425]","[7215, 3431, 5425, 6779, 22279]",1.0,1.0,0.707441508769989,0.9781909584999084,qwen3.5-122b,"Based on the provided context, Alfred Balk served as secretary of New York Governor **Nelson Rockefeller's** Committee on the Employment of Minority Groups in the News Media.

According to Document 3, Nelson Rockefeller served as the **41st Vice President of the United States** from 1974 to 1977.

Therefore, Alfred Balk served in that role under **Nelson Rockefeller** (who later became Vice President).",0.0,0.0,0.0,OK,
38,38,dpr,mmr_0.75,Was the famous opera comique that was based on a Prosper Merimee novella a comedy or a tragedy?,5a7615fb5542992db9473727,"[1460, 15091]","[25308, 128, 1460, 25715, 1155]",0.5,0.3333333333333333,0.6332769989967346,0.9896340370178223,qwen3.5-122b,"Based on the provided context, the famous *opéra comique* mentioned is **Carmen**. According to Document 3, although the genre is not always comic or light in nature, **Carmen** is explicitly described as a **tragedy**.

(Note: While the context does not explicitly mention Prosper Merimée, it identifies *Carmen* as the most famous *opéra comique* and states its nature.)

Answer: It was a **tragedy**.",0.0,0.0,0.0,OK,
39,39,dpr,mmr_0.75,Who served as the head coach for the Grizzlies in the 2004-05 season and as head coach for the Brooklyn Nets?,5a7618d85542994ccc9186cf,"[11963, 14818]","[14818, 9032, 11963, 12538, 6038]",1.0,1.0,0.6646386384963989,0.16012881696224213,qwen3.5-122b,"Based on the provided context, **Lionel Eugene Hollins** served as the head coach for the Grizzlies (specifically taking over during the 2004–05 season after Hubie Brown retired) and most recently served as the head coach of the Brooklyn Nets.",0.0,0.0,0.0,OK,
40,40,dpr,mmr_0.75,"Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",5a7621bb554299109176e650,"[23154, 4227]","[4227, 23154, 23204, 19835, 22995]",1.0,1.0,0.6299773454666138,0.5727938413619995,qwen3.5-122b,"Based on the provided context, the Kraftwerk album that reached number 25 on the US ""Billboard"" Hot 100 chart is **Autobahn** (specifically its title track). The album released after *Autobahn* is **Radio-Activity** (German title: *Radio-Aktivität*), which was released in October 1975.",0.0,0.0,0.0,OK,
41,41,dpr,mmr_0.75,When was the plaintiff in the 1892 Barbed Wire Patent Case born?,5a7624b85542992db947372c,"[16274, 24579]","[16274, 24579, 10920, 24964, 840]",1.0,1.0,0.6329907178878784,0.9725074768066406,qwen3.5-122b,"Based on the provided context, the plaintiff in the 1892 Barbed Wire Patent Case was Joseph Glidden. According to Document 2, Joseph Glidden was born on **January 18, 1813**.",0.0,0.0,0.0,OK,
42,42,dpr,mmr_0.75,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",5a7633ad5542992db9473741,"[25986, 8549]","[8549, 25986, 23963, 7256, 12468]",1.0,1.0,0.6259729266166687,0.875540018081665,qwen3.5-122b,"Based on the provided context, the **Seven Days Battles** were fought earlier.

According to Document 2, the Seven Days Battles took place from **June 25 to July 1, 1862**, during the American Civil War. In contrast, Document 1 states that the Battle of Manila occurred from **February 3, 1945, to March 3, 1945**, during the Second World War. Therefore, the Seven Days Battles happened 83 years before the Battle of Manila.",0.0,0.0,0.0,OK,
43,43,dpr,mmr_0.75,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",5a7633ff5542994ccc918712,"[23901, 5723]","[5723, 23901, 3379, 11052, 6900]",1.0,1.0,0.6213945150375366,0.7548084855079651,qwen3.5-122b,"Based on the provided context, the British supersonic land vehicle with a goal to match or exceed 1000 mph is the **Bloodhound SSC** (Document 1). The Chief Aerodynamicist for the Bloodhound SSC is **Ronald Ayers** (Document 2), who was **born in 1932**.",0.0,0.0,0.0,OK,
44,44,dpr,mmr_0.75,Who was the wife of the president when William Bainbridge started his career?,5a7636fb55429976ec32bd79,"[2587, 202]","[11095, 2592, 202, 3025, 24430]",0.5,0.3333333333333333,0.6925939321517944,0.07538669556379318,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
45,45,dpr,mmr_0.75,"Which university has more schools, Ateneo de Davao University or University of Rochester?",5a7651825542992d0ec060a3,"[163, 12131]","[163, 12131, 24769, 11594, 17807]",1.0,1.0,0.6390671133995056,0.45765024423599243,qwen3.5-122b,"Based on the provided context, the **University of Rochester** has more schools.

*   **Ateneo de Davao University** has **five** undergraduate schools (School of Arts and Sciences, School of Business and Governance, School of Engineering and Architecture, School of Education, and School of Nursing), with the College of Law noted as a separate unit.
*   **The University of Rochester** has **six** schools.",0.0,0.0,0.0,OK,
46,46,dpr,mmr_0.75,Who founded the collective which released the album Messe I.X-VI.X?,5a7662745542992db9473786,"[16502, 23431]","[16502, 6309, 25093, 20356, 22489]",0.5,1.0,0.6209393739700317,0.01136055402457714,qwen3.5-122b,"Based on the provided context, the album *Messe I.X-VI.X* was released by the Norwegian experimental collective **Ulver**. The text states that the album was ""Written and produced by Ulver,"" but it does not explicitly mention who founded the collective.

Therefore, I cannot answer this based on the provided context.",0.0,0.0,0.0,OK,
47,47,dpr,mmr_0.75,When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,5a76db3555429972597f13e7,"[16835, 6646]","[6646, 7235, 16835, 16217, 22356]",1.0,1.0,0.537447988986969,0.9426025152206421,qwen3.5-122b,"Based on the provided context, I cannot answer this question.

The documents state that Regional Rural Banks (RRBs) in India were established under the RRB Act 1976 (Document 3) and that there are 56 such banks (Document 3). However, the text does not specify the exact date when the **first** of these banks came into existence, nor does it list the founding dates of the specific banks mentioned (such as Maharashtra Gramin Bank, which came into existence in 2009 after amalgamation).",0.0,0.0,0.0,OK,
48,48,dpr,mmr_0.75,"Who is older, Ivan Foster or Ian Paisley?",5a77253455429972597f1449,"[18224, 25837]","[11248, 18224, 25084, 5357, 4249]",0.5,0.5,0.6963850855827332,0.48465240001678467,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
49,49,dpr,mmr_0.75,Which software application was originally made for the company that acquired RadioShack in 1963?,5a77322055429972597f1494,"[645, 11956]","[11278, 11956, 11542, 22265, 6008]",0.5,0.5,0.6182177066802979,0.12410078942775726,qwen3.5-122b,"Based on the provided context, I cannot answer this question.

**Reasoning:**
1.  **Document 2** states that **Tandy Leather** (part of Tandy Corporation) acquired **RadioShack** in 1963.
2.  The question asks for a **software application** originally made for **Tandy Corporation** (the company that acquired RadioShack).
3.  **Document 4** mentions **TELON** (later CA-TELON) as an application generator, but it does not state which company it was made for.
4.  **Document 5** mentions **Phasor**, but it was created for the **Apple II family of computers** by **Applied Engineering**, not Tandy Corporation.
5.  None of the documents link a specific software application to Tandy Corporation.",0.0,0.0,0.0,OK,
50,50,dpr,mmr_0.75,"Who won Miss America 2013, which was the 86th Miss America pageant held at the PH Live in Las Vegas?",5a7735f55542994aec3b7226,"[15216, 13103]","[13103, 15216, 21914, 4050, 16141]",1.0,1.0,0.6224185824394226,0.9995619058609009,qwen3.5-122b,"Mallory Hagan (Miss New York 2012) won Miss America 2013, the 86th Miss America pageant held at the PH Live in Las Vegas.",0.0,0.0,0.0,OK,
51,51,dpr,mmr_0.75,Who starred in Umm-e-Kulsoom whose mother was Afshan Qureshi?,5a77414155429972597f14d7,"[19527, 4872]","[19527, 14954, 23987, 16714, 4872]",1.0,1.0,0.6630276441574097,0.7672375440597534,qwen3.5-122b,"Based on the provided context, **Faisal Qureshi** starred in *Umm-e-Kulsoom* (Document 1 lists him in the cast), and his mother was **Afshan Qureshi** (Document 5 states he was born to famous film actress Afshan Qureshi).",0.0,0.0,0.0,OK,
52,52,dpr,mmr_0.75,"What actress is known for a starring role in Robert Bresson's ""Pickpocket"" and has also been directed by Just Jaeckin, a former photographer?",5a77626b5542993569682d77,"[12786, 5419]","[12786, 20012, 25392, 15382, 15786]",0.5,1.0,0.7043591737747192,0.9915289282798767,qwen3.5-122b,"Based on the provided context, the actress known for a starring role in Robert Bresson's ""Pickpocket"" is **Marika Nicolette Green** (Document 1).

However, the provided documents do not contain information stating that she was directed by Just Jaeckin or that Just Jaeckin is a former photographer. While Document 1 mentions she appeared in ""Emmanuelle"" (1974), it does not name the director of that film.

Therefore, I cannot answer this based on the provided context.",0.0,0.0,0.0,OK,
53,53,dpr,mmr_0.75,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,5a776b82554299373536026f,"[2849, 13370]","[13370, 2849, 23036, 6238, 6065]",1.0,1.0,0.5447717905044556,0.6222005486488342,qwen3.5-122b,"Based on the provided context, the Asahi-Ryokuken Yomiuri Memorial tournament was played in Fukuoka, Japan (Document 2). According to Document 1, the official currency of Japan is the **yen** (symbol: ¥; code: JPY).",0.0,0.0,0.0,OK,
54,54,dpr,mmr_0.75,"Who was born first, Susan Oliver or W. S. Van Dyke?",5a778b345542992a6e59decf,"[4583, 24476]","[15476, 11970, 5058, 9062, 24193]",0.0,0.0,0.6791340112686157,0.051175884902477264,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
55,55,dpr,mmr_0.75,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,5a779fd95542997042120ab5,"[10126, 17449]","[10126, 4996, 16043, 7934, 15532]",0.5,1.0,0.39709997177124023,0.9922863841056824,qwen3.5-122b,"Based on the provided context, the European Athletics Junior Championships were held in Ljubljana, Slovenia (the capital) in **1997**.

This is stated in Document 1: ""The 1997 European Athletics Junior Championships were held in Ljubljana, Slovenia on July 24–27.""",0.0,0.0,0.0,OK,
56,56,dpr,mmr_0.75,What year did Christopher Nolan's magic-themed drama come out?,5a77a41a5542997042120ab9,"[11314, 10290]","[7363, 14151, 5718, 6187, 4705]",0.0,0.0,0.65898597240448,0.0927119106054306,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
57,57,dpr,mmr_0.75,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",5a77a65b5542992a6e59df57,"[22947, 22198]","[22947, 19476, 16029, 22198, 23405]",1.0,1.0,0.5637956857681274,0.8212947249412537,qwen3.5-122b,"The album that includes the song by Dustin Lynch, which was released to country radio on February 17, 2017, is ""Current Mood."" According to the provided context, ""Current Mood"" was released on September 8, 2017.",0.0,0.0,0.0,OK,
58,58,dpr,mmr_0.75,What British novelist born in November 1898 wrote Surprised by Joy: The Shape of My Early Life?,5a77a9df55429967ab10521c,"[2490, 23359]","[2490, 18796, 3950, 12119, 25534]",0.5,1.0,0.6930476427078247,0.11816532164812088,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
59,59,dpr,mmr_0.75,"What is the species of animal which the town of Antelope, Kansas was named after?",5a77c09555429967ab105262,"[10221, 5206]","[5206, 10221, 23220, 2854, 18788]",1.0,1.0,0.6813796758651733,0.35285764932632446,qwen3.5-122b,"Based on the provided context, the town of Antelope, Kansas, was named after **antelope** (specifically, antelope grazing near where the first school was being built).

*Note: While Document 1 clarifies that the pronghorn is often colloquially called the ""American antelope"" but is not a true antelope, Document 2 only states the town was named after ""antelope"" without specifying the exact biological species.*",0.0,0.0,0.0,OK,
60,60,dpr,mmr_0.75,"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?",5a77c1505542997042120b1b,"[4167, 1573]","[5234, 269, 1573, 19835, 7716]",0.5,0.3333333333333333,0.6573482751846313,0.027113549411296844,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
61,61,dpr,mmr_0.75,"Which band formed in England, Of Montreal or Vib Gyor?",5a77c74155429967ab105291,"[23850, 24150]","[23850, 10886, 25927, 5277, 23300]",0.5,1.0,0.6920885443687439,0.02927791140973568,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
62,62,dpr,mmr_0.75,"The voice of Homer Simpson also voices what alien character in the television series ""The Simpsons""?",5a77cb5e55429967ab1052a7,"[18801, 23611]","[18801, 23611, 23906, 11132, 15705]",1.0,1.0,0.6553997993469238,0.024556593969464302,qwen3.5-122b,"Based on the provided context, the voice of Homer Simpson is Dan Castellaneta (Document 2). Document 1 states that Dan Castellaneta voices the alien character **Kodos** in ""The Simpsons"".",0.0,0.0,0.0,OK,
63,63,dpr,mmr_0.75,"The True Colors World Tour was by what artist whose debut album was ""She's So Unusual""?",5a77ddb855429967ab1052d8,"[15195, 25141]","[15195, 5638, 25141, 11995, 5593]",1.0,1.0,0.6232889890670776,0.3567105829715729,qwen3.5-122b,"The True Colors World Tour was by Cyndi Lauper, whose debut album was ""She's So Unusual.""",0.0,0.0,0.0,OK,
