question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
10,10,contriever,mmr_0.5,Which author wrote about a woman captured by the Symbionese Liberation Army?,5a729cc25542991f9a20c532,"[25934, 23926]","[25619, 24665, 17244, 20950, 8721]",0.0,0.0,0.6919628977775574,0.07045863568782806,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
11,11,contriever,mmr_0.5,What is the name of the pop artist that belongs on the Pledis Entertainment label and has 13 members?,5a72d7b35542991f9a20c5be,"[12748, 19460]","[12748, 19460, 8940, 6, 16807]",1.0,1.0,0.6109824776649475,0.9779787063598633,qwen3.5-122b,"Based on the provided context, the pop artist (specifically a South Korean boy group) that belongs to the Pledis Entertainment label and has 13 members is **Seventeen**.

Document 1 states that Pledis Entertainment is home to the artist Seventeen, and Document 2 confirms that Seventeen is a group formed by Pledis Entertainment consisting of thirteen members.",0.0,0.0,0.0,OK,
12,12,contriever,mmr_0.5,"Gaia is a space observatory of the European Space Agency, what is Astrosat?",5a7300b85542994cef4bc41a,"[24876, 25491]","[24876, 25491, 13529, 12372, 1071]",1.0,1.0,0.6003494262695312,0.9992009401321411,qwen3.5-122b,Astrosat is India's first dedicated multi-wavelength space observatory.,0.0,0.0,0.0,OK,
13,13,contriever,mmr_0.5,"In the television series Green Hornet, which actor played the role of Kato?",5a7326cd5542991f29ee2d11,"[9131, 23227]","[9131, 23227, 8591, 20959, 21395]",1.0,1.0,0.6547591090202332,0.9937978982925415,qwen3.5-122b,"Based on the provided context, in the television series *The Green Hornet*, the role of Kato was played by **Bruce Lee**.",0.0,0.0,0.0,OK,
14,14,contriever,mmr_0.5,"Lady Elizabeth Delmé and Her Children (1779) is a portrait given to the National Gallery of Art in 1937, which is located in which state?",5a7336d05542992359bc3293,"[13264, 13967]","[13264, 20302, 17320, 7163, 6191]",0.5,1.0,0.6561252474784851,0.08529825508594513,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
15,15,contriever,mmr_0.5,"Which movie is loosley based off the Brother Grimm's ""Iron Henry""?",5a733b835542991f9a20c6b2,"[23633, 4545]","[4545, 13273, 25500, 12301, 19884]",0.5,1.0,0.6098267436027527,0.07135115563869476,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
16,16,contriever,mmr_0.5,which board game has been around longer Obsession or Battle Sheep ?,5a733caa5542992359bc32a3,"[15389, 19341]","[19341, 11168, 15389, 9446, 23267]",1.0,1.0,0.6353856325149536,0.007985902018845081,qwen3.5-122b,"Based on the provided context, **Obsession** has been around longer.

*   **Obsession** was released in **1977** (Document 3).
*   **Battle Sheep** was released in **2010** (Document 1).",0.0,0.0,0.0,OK,
17,17,contriever,mmr_0.5,"Which famous mine was in service first, the Salmita Mine or the Kanichee Mine?",5a739323554299623ed4abff,"[4244, 25216]","[25216, 4244, 3555, 11498, 23965]",1.0,1.0,0.5238326787948608,0.9786682724952698,qwen3.5-122b,"Based on the provided context, the **Kanichee Mine** was in service first.

The context states that the Kanichee Mine zone has been explored and mined discontinuously from as early as **1910**. In contrast, the Salmita Mine was a gold producer during **1983 to 1987**, having been discovered in 1945 and entered production in 1983. Therefore, the Kanichee Mine began operations significantly earlier than the Salmita Mine.",0.0,0.0,0.0,OK,
18,18,contriever,mmr_0.5,"What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk",5a74122f55429929fddd83da,"[7716, 8612]","[8612, 7716, 9859, 9350, 21335]",1.0,1.0,0.661352813243866,0.7214192748069763,qwen3.5-122b,"Based on the provided context, the album is *Love Drunk*, and its lead single is titled ""**Love Drunk**"".

Document 2 states that *Love Drunk* is the second studio album by Boys Like Girls, fronted by Martin Johnson. It explicitly identifies the lead single as ""Love Drunk"" (released July 7, 2009). Document 1 confirms that Martin Johnson co-wrote the song ""Two Is Better Than One"" (which features Taylor Swift) on this same album. Therefore, the lead single from the album where Johnson co-wrote a song with Taylor Swift is ""Love Drunk"".

Answer: Love Drunk",0.0,0.0,0.0,OK,
19,19,contriever,mmr_0.5,"Who wrote the music for Billy Elliot the Musical and had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years?",5a74629255429929fddd8402,"[10804, 21082]","[12783, 5741, 5422, 10804, 18528]",0.5,0.25,0.6066886782646179,0.9995284676551819,qwen3.5-122b,"Based on the provided context, **Elton John** wrote the music for *Billy Elliot the Musical* (as stated in Document 4).

However, the provided context **does not contain information** regarding whether Elton John (or any other artist mentioned) had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years. Document 1 only mentions a list of artists who reached number one on the Mainstream Top 40 chart, and Document 5 describes the Billboard Women in Music event, but neither provides the specific chart statistic requested.

Therefore, while I can identify the composer from the text, I cannot confirm the second part of your question based **only** on the provided context.

**Answer:** I cannot answer this based on the provided context. (While the text identifies Elton John as the composer, it does not contain information about his 31 consecutive years on the Billboard Hot 100).",0.0,0.0,0.0,OK,
20,20,contriever,mmr_0.5,Which American main title designer designed sequences for the founder of the Sundance Film Festival?,5a7471f655429979e2882955,"[4890, 23681]","[4890, 525, 13726, 19427, 3353]",0.5,1.0,0.6413770914077759,0.03036404401063919,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
21,21,contriever,mmr_0.5,What is served shaken with ice and should not be mistaken with the name Margarita?,5a74be7a55429929fddd84e4,"[7079, 4039]","[4039, 7079, 5000, 18865, 23543]",1.0,1.0,0.6240473389625549,0.9866506457328796,qwen3.5-122b,"Based on the provided context, the **margarita** is the drink served shaken with ice (Document 1). However, the context states that the name **Margarida** (a Portuguese female given name) should not be mistaken for the Mexican alcoholic drink **Margarita** (Document 2).

The context does not describe a single entity that is both ""served shaken with ice"" AND ""should not be mistaken with the name Margarita."" The drink served shaken with ice is the Margarita itself, and the name that should not be mistaken for the Margarita is Margarida (which is a name, not a drink served with ice).

Therefore, strictly based on the provided text, there is no single item that fits both conditions simultaneously as described in the question.

**I cannot answer this based on the provided context.**",0.0,0.0,0.0,OK,
22,22,contriever,mmr_0.5,What product by FLEXcon represents data by geometric patterns?,5a74c3f455429979e2882a0a,"[7688, 23564]","[7688, 12416, 22505, 10203, 6485]",0.5,1.0,0.6627926230430603,0.019487079232931137,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
23,23,contriever,mmr_0.5,Connetquot High School  is a public high school in what city in New York?,5a7506f455429916b0164240,"[2573, 1640]","[2573, 23784, 1589, 15549, 25178]",0.5,1.0,0.6148372888565063,0.9921084046363831,qwen3.5-122b,"Based on the provided context, Connetquot High School is located in **Bohemia**, New York.",0.0,0.0,0.0,OK,
24,24,contriever,mmr_0.5,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,5a7526945542993748c897d2,"[21889, 8074]","[21889, 8591, 13472, 9341, 8706]",0.5,1.0,0.7310985922813416,0.13887149095535278,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
25,25,contriever,mmr_0.5,"What song from the fourth studio album made by The Who reached No.4 on the UK charts and No. 19 o nthe U.S. ""Billboard"" Hot 100?",5a753c8c55429916b01642ab,"[5767, 3370]","[5767, 12021, 7, 21035, 4521]",0.5,1.0,0.6219531297683716,0.9265927076339722,qwen3.5-122b,"Based on the provided context, the song is **""Pinball Wizard""**.

Document 1 states that ""Pinball Wizard"" was performed by The Who, featured on their 1969 rock opera album ""Tommy"", and reached No. 4 in the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100. (Note: While the context confirms the song's chart performance and album, it does not explicitly state that ""Tommy"" is the band's *fourth* studio album, but it is the only song mentioned that matches the chart positions and artist described in your question).",0.0,0.0,0.0,OK,
26,26,contriever,mmr_0.5,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",5a7542425542996c70cfaecc,"[7681, 18798]","[7681, 22308, 18798, 8083, 19078]",1.0,1.0,0.6851290464401245,0.991083562374115,qwen3.5-122b,"Based on the provided context, Bruce Chatwin was born first.

*   **Bruce Chatwin** was born on **13 May 1940** (Document 3).
*   **Karen Joy Fowler** was born on **February 7, 1950** (Document 1).

Since 1940 is earlier than 1950, Bruce Chatwin was born first.",0.0,0.0,0.0,OK,
27,27,contriever,mmr_0.5,"Michael Mark Brodsky is known for his translation of what Irish avant-garde novelist, playwright, theatre director, and poet?",5a7545605542993748c89807,"[15201, 10071]","[15201, 11444, 12140, 10071, 20712]",1.0,1.0,0.641193687915802,0.8033029437065125,qwen3.5-122b,"Based on the provided context, Michael Mark Brodsky is known for his translation of **Samuel Beckett** (specifically the work ""Eleuthéria""). Document 4 confirms that Samuel Barclay Beckett was an Irish avant-garde novelist, playwright, theatre director, and poet.",0.0,0.0,0.0,OK,
28,28,contriever,mmr_0.5,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",5a7555215542996c70cfaee1,"[9446, 2847]","[9446, 16446, 2847, 11322, 1384]",1.0,1.0,0.6295329332351685,0.004641298670321703,qwen3.5-122b,"""Hey Pa! There's a Goat on the Roof"" came to market first. It was issued in 1966, while ""Poleconomy"" was first published in 1980.",0.0,0.0,0.0,OK,
29,29,contriever,mmr_0.5,"Which ""Roseanne"" star is in Scream 2?",5a7557d75542992d0ec05f68,"[23512, 11186]","[23512, 18510, 16807, 9465, 11766]",0.5,1.0,0.6562862396240234,0.05207005888223648,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
30,30,contriever,mmr_0.5,What show was Elena Shaddow in that was written by a relative of Richard Rodgers?,5a755f0a5542996c70cfaee7,"[25709, 9440]","[5422, 8475, 11256, 2435, 5741]",0.0,0.0,0.6581937074661255,0.06974244862794876,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
31,31,contriever,mmr_0.5,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",5a7571095542992d0ec05f97,"[5780, 24053]","[5780, 15877, 3245, 24053, 7481]",1.0,1.0,0.6206472516059875,0.6248299479484558,qwen3.5-122b,"Based on the provided context, the actress from the film ""Mirrors"" who made her film debut in the 2005 comedy film ""Hitch"" is **Paula Patton**.

Document 1 lists Paula Patton as a star in the 2008 film ""Mirrors,"" and Document 4 confirms that ""Patton made her film debut in the 2005 comedy film 'Hitch'.""",0.0,0.0,0.0,OK,
32,32,contriever,mmr_0.5,Who was born first Mahbub ul Haq or Ibn Arabi?,5a7574e25542996c70cfaf01,"[24250, 5838]","[24250, 15551, 19335, 11129, 10726]",0.5,1.0,0.60429847240448,0.7548331022262573,qwen3.5-122b,"Based on the provided context, I cannot answer this question.

While Document 1 states that Mahbub ul Haq was born on 24 February 1934, none of the documents provide the birth date or birth year for Ibn Arabi. Document 4 mentions that Ibn Arabi wrote a commentary on a treatise by Ibn Qasi (who died in 1151), but it does not specify when Ibn Arabi was born.",0.0,0.0,0.0,OK,
33,33,contriever,mmr_0.5,Andrea Camplone is a football coach in which 22-team competition?,5a75d8dc5542992db94736f0,"[18063, 21614]","[18063, 20122, 4266, 6314, 16525]",0.5,1.0,0.6649003624916077,0.7962391376495361,qwen3.5-122b,"Based on the provided context, Andrea Camplone is currently the head coach of Cesena in the **Serie B** league. The context does not explicitly state that Serie B is a ""22-team competition,"" but it is the only competition mentioned in relation to him.

Answer: Serie B",0.0,0.0,0.0,OK,
34,34,contriever,mmr_0.5,"The Declaration of Montreal was the founding document of which world event, lasting from July 26-August 5, 2006?",5a75da6d5542992db94736fa,"[23670, 20385]","[23670, 20385, 2268, 11729, 4597]",1.0,1.0,0.5630483627319336,0.993566632270813,qwen3.5-122b,"Based on the provided context, the Declaration of Montreal was adopted as part of the **first World Outgames**, which took place in Montreal, Quebec, Canada, from July 26, 2006, to August 5, 2006.",0.0,0.0,0.0,OK,
35,35,contriever,mmr_0.5,"Who is younger, Pelle Almqvist or Steve Winwood?",5a75f0bf5542994ccc91866b,"[4900, 6621]","[6621, 4900, 2393, 2971, 20430]",1.0,1.0,0.6861718893051147,0.9136197566986084,qwen3.5-122b,"Based on the provided context, Pelle Almqvist was born on 29 May 1978, and Steve Winwood was born on 12 May 1948. Since 1978 is later than 1948, **Pelle Almqvist** is younger.",0.0,0.0,0.0,OK,
36,36,contriever,mmr_0.5,"What actress and and writer starred with Jennifer Saunders in bothe ""The Supergrass"" and ""French and Saunders""?",5a7602d8554299109176e5fb,"[10750, 12015]","[12015, 10750, 11444, 11131, 15230]",1.0,1.0,0.628740668296814,0.07075989991426468,qwen3.5-122b,"Based on the provided context, the actress and writer who starred with Jennifer Saunders in both ""The Supergrass"" and ""French and Saunders"" is **Dawn French** (also known as Dawn Roma French).

*   **Document 1** states that Dawn French is an actress, writer, and comedian best known for starring in and writing for ""French and Saunders"" with Jennifer Saunders.
*   **Document 2** lists both Jennifer Saunders and Dawn French as stars in the 1985 film ""The Supergrass"".",0.0,0.0,0.0,OK,
37,37,contriever,mmr_0.5,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,5a760ab65542994ccc918697,"[7215, 5425]","[7215, 5375, 4850, 19969, 16472]",0.5,1.0,0.6740451455116272,0.3150950074195862,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
38,38,contriever,mmr_0.5,Was the famous opera comique that was based on a Prosper Merimee novella a comedy or a tragedy?,5a7615fb5542992db9473727,"[1460, 15091]","[1460, 15091, 20963, 20756, 11057]",1.0,1.0,0.5656052827835083,0.9975249171257019,qwen3.5-122b,"Based on the provided context, the famous *opéra comique* based on a Prosper Mérimée novella is **Carmen**. According to Document 1, although *opéra comique* is not always comic or light in nature, *Carmen* is a **tragedy**.",0.0,0.0,0.0,OK,
39,39,contriever,mmr_0.5,Who served as the head coach for the Grizzlies in the 2004-05 season and as head coach for the Brooklyn Nets?,5a7618d85542994ccc9186cf,"[11963, 14818]","[8441, 11963, 14818, 15917, 6739]",1.0,0.5,0.6690462231636047,0.378612220287323,qwen3.5-122b,"Based on the provided context, **Lionel Hollins** served as the head coach for the Grizzlies during the 2004–05 season (specifically taking over after Hubie Brown's retirement and before Mike Fratello) and is noted as having most recently served as the head coach of the Brooklyn Nets.",0.0,0.0,0.0,OK,
40,40,contriever,mmr_0.5,"Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",5a7621bb554299109176e650,"[23154, 4227]","[4227, 10484, 25269, 23154, 5741]",1.0,1.0,0.6104840040206909,0.9561570882797241,qwen3.5-122b,"Based on the provided context, the album that reached number 25 on the US ""Billboard"" Hot 100 chart is **Autobahn** (specifically its title track). The document states that **Radio-Activity** is the fifth studio album by Kraftwerk and was released after their previous album, *Autobahn*.

Therefore, the album released after *Autobahn* is **Radio-Activity**.",0.0,0.0,0.0,OK,
41,41,contriever,mmr_0.5,When was the plaintiff in the 1892 Barbed Wire Patent Case born?,5a7624b85542992db947372c,"[16274, 24579]","[16274, 15064, 25840, 24579, 19686]",1.0,1.0,0.6736384034156799,0.9678192734718323,qwen3.5-122b,"Based on the provided context, the plaintiff in the 1892 Barbed Wire Patent Case was Joseph Glidden. According to Document 4, Joseph Glidden was born on **January 18, 1813**.",0.0,0.0,0.0,OK,
42,42,contriever,mmr_0.5,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",5a7633ad5542992db9473741,"[25986, 8549]","[8549, 25986, 11155, 3690, 4929]",1.0,1.0,0.6705018281936646,0.13187803328037262,qwen3.5-122b,"The Seven Days Battles were fought earlier in our nation's history. They took place from June 25 to July 1, 1862, during the American Civil War, whereas the Battle of Manila occurred from February 3 to March 3, 1945, during World War II.",0.0,0.0,0.0,OK,
43,43,contriever,mmr_0.5,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",5a7633ff5542994ccc918712,"[23901, 5723]","[5723, 23901, 24319, 15450, 16575]",1.0,1.0,0.6701733469963074,0.9667919278144836,qwen3.5-122b,"Based on the provided context, the British supersonic land vehicle described is the Bloodhound SSC, which aims to exceed 1000 mph. According to Document 2, the Chief Aerodynamicist for the Bloodhound SSC is Ronald Ayers, MBE, who was born in **1932**.",0.0,0.0,0.0,OK,
44,44,contriever,mmr_0.5,Who was the wife of the president when William Bainbridge started his career?,5a7636fb55429976ec32bd79,"[2587, 202]","[12248, 2587, 22333, 25619, 20284]",0.5,0.5,0.704823911190033,0.0770704597234726,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
45,45,contriever,mmr_0.5,"Which university has more schools, Ateneo de Davao University or University of Rochester?",5a7651825542992d0ec060a3,"[163, 12131]","[12131, 163, 6711, 24872, 20695]",1.0,1.0,0.6258772015571594,0.3431549668312073,qwen3.5-122b,"Based on the provided context, the University of Rochester has six schools, while Ateneo de Davao University has five undergraduate schools (with the College of Law noted as a separate unit). Therefore, the University of Rochester has more schools.",0.0,0.0,0.0,OK,
46,46,contriever,mmr_0.5,Who founded the collective which released the album Messe I.X-VI.X?,5a7662745542992db9473786,"[16502, 23431]","[16502, 16201, 2925, 25658, 25556]",0.5,1.0,0.6330736875534058,0.1097981259226799,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
47,47,contriever,mmr_0.5,When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,5a76db3555429972597f13e7,"[16835, 6646]","[6646, 3414, 3246, 22356, 7068]",0.5,1.0,0.6248771548271179,0.04118066281080246,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
48,48,contriever,mmr_0.5,"Who is older, Ivan Foster or Ian Paisley?",5a77253455429972597f1449,"[18224, 25837]","[18224, 25837, 12537, 23743, 9896]",1.0,1.0,0.6558005809783936,0.996177077293396,qwen3.5-122b,"Based on the provided context, Ian Paisley is older.

Document 2 states that Ian Paisley was born on 6 April 1926, while Document 1 states that Ivan Foster was born in 1943. Since 1926 is earlier than 1943, Ian Paisley is the older of the two.",0.0,0.0,0.0,OK,
49,49,contriever,mmr_0.5,Which software application was originally made for the company that acquired RadioShack in 1963?,5a77322055429972597f1494,"[645, 11956]","[11956, 22265, 1674, 2018, 19823]",0.5,1.0,0.6792939901351929,0.01974092796444893,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
50,50,contriever,mmr_0.5,"Who won Miss America 2013, which was the 86th Miss America pageant held at the PH Live in Las Vegas?",5a7735f55542994aec3b7226,"[15216, 13103]","[13103, 21526, 8716, 16141, 2612]",0.5,1.0,0.5300248861312866,0.999540388584137,qwen3.5-122b,"Based on the provided context, **Mallory Hagan** (Miss New York 2012) won Miss America 2013. She was crowned at the 86th Miss America pageant, which was held at the PH Live on the Las Vegas Strip in Paradise, Nevada, on January 12, 2013.",0.0,0.0,0.0,OK,
51,51,contriever,mmr_0.5,Who starred in Umm-e-Kulsoom whose mother was Afshan Qureshi?,5a77414155429972597f14d7,"[19527, 4872]","[19527, 4872, 17665, 5985, 13113]",1.0,1.0,0.5902935266494751,0.42853525280952454,qwen3.5-122b,"Based on the provided context, **Faisal Qureshi** (also spelled Faysal Qureshi) starred in the drama *Umm-e-Kulsoom* and his mother was Afshan Qureshi.

*   **Document 1** lists Faisal Qureshi as part of the ensemble cast of *Umm-e-Kulsoom*.
*   **Document 2** states that Faysal Qureshi was born to famous film actress Afshan Qureshi.",0.0,0.0,0.0,OK,
52,52,contriever,mmr_0.5,"What actress is known for a starring role in Robert Bresson's ""Pickpocket"" and has also been directed by Just Jaeckin, a former photographer?",5a77626b5542993569682d77,"[12786, 5419]","[5419, 11782, 12786, 22694, 25362]",1.0,1.0,0.6421909332275391,0.017666848376393318,qwen3.5-122b,"Based on the provided context, the actress known for a starring role in Robert Bresson's ""Pickpocket"" and who also appeared in ""Emmanuelle"" (directed by Just Jaeckin) is **Marika Nicolette Green**.

*   **Document 3** states: ""Marika Nicolette Green... is mostly famous for playing a starring role in Robert Bresson's 'Pickpocket' (1959), and also for appearing in 'Emmanuelle' (1974).""
*   **Document 1** confirms that ""Emmanuelle"" was directed by ""Just Jaeckin"" and notes he was a ""former photographer.""",0.0,0.0,0.0,OK,
53,53,contriever,mmr_0.5,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,5a776b82554299373536026f,"[2849, 13370]","[2849, 13370, 8346, 22870, 17270]",1.0,1.0,0.6037739515304565,0.9674875140190125,qwen3.5-122b,"Based on the provided context, the Asahi-Ryokuken Yomiuri Memorial tournament was played in Fukuoka, Japan (Document 1). Document 2 states that the official currency of Japan is the yen.

Therefore, the official currency is the **yen**.",0.0,0.0,0.0,OK,
54,54,contriever,mmr_0.5,"Who was born first, Susan Oliver or W. S. Van Dyke?",5a778b345542992a6e59decf,"[4583, 24476]","[4583, 10533, 24476, 16183, 23552]",1.0,1.0,0.6916453242301941,0.954433262348175,qwen3.5-122b,"Based on the provided context, W. S. Van Dyke (Woodbridge Strong Van Dyke II) was born first.

*   **W. S. Van Dyke** was born on **March 21, 1889** (Document 3).
*   **Susan Oliver** was born on **February 13, 1932** (Document 1).

1889 is earlier than 1932.",0.0,0.0,0.0,OK,
55,55,contriever,mmr_0.5,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,5a779fd95542997042120ab5,"[10126, 17449]","[12397, 10126, 9349, 23275, 12004]",0.5,0.5,0.5458981394767761,0.9939175844192505,qwen3.5-122b,"Based on the provided context, the European Athletics Junior Championships were held in **1997**.

Document 2 states that the 1997 European Athletics Junior Championships were held in Ljubljana, Slovenia. While the text does not explicitly label Ljubljana as the capital, it is the city mentioned in the context where the event took place.",0.0,0.0,0.0,OK,
56,56,contriever,mmr_0.5,What year did Christopher Nolan's magic-themed drama come out?,5a77a41a5542997042120ab9,"[11314, 10290]","[23996, 8353, 10290, 8591, 22835]",0.5,0.3333333333333333,0.7127504348754883,0.9954981803894043,qwen3.5-122b,"Based on the provided context, Christopher Nolan's magic-themed drama, *The Prestige*, came out in **2006**.",0.0,0.0,0.0,OK,
