question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
17,17,dpr,dpp_seed2,"Which famous mine was in service first, the Salmita Mine or the Kanichee Mine?",5a739323554299623ed4abff,"[4244, 25216]","[16330, 12632, 12634, 4244, 25788]",0.5,0.25,0.6627081632614136,0.0,,,0.0,0.0,0.0,OK,
18,18,dpr,dpp_seed2,"What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk",5a74122f55429929fddd83da,"[7716, 8612]","[8612, 24044, 3637, 6175, 23155]",0.5,1.0,0.7302447557449341,0.0,,,0.0,0.0,0.0,OK,
19,19,dpr,dpp_seed2,"Who wrote the music for Billy Elliot the Musical and had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years?",5a74629255429929fddd8402,"[10804, 21082]","[10847, 11401, 10804, 5741, 15494]",0.5,0.3333333333333333,0.6743353009223938,0.0,,,0.0,0.0,0.0,OK,
20,20,dpr,dpp_seed2,Which American main title designer designed sequences for the founder of the Sundance Film Festival?,5a7471f655429979e2882955,"[4890, 23681]","[19814, 11782, 5899, 10746, 23549]",0.0,0.0,0.734786331653595,0.0,,,0.0,0.0,0.0,OK,
21,21,dpr,dpp_seed2,What is served shaken with ice and should not be mistaken with the name Margarita?,5a74be7a55429929fddd84e4,"[7079, 4039]","[25675, 1128, 4382, 4039, 25909]",0.5,0.25,0.5713504552841187,0.0,,,0.0,0.0,0.0,OK,
22,22,dpr,dpp_seed2,What product by FLEXcon represents data by geometric patterns?,5a74c3f455429979e2882a0a,"[7688, 23564]","[1041, 7013, 20421, 7688, 15918]",0.5,0.25,0.7412512302398682,0.0,,,0.0,0.0,0.0,OK,
23,23,dpr,dpp_seed2,Connetquot High School  is a public high school in what city in New York?,5a7506f455429916b0164240,"[2573, 1640]","[17333, 21633, 10967, 2573, 1172]",0.5,0.25,0.6269172430038452,0.0,,,0.0,0.0,0.0,OK,
24,24,dpr,dpp_seed2,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,5a7526945542993748c897d2,"[21889, 8074]","[21889, 22418, 16726, 5171, 11001]",0.5,1.0,0.6992576122283936,0.0,,,0.0,0.0,0.0,OK,
25,25,dpr,dpp_seed2,"What song from the fourth studio album made by The Who reached No.4 on the UK charts and No. 19 o nthe U.S. ""Billboard"" Hot 100?",5a753c8c55429916b01642ab,"[5767, 3370]","[15264, 8042, 25127, 25402, 18283]",0.0,0.0,0.751681923866272,0.0,,,0.0,0.0,0.0,OK,
26,26,dpr,dpp_seed2,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",5a7542425542996c70cfaecc,"[7681, 18798]","[14643, 25085, 12119, 2490, 23887]",0.0,0.0,0.7404668927192688,0.0,,,0.0,0.0,0.0,OK,
27,27,dpr,dpp_seed2,"Michael Mark Brodsky is known for his translation of what Irish avant-garde novelist, playwright, theatre director, and poet?",5a7545605542993748c89807,"[15201, 10071]","[3211, 24493, 1726, 10071, 6669]",0.5,0.25,0.6747039556503296,0.0,,,0.0,0.0,0.0,OK,
28,28,dpr,dpp_seed2,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",5a7555215542996c70cfaee1,"[9446, 2847]","[2287, 8170, 7592, 13870, 3863]",0.0,0.0,0.7708425521850586,0.0,,,0.0,0.0,0.0,OK,
29,29,dpr,dpp_seed2,"Which ""Roseanne"" star is in Scream 2?",5a7557d75542992d0ec05f68,"[23512, 11186]","[3975, 18119, 7977, 23512, 23502]",0.5,0.25,0.7031027674674988,0.0,,,0.0,0.0,0.0,OK,
30,30,dpr,dpp_seed2,What show was Elena Shaddow in that was written by a relative of Richard Rodgers?,5a755f0a5542996c70cfaee7,"[25709, 9440]","[23502, 15476, 25619, 25085, 25709]",0.5,0.2,0.7709013223648071,0.0,,,0.0,0.0,0.0,OK,
31,31,dpr,dpp_seed2,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",5a7571095542992d0ec05f97,"[5780, 24053]","[14342, 20697, 11454, 5780, 18119]",0.5,0.25,0.6799052357673645,0.0,,,0.0,0.0,0.0,OK,
32,32,dpr,dpp_seed2,Who was born first Mahbub ul Haq or Ibn Arabi?,5a7574e25542996c70cfaf01,"[24250, 5838]","[19335, 23732, 7667, 9870, 22696]",0.0,0.0,0.6522316336631775,0.0,,,0.0,0.0,0.0,OK,
33,33,dpr,dpp_seed2,Andrea Camplone is a football coach in which 22-team competition?,5a75d8dc5542992db94736f0,"[18063, 21614]","[4879, 14984, 6501, 12505, 9806]",0.0,0.0,0.6512516736984253,0.0,,,0.0,0.0,0.0,OK,
34,34,dpr,dpp_seed2,"The Declaration of Montreal was the founding document of which world event, lasting from July 26-August 5, 2006?",5a75da6d5542992db94736fa,"[23670, 20385]","[10740, 3861, 22042, 20385, 9231]",0.5,0.25,0.6157111525535583,0.0,,,0.0,0.0,0.0,OK,
35,35,dpr,dpp_seed2,"Who is younger, Pelle Almqvist or Steve Winwood?",5a75f0bf5542994ccc91866b,"[4900, 6621]","[11248, 2101, 14654, 18634, 19428]",0.0,0.0,0.7397910356521606,0.0,,,0.0,0.0,0.0,OK,
36,36,dpr,dpp_seed2,"What actress and and writer starred with Jennifer Saunders in bothe ""The Supergrass"" and ""French and Saunders""?",5a7602d8554299109176e5fb,"[10750, 12015]","[4643, 10303, 5623, 10750, 15230]",0.5,0.25,0.6922026872634888,0.0,,,0.0,0.0,0.0,OK,
37,37,dpr,dpp_seed2,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,5a760ab65542994ccc918697,"[7215, 5425]","[3431, 9299, 22201, 7215, 22279]",0.5,0.25,0.7166588306427002,0.0,,,0.0,0.0,0.0,OK,
38,38,dpr,dpp_seed2,Was the famous opera comique that was based on a Prosper Merimee novella a comedy or a tragedy?,5a7615fb5542992db9473727,"[1460, 15091]","[1460, 24302, 1155, 25308, 25715]",0.5,1.0,0.611859917640686,0.0,,,0.0,0.0,0.0,OK,
39,39,dpr,dpp_seed2,Who served as the head coach for the Grizzlies in the 2004-05 season and as head coach for the Brooklyn Nets?,5a7618d85542994ccc9186cf,"[11963, 14818]","[9032, 6038, 17439, 11690, 14818]",0.5,0.2,0.6866407990455627,0.0,,,0.0,0.0,0.0,OK,
40,40,dpr,dpp_seed2,"Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",5a7621bb554299109176e650,"[23154, 4227]","[23154, 19835, 5478, 6338, 3867]",0.5,1.0,0.6354466080665588,0.0,,,0.0,0.0,0.0,OK,
41,41,dpr,dpp_seed2,When was the plaintiff in the 1892 Barbed Wire Patent Case born?,5a7624b85542992db947372c,"[16274, 24579]","[24579, 11970, 20378, 2359, 885]",0.5,1.0,0.7179004549980164,0.0,,,0.0,0.0,0.0,OK,
42,42,dpr,dpp_seed2,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",5a7633ad5542992db9473741,"[25986, 8549]","[7256, 23296, 8378, 8549, 9455]",0.5,0.25,0.667050302028656,0.0,,,0.0,0.0,0.0,OK,
43,43,dpr,dpp_seed2,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",5a7633ff5542994ccc918712,"[23901, 5723]","[3379, 16544, 24967, 5723, 6900]",0.5,0.25,0.6746529936790466,0.0,,,0.0,0.0,0.0,OK,
44,44,dpr,dpp_seed2,Who was the wife of the president when William Bainbridge started his career?,5a7636fb55429976ec32bd79,"[2587, 202]","[2592, 14433, 2587, 11095, 3025]",0.5,0.3333333333333333,0.695250391960144,0.0,,,0.0,0.0,0.0,OK,
45,45,dpr,dpp_seed2,"Which university has more schools, Ateneo de Davao University or University of Rochester?",5a7651825542992d0ec060a3,"[163, 12131]","[12131, 4500, 6190, 163, 17807]",1.0,1.0,0.6384596228599548,0.0,,,0.0,0.0,0.0,OK,
46,46,dpr,dpp_seed2,Who founded the collective which released the album Messe I.X-VI.X?,5a7662745542992db9473786,"[16502, 23431]","[6309, 3418, 15689, 339, 16502]",0.5,0.2,0.6250647902488708,0.0,,,0.0,0.0,0.0,OK,
47,47,dpr,dpp_seed2,When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,5a76db3555429972597f13e7,"[16835, 6646]","[16217, 9496, 17319, 6646, 3246]",0.5,0.25,0.6642558574676514,0.0,,,0.0,0.0,0.0,OK,
48,48,dpr,dpp_seed2,"Who is older, Ivan Foster or Ian Paisley?",5a77253455429972597f1449,"[18224, 25837]","[25084, 7721, 2696, 11248, 8380]",0.0,0.0,0.6892833113670349,0.0,,,0.0,0.0,0.0,OK,
49,49,dpr,dpp_seed2,Which software application was originally made for the company that acquired RadioShack in 1963?,5a77322055429972597f1494,"[645, 11956]","[11542, 25086, 22235, 11278, 22265]",0.0,0.0,0.5974408388137817,0.0,,,0.0,0.0,0.0,OK,
50,50,dpr,dpp_seed2,"Who won Miss America 2013, which was the 86th Miss America pageant held at the PH Live in Las Vegas?",5a7735f55542994aec3b7226,"[15216, 13103]","[15216, 20240, 18772, 13103, 4126]",1.0,1.0,0.6869487166404724,0.0,,,0.0,0.0,0.0,OK,
51,51,dpr,dpp_seed2,Who starred in Umm-e-Kulsoom whose mother was Afshan Qureshi?,5a77414155429972597f14d7,"[19527, 4872]","[14954, 22787, 19678, 19527, 15348]",0.5,0.25,0.6600023508071899,0.0,,,0.0,0.0,0.0,OK,
52,52,dpr,dpp_seed2,"What actress is known for a starring role in Robert Bresson's ""Pickpocket"" and has also been directed by Just Jaeckin, a former photographer?",5a77626b5542993569682d77,"[12786, 5419]","[20012, 2721, 16619, 11957, 15382]",0.0,0.0,0.7175720930099487,0.0,,,0.0,0.0,0.0,OK,
53,53,dpr,dpp_seed2,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,5a776b82554299373536026f,"[2849, 13370]","[2849, 6065, 8943, 17794, 6238]",0.5,1.0,0.6227579116821289,0.0,,,0.0,0.0,0.0,OK,
54,54,dpr,dpp_seed2,"Who was born first, Susan Oliver or W. S. Van Dyke?",5a778b345542992a6e59decf,"[4583, 24476]","[5058, 24430, 1298, 15476, 24193]",0.0,0.0,0.7042361497879028,0.0,,,0.0,0.0,0.0,OK,
55,55,dpr,dpp_seed2,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,5a779fd95542997042120ab5,"[10126, 17449]","[16043, 14520, 25496, 10126, 14955]",0.5,0.25,0.5402440428733826,0.0,,,0.0,0.0,0.0,OK,
56,56,dpr,dpp_seed2,What year did Christopher Nolan's magic-themed drama come out?,5a77a41a5542997042120ab9,"[11314, 10290]","[5718, 16228, 20127, 7363, 4705]",0.0,0.0,0.6843041181564331,0.0,,,0.0,0.0,0.0,OK,
57,57,dpr,dpp_seed2,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",5a77a65b5542992a6e59df57,"[22947, 22198]","[19476, 3917, 15244, 22947, 9953]",0.5,0.25,0.6626516580581665,0.0,,,0.0,0.0,0.0,OK,
58,58,dpr,dpp_seed2,What British novelist born in November 1898 wrote Surprised by Joy: The Shape of My Early Life?,5a77a9df55429967ab10521c,"[2490, 23359]","[12119, 23052, 25534, 2490, 4057]",0.5,0.25,0.7364360094070435,0.0,,,0.0,0.0,0.0,OK,
59,59,dpr,dpp_seed2,"What is the species of animal which the town of Antelope, Kansas was named after?",5a77c09555429967ab105262,"[10221, 5206]","[23220, 23267, 4935, 5206, 577]",0.5,0.25,0.7330887317657471,0.0,,,0.0,0.0,0.0,OK,
60,60,dpr,dpp_seed2,"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?",5a77c1505542997042120b1b,"[4167, 1573]","[1573, 1807, 11006, 269, 7716]",0.5,1.0,0.6974672675132751,0.0,,,0.0,0.0,0.0,OK,
61,61,dpr,dpp_seed2,"Which band formed in England, Of Montreal or Vib Gyor?",5a77c74155429967ab105291,"[23850, 24150]","[23850, 23300, 15106, 14428, 16719]",0.5,1.0,0.6118307113647461,0.0,,,0.0,0.0,0.0,OK,
62,62,dpr,dpp_seed2,"The voice of Homer Simpson also voices what alien character in the television series ""The Simpsons""?",5a77cb5e55429967ab1052a7,"[18801, 23611]","[23906, 2818, 15705, 18801, 15539]",0.5,0.25,0.6706164479255676,0.0,,,0.0,0.0,0.0,OK,
63,63,dpr,dpp_seed2,"The True Colors World Tour was by what artist whose debut album was ""She's So Unusual""?",5a77ddb855429967ab1052d8,"[15195, 25141]","[5638, 544, 12942, 15195, 24502]",0.5,0.25,0.678502082824707,0.0,,,0.0,0.0,0.0,OK,
64,64,dpr,dpp_seed2,"What scientist as well as a practising Roman Cathloic described the electronic voice phenomena as typically brief, usually the length of a work or short phrase?",5a77f4755542992a6e59e01f,"[23394, 24534]","[23394, 8714, 24902, 24534, 1337]",1.0,1.0,0.7037323713302612,0.0,,,0.0,0.0,0.0,OK,
65,65,dpr,dpp_seed2,"Spawn, a fictional character who Mustafa Shakir has expressed interest in playing, was created by?",5a78b5f7554299148911f95b,"[22840, 10815]","[8752, 25684, 8391, 4873, 14512]",0.0,0.0,0.7025629281997681,0.0,,,0.0,0.0,0.0,OK,
66,66,dpr,dpp_seed2,The show featuring a young boy named Gerald Bald Z premiered on what TV channel?,5a78bd515542990784727749,"[10604, 6450]","[16576, 13380, 18933, 11211, 24930]",0.0,0.0,0.6812087893486023,0.0,,,0.0,0.0,0.0,OK,
67,67,dpr,dpp_seed2,The southernmost administrative region of Denmark is well-known for creating what products?,5a78ce5d55429974737f78ac,"[8051, 8866]","[8889, 20078, 2825, 8051, 2109]",0.5,0.25,0.6976652145385742,0.0,,,0.0,0.0,0.0,OK,
68,68,dpr,dpp_seed2,"Orange is the New Black, starring Annie Golden as Norma Romano, takes place in which minimum-security federal prison?",5a78f18855429974737f7915,"[24525, 13229]","[13229, 120, 24376, 24525, 4001]",1.0,1.0,0.6866366863250732,0.0,,,0.0,0.0,0.0,OK,
69,69,dpr,dpp_seed2,Mick Carter is the landlord of a public house located at what address?,5a78f59755429970f5fffdf7,"[16943, 5839]","[16943, 4905, 25750, 18933, 20159]",0.5,1.0,0.7227188348770142,0.0,,,0.0,0.0,0.0,OK,
70,70,dpr,dpp_seed2,What is the birthday of the oldest among Vicente García and Ximena Sariñana?,5a7914e155429974737f7973,"[18678, 4272]","[19833, 23963, 14269, 9660, 18457]",0.0,0.0,0.6434982419013977,0.0,,,0.0,0.0,0.0,OK,
71,71,dpr,dpp_seed2,"Which Netflix series ""Unbreakable"" character is Elizabeth Claire Kemper known for playing?",5a791a97554299148911f9f2,"[7040, 19925]","[14342, 5191, 23175, 20438, 13092]",0.0,0.0,0.6967228651046753,0.0,,,0.0,0.0,0.0,OK,
72,72,dpr,dpp_seed2,"Who was born first, Brooklyn Decker or Andy Roddick?",5a793bc95542994bb9456fc3,"[25392, 13425]","[12700, 2024, 11180, 24193, 23926]",0.0,0.0,0.6964794397354126,0.0,,,0.0,0.0,0.0,OK,
73,73,dpr,dpp_seed2,Amil Grove appeared in what  British tabloid published by News UK?,5a793d335542994bb9456fca,"[1497, 9333]","[17210, 4022, 17039, 9333, 1497]",1.0,0.25,0.6422216296195984,0.0,,,0.0,0.0,0.0,OK,
74,74,dpr,dpp_seed2,"Who was born first, Nellee Hooper or Baz Luhrmann?",5a794119554299029c4b5f3c,"[4565, 3093]","[3231, 4197, 252, 8448, 8772]",0.0,0.0,0.6847277879714966,0.0,,,0.0,0.0,0.0,OK,
75,75,dpr,dpp_seed2,Eric Ambler and Carol Shields are both best Known for what profession?,5a79c1335542994bb9457066,"[20299, 23672]","[25591, 2154, 12206, 3790, 16245]",0.0,0.0,0.717566967010498,0.0,,,0.0,0.0,0.0,OK,
76,76,dpr,dpp_seed2,Which two occupations does Ronnie Dunn and Annie Lennox have in common?,5a79c9395542994bb94570a2,"[23665, 8341]","[21048, 12929, 23665, 10303, 98]",0.5,0.3333333333333333,0.7076502442359924,0.0,,,0.0,0.0,0.0,OK,
77,77,dpr,dpp_seed2,Special K is a slang word for a medication whose main effects last how long?,5a7a05485542990198eaf04c,"[25402, 4011]","[9119, 2085, 24684, 23933, 1461]",0.0,0.0,0.6502934694290161,0.0,,,0.0,0.0,0.0,OK,
78,78,dpr,dpp_seed2,When did Henrietta Ponsonby's father die?,5a7a0e745542990783324e1d,"[5058, 9931]","[12247, 12130, 24385, 11970, 135]",0.0,0.0,0.707882285118103,0.0,,,0.0,0.0,0.0,OK,
79,79,dpr,dpp_seed2,The Swallow Bluff Island Mounds is a Mississippian culture archaeological site that is located in this river which was once known by what name?,5a7a3d435542996a35c17154,"[11628, 11499]","[3305, 2836, 25816, 11628, 3721]",0.5,0.25,0.6724419593811035,0.0,,,0.0,0.0,0.0,OK,
80,80,dpr,dpp_seed2,Near the banks of what river is the city in Romania with a partner Aspen Institute located?,5a7a47be5542994f819ef1b2,"[3254, 14619]","[5146, 19202, 11762, 3254, 19181]",0.5,0.25,0.7278753519058228,0.0,,,0.0,0.0,0.0,OK,
81,81,dpr,dpp_seed2,"Who was born first, Lecrae Devaughn Moore or Gawvi?",5a7a650355429941d65f2615,"[20545, 12316]","[18537, 7435, 15590, 3287, 25801]",0.0,0.0,0.6214564442634583,0.0,,,0.0,0.0,0.0,OK,
82,82,dpr,dpp_seed2,What is the altitude of the town in England that has Leadgate between it and Garrigill?,5a7a94f155429941d65f26ca,"[25349, 15612]","[4564, 25027, 9610, 25349, 11587]",0.5,0.25,0.6157938241958618,0.0,,,0.0,0.0,0.0,OK,
83,83,dpr,dpp_seed2,"Who was born first, Chester Bennington or Mikael Stanne?",5a7aa2a255429941d65f270e,"[2563, 3708]","[13324, 23178, 5755, 19857, 24303]",0.0,0.0,0.7464873194694519,0.0,,,0.0,0.0,0.0,OK,
84,84,dpr,dpp_seed2,Who passed away first Robert Graves or Dino Buzzati ?,5a7aa9425542992d025e66e4,"[15806, 24994]","[24964, 19343, 6279, 8334, 20913]",0.0,0.0,0.7312036752700806,0.0,,,0.0,0.0,0.0,OK,
85,85,dpr,dpp_seed2,Beena Sarwar is the editor of a peace initiative sponsored by a newpaper based in what city?,5a7af4cd55429931da12c9a6,"[13627, 25508]","[18350, 1412, 6023, 13627, 6596]",0.5,0.25,0.6669817566871643,0.0,,,0.0,0.0,0.0,OK,
86,86,dpr,dpp_seed2,Who is the older brother of the king that was overthrown in the Henriad?,5a7b3b4f5542992d025e67ac,"[9541, 19384]","[17087, 3287, 24774, 23712, 6791]",0.0,0.0,0.6838351488113403,0.0,,,0.0,0.0,0.0,OK,
87,87,dpr,dpp_seed2,"Who was the director behind the Cirque du Soleil show in Las Vegas that was first performed on December 25, 1993?",5a7b443c5542992d025e67ce,"[24681, 1590]","[8414, 23856, 24681, 7330, 16380]",0.5,0.3333333333333333,0.7262104153633118,0.0,,,0.0,0.0,0.0,OK,
88,88,dpr,dpp_seed2,"What country does Eric A. Sykes and Eccles, Greater Manchester have ion common?",5a7b4bc35542992d025e67e0,"[13861, 4279]","[4279, 6252, 9059, 25700, 7265]",0.5,1.0,0.6438531279563904,0.0,,,0.0,0.0,0.0,OK,
89,89,dpr,dpp_seed2,The Motion Picture Soundtrack The Woman in Red featured this American Singer who became a United Nations Ambassador for what organization?,5a7b72e15542997c3ec97187,"[23155, 3897]","[14540, 21558, 5741, 23155, 3917]",0.5,0.25,0.7509711384773254,0.0,,,0.0,0.0,0.0,OK,
90,90,dpr,dpp_seed2,"Who was born first, Ana Kasparian or Andre Agassi?",5a7c34905542996dd594b8d5,"[6559, 23466]","[2341, 7389, 16195, 2314, 25387]",0.0,0.0,0.6570996046066284,0.0,,,0.0,0.0,0.0,OK,
91,91,dpr,dpp_seed2,"Who is older, Simon Neil or Michael McKean?",5a7c64bc5542996dd594b913,"[25306, 25985]","[10683, 22408, 3197, 11248, 16504]",0.0,0.0,0.6852816939353943,0.0,,,0.0,0.0,0.0,OK,
92,92,dpr,dpp_seed2,What was the sequel of the game that e was published by U.S. Gold in 1992?,5a7c68575542996dd594b91c,"[1860, 25874]","[11451, 8699, 7542, 18858, 4537]",0.0,0.0,0.6286018490791321,0.0,,,0.0,0.0,0.0,OK,
93,93,dpr,dpp_seed2,What was the population in 2016 of the city that Norman Foote is originally from?,5a7c78c955429935c91b51d2,"[644, 12503]","[15419, 8442, 65, 19423, 4905]",0.0,0.0,0.6427956819534302,0.0,,,0.0,0.0,0.0,OK,
94,94,dpr,dpp_seed2,The 2011 Tennessee Tech Golden Eagles football team competed in a conference with how many members competing in football?,5a7c827e55429907fabeefa7,"[12219, 24831]","[13585, 11537, 24769, 12219, 17192]",0.5,0.25,0.6471185684204102,0.0,,,0.0,0.0,0.0,OK,
95,95,dpr,dpp_seed2,Focus is a 2015 American romantic crime comedy-drama film starring an Australian actress who was also cast in what soap opera?,5a7c8cea55429935c91b5214,"[15934, 5796]","[1543, 1116, 4001, 15934, 10433]",0.5,0.25,0.7306069135665894,0.0,,,0.0,0.0,0.0,OK,
96,96,dpr,dpp_seed2,"As of 2010, what was the population of the county that was named after the 13th Speaker of the House of Representatives?",5a7c9ead5542990527d554e4,"[25549, 3547]","[3547, 25630, 20633, 25564, 23108]",0.5,1.0,0.6852025985717773,0.0,,,0.0,0.0,0.0,OK,
97,97,dpr,dpp_seed2,"Which restaurant chain is based further south, Pizza Fusion or Imo's Pizza?",5a7ca33f5542990527d554ee,"[4533, 5392]","[4533, 17471, 6692, 10636, 13870]",0.5,1.0,0.5603028535842896,0.0,,,0.0,0.0,0.0,OK,
98,98,dpr,dpp_seed2,How much change in elevation is there at the site of the 1999 FIA GT Hockenheim 500km?,5a7cb993554299452d57b9c2,"[2797, 25741]","[8784, 20215, 2797, 25741, 9631]",1.0,0.3333333333333333,0.5817567110061646,0.0,,,0.0,0.0,0.0,OK,
99,99,dpr,dpp_seed2,How many times has the national team Joseph Raich Garriga played for in 1941 participated in FIFA World Cups?,5a7cc58f554299452d57ba45,"[4128, 23594]","[10206, 11158, 4128, 23651, 17454]",0.5,0.3333333333333333,0.7507508993148804,0.0,,,0.0,0.0,0.0,OK,
100,100,dpr,dpp_seed2,On what UHF channel is the station that Cindy Williams is on broadcast?,5a7ccc1e55429909bec7680e,"[2958, 264]","[19972, 8094, 10537, 2958, 21207]",0.5,0.25,0.6194477677345276,0.0,,,0.0,0.0,0.0,OK,
101,101,dpr,dpp_seed2,Getting Married in Buffalo Jump stars an actor who was born in what city?,5a7cdc1b55429907fabef04d,"[10012, 24485]","[2734, 21505, 8175, 10012, 14028]",0.5,0.25,0.6810230016708374,0.0,,,0.0,0.0,0.0,OK,
