question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
50,50,bm25,agglo_k3,"Who won Miss America 2013, which was the 86th Miss America pageant held at the PH Live in Las Vegas?",5a7735f55542994aec3b7226,"[15216, 13103]","[13103, 3975, 18562, 8716, 12726]",0.5,1.0,0.6157209277153015,0.0,,,0.0,0.0,0.0,OK,
51,51,bm25,agglo_k3,Who starred in Umm-e-Kulsoom whose mother was Afshan Qureshi?,5a77414155429972597f14d7,"[19527, 4872]","[22781, 4872, 13629, 6553, 20159]",0.5,0.5,0.7380849719047546,0.0,,,0.0,0.0,0.0,OK,
52,52,bm25,agglo_k3,"What actress is known for a starring role in Robert Bresson's ""Pickpocket"" and has also been directed by Just Jaeckin, a former photographer?",5a77626b5542993569682d77,"[12786, 5419]","[12786, 5419, 16511, 8868, 25815]",1.0,1.0,0.6676428318023682,0.0,,,0.0,0.0,0.0,OK,
53,53,bm25,agglo_k3,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,5a776b82554299373536026f,"[2849, 13370]","[2849, 22357, 13249, 13370, 22526]",1.0,1.0,0.6184908151626587,0.0,,,0.0,0.0,0.0,OK,
54,54,bm25,agglo_k3,"Who was born first, Susan Oliver or W. S. Van Dyke?",5a778b345542992a6e59decf,"[4583, 24476]","[4583, 12187, 16129, 16183, 11722]",0.5,1.0,0.7253830432891846,0.0,,,0.0,0.0,0.0,OK,
55,55,bm25,agglo_k3,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,5a779fd95542997042120ab5,"[10126, 17449]","[370, 10126, 5166, 9163, 4996]",0.5,0.5,0.524759829044342,0.0,,,0.0,0.0,0.0,OK,
56,56,bm25,agglo_k3,What year did Christopher Nolan's magic-themed drama come out?,5a77a41a5542997042120ab9,"[11314, 10290]","[4376, 11314, 21335, 17304, 6516]",0.5,0.5,0.7566839456558228,0.0,,,0.0,0.0,0.0,OK,
57,57,bm25,agglo_k3,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",5a77a65b5542992a6e59df57,"[22947, 22198]","[21654, 13249, 22198, 19476, 11785]",0.5,0.3333333333333333,0.6320186257362366,0.0,,,0.0,0.0,0.0,OK,
58,58,bm25,agglo_k3,What British novelist born in November 1898 wrote Surprised by Joy: The Shape of My Early Life?,5a77a9df55429967ab10521c,"[2490, 23359]","[11738, 2490, 2730, 12012, 16016]",0.5,0.5,0.7056106328964233,0.0,,,0.0,0.0,0.0,OK,
59,59,bm25,agglo_k3,"What is the species of animal which the town of Antelope, Kansas was named after?",5a77c09555429967ab105262,"[10221, 5206]","[5206, 14322, 9311, 5345, 5370]",0.5,1.0,0.7027600407600403,0.0,,,0.0,0.0,0.0,OK,
60,60,bm25,agglo_k3,"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?",5a77c1505542997042120b1b,"[4167, 1573]","[8477, 5234, 1573, 14073, 10715]",0.5,0.3333333333333333,0.6677831411361694,0.0,,,0.0,0.0,0.0,OK,
61,61,bm25,agglo_k3,"Which band formed in England, Of Montreal or Vib Gyor?",5a77c74155429967ab105291,"[23850, 24150]","[11847, 24150, 5367, 110, 5604]",0.5,0.5,0.6818835735321045,0.0,,,0.0,0.0,0.0,OK,
62,62,bm25,agglo_k3,"The voice of Homer Simpson also voices what alien character in the television series ""The Simpsons""?",5a77cb5e55429967ab1052a7,"[18801, 23611]","[23611, 24553, 17506, 11132, 23755]",0.5,1.0,0.6864300966262817,0.0,,,0.0,0.0,0.0,OK,
63,63,bm25,agglo_k3,"The True Colors World Tour was by what artist whose debut album was ""She's So Unusual""?",5a77ddb855429967ab1052d8,"[15195, 25141]","[6649, 15195, 7201, 24425, 25141]",1.0,0.5,0.6465104818344116,0.0,,,0.0,0.0,0.0,OK,
64,64,bm25,agglo_k3,"What scientist as well as a practising Roman Cathloic described the electronic voice phenomena as typically brief, usually the length of a work or short phrase?",5a77f4755542992a6e59e01f,"[23394, 24534]","[14256, 8697, 24534, 14828, 16526]",0.5,0.3333333333333333,0.716623842716217,0.0,,,0.0,0.0,0.0,OK,
65,65,bm25,agglo_k3,"Spawn, a fictional character who Mustafa Shakir has expressed interest in playing, was created by?",5a78b5f7554299148911f95b,"[22840, 10815]","[3340, 22840, 5517, 9572, 3975]",0.5,0.5,0.6900237798690796,0.0,,,0.0,0.0,0.0,OK,
66,66,bm25,agglo_k3,The show featuring a young boy named Gerald Bald Z premiered on what TV channel?,5a78bd515542990784727749,"[10604, 6450]","[5449, 6450, 6559, 11479, 24140]",0.5,0.5,0.7031075954437256,0.0,,,0.0,0.0,0.0,OK,
67,67,bm25,agglo_k3,The southernmost administrative region of Denmark is well-known for creating what products?,5a78ce5d55429974737f78ac,"[8051, 8866]","[8866, 7368, 10667, 18452, 5831]",0.5,1.0,0.6275080442428589,0.0,,,0.0,0.0,0.0,OK,
68,68,bm25,agglo_k3,"Orange is the New Black, starring Annie Golden as Norma Romano, takes place in which minimum-security federal prison?",5a78f18855429974737f7915,"[24525, 13229]","[13229, 23152, 24525, 5437, 6625]",1.0,1.0,0.6618382334709167,0.0,,,0.0,0.0,0.0,OK,
69,69,bm25,agglo_k3,Mick Carter is the landlord of a public house located at what address?,5a78f59755429970f5fffdf7,"[16943, 5839]","[6504, 12184, 16943, 8470, 13360]",0.5,0.3333333333333333,0.7090196013450623,0.0,,,0.0,0.0,0.0,OK,
70,70,bm25,agglo_k3,What is the birthday of the oldest among Vicente García and Ximena Sariñana?,5a7914e155429974737f7973,"[18678, 4272]","[8367, 18678, 22519, 1271, 1270]",0.5,0.5,0.6624762415885925,0.0,,,0.0,0.0,0.0,OK,
71,71,bm25,agglo_k3,"Which Netflix series ""Unbreakable"" character is Elizabeth Claire Kemper known for playing?",5a791a97554299148911f9f2,"[7040, 19925]","[14268, 7040, 14938, 8105, 19925]",1.0,0.5,0.681009829044342,0.0,,,0.0,0.0,0.0,OK,
72,72,bm25,agglo_k3,"Who was born first, Brooklyn Decker or Andy Roddick?",5a793bc95542994bb9456fc3,"[25392, 13425]","[25392, 19222, 25728, 18220, 22524]",0.5,1.0,0.6097579002380371,0.0,,,0.0,0.0,0.0,OK,
73,73,bm25,agglo_k3,Amil Grove appeared in what  British tabloid published by News UK?,5a793d335542994bb9456fca,"[1497, 9333]","[5040, 9333, 16885, 10997, 11829]",0.5,0.5,0.6817198395729065,0.0,,,0.0,0.0,0.0,OK,
74,74,bm25,agglo_k3,"Who was born first, Nellee Hooper or Baz Luhrmann?",5a794119554299029c4b5f3c,"[4565, 3093]","[4565, 19222, 6624, 25728, 22524]",0.5,1.0,0.6548441052436829,0.0,,,0.0,0.0,0.0,OK,
75,75,bm25,agglo_k3,Eric Ambler and Carol Shields are both best Known for what profession?,5a79c1335542994bb9457066,"[20299, 23672]","[20299, 16200, 17799, 9240, 23672]",1.0,1.0,0.6951733827590942,0.0,,,0.0,0.0,0.0,OK,
76,76,bm25,agglo_k3,Which two occupations does Ronnie Dunn and Annie Lennox have in common?,5a79c9395542994bb94570a2,"[23665, 8341]","[12308, 23665, 24356, 13752, 4167]",0.5,0.5,0.7029663324356079,0.0,,,0.0,0.0,0.0,OK,
77,77,bm25,agglo_k3,Special K is a slang word for a medication whose main effects last how long?,5a7a05485542990198eaf04c,"[25402, 4011]","[5889, 13747, 4011, 24238, 20831]",0.5,0.3333333333333333,0.6526387929916382,0.0,,,0.0,0.0,0.0,OK,
78,78,bm25,agglo_k3,When did Henrietta Ponsonby's father die?,5a7a0e745542990783324e1d,"[5058, 9931]","[20448, 7247, 5058, 24033, 10376]",0.5,0.3333333333333333,0.6166993379592896,0.0,,,0.0,0.0,0.0,OK,
79,79,bm25,agglo_k3,The Swallow Bluff Island Mounds is a Mississippian culture archaeological site that is located in this river which was once known by what name?,5a7a3d435542996a35c17154,"[11628, 11499]","[11628, 15790, 19191, 1524, 11463]",0.5,1.0,0.6681584119796753,0.0,,,0.0,0.0,0.0,OK,
80,80,bm25,agglo_k3,Near the banks of what river is the city in Romania with a partner Aspen Institute located?,5a7a47be5542994f819ef1b2,"[3254, 14619]","[3254, 1933, 23269, 1611, 1310]",0.5,1.0,0.6516221761703491,0.0,,,0.0,0.0,0.0,OK,
81,81,bm25,agglo_k3,"Who was born first, Lecrae Devaughn Moore or Gawvi?",5a7a650355429941d65f2615,"[20545, 12316]","[25728, 19222, 12316, 2959, 22524]",0.5,0.3333333333333333,0.6460287570953369,0.0,,,0.0,0.0,0.0,OK,
82,82,bm25,agglo_k3,What is the altitude of the town in England that has Leadgate between it and Garrigill?,5a7a94f155429941d65f26ca,"[25349, 15612]","[4475, 12409, 25349, 3985, 8600]",0.5,0.3333333333333333,0.6345729231834412,0.0,,,0.0,0.0,0.0,OK,
83,83,bm25,agglo_k3,"Who was born first, Chester Bennington or Mikael Stanne?",5a7aa2a255429941d65f270e,"[2563, 3708]","[25728, 19222, 2563, 1982, 22524]",0.5,0.3333333333333333,0.636185884475708,0.0,,,0.0,0.0,0.0,OK,
84,84,bm25,agglo_k3,Who passed away first Robert Graves or Dino Buzzati ?,5a7aa9425542992d025e66e4,"[15806, 24994]","[20639, 6047, 15806, 21922, 6711]",0.5,0.3333333333333333,0.6730798482894897,0.0,,,0.0,0.0,0.0,OK,
85,85,bm25,agglo_k3,Beena Sarwar is the editor of a peace initiative sponsored by a newpaper based in what city?,5a7af4cd55429931da12c9a6,"[13627, 25508]","[13627, 10723, 18812, 3673, 21715]",0.5,1.0,0.7479124069213867,0.0,,,0.0,0.0,0.0,OK,
86,86,bm25,agglo_k3,Who is the older brother of the king that was overthrown in the Henriad?,5a7b3b4f5542992d025e67ac,"[9541, 19384]","[12988, 25084, 10647, 18609, 11166]",0.0,0.0,0.6939007639884949,0.0,,,0.0,0.0,0.0,OK,
87,87,bm25,agglo_k3,"Who was the director behind the Cirque du Soleil show in Las Vegas that was first performed on December 25, 1993?",5a7b443c5542992d025e67ce,"[24681, 1590]","[13103, 399, 1590, 20264, 24255]",0.5,0.3333333333333333,0.6232491135597229,0.0,,,0.0,0.0,0.0,OK,
88,88,bm25,agglo_k3,"What country does Eric A. Sykes and Eccles, Greater Manchester have ion common?",5a7b4bc35542992d025e67e0,"[13861, 4279]","[4279, 13861, 10480, 11713, 22325]",1.0,1.0,0.6932632327079773,0.0,,,0.0,0.0,0.0,OK,
89,89,bm25,agglo_k3,The Motion Picture Soundtrack The Woman in Red featured this American Singer who became a United Nations Ambassador for what organization?,5a7b72e15542997c3ec97187,"[23155, 3897]","[4565, 3897, 19106, 12375, 23155]",1.0,0.5,0.7147170305252075,0.0,,,0.0,0.0,0.0,OK,
90,90,bm25,agglo_k3,"Who was born first, Ana Kasparian or Andre Agassi?",5a7c34905542996dd594b8d5,"[6559, 23466]","[25728, 19222, 3367, 3922, 22524]",0.0,0.0,0.5784009695053101,0.0,,,0.0,0.0,0.0,OK,
91,91,bm25,agglo_k3,"Who is older, Simon Neil or Michael McKean?",5a7c64bc5542996dd594b913,"[25306, 25985]","[18138, 25306, 12559, 18244, 18018]",0.5,0.5,0.6094457507133484,0.0,,,0.0,0.0,0.0,OK,
92,92,bm25,agglo_k3,What was the sequel of the game that e was published by U.S. Gold in 1992?,5a7c68575542996dd594b91c,"[1860, 25874]","[22988, 15367, 25874, 16235, 3323]",0.5,0.3333333333333333,0.7085975408554077,0.0,,,0.0,0.0,0.0,OK,
93,93,bm25,agglo_k3,What was the population in 2016 of the city that Norman Foote is originally from?,5a7c78c955429935c91b51d2,"[644, 12503]","[11469, 3031, 25239, 9788, 1698]",0.0,0.0,0.6894797086715698,0.0,,,0.0,0.0,0.0,OK,
94,94,bm25,agglo_k3,The 2011 Tennessee Tech Golden Eagles football team competed in a conference with how many members competing in football?,5a7c827e55429907fabeefa7,"[12219, 24831]","[24793, 21646, 12219, 25077, 6066]",0.5,0.3333333333333333,0.5812109112739563,0.0,,,0.0,0.0,0.0,OK,
95,95,bm25,agglo_k3,Focus is a 2015 American romantic crime comedy-drama film starring an Australian actress who was also cast in what soap opera?,5a7c8cea55429935c91b5214,"[15934, 5796]","[15934, 14864, 5796, 13742, 757]",1.0,1.0,0.6614853739738464,0.0,,,0.0,0.0,0.0,OK,
96,96,bm25,agglo_k3,"As of 2010, what was the population of the county that was named after the 13th Speaker of the House of Representatives?",5a7c9ead5542990527d554e4,"[25549, 3547]","[22864, 25549, 3547, 19090, 25564]",1.0,0.5,0.6433812975883484,0.0,,,0.0,0.0,0.0,OK,
97,97,bm25,agglo_k3,"Which restaurant chain is based further south, Pizza Fusion or Imo's Pizza?",5a7ca33f5542990527d554ee,"[4533, 5392]","[5392, 18172, 24819, 4533, 2671]",1.0,1.0,0.6150690317153931,0.0,,,0.0,0.0,0.0,OK,
98,98,bm25,agglo_k3,How much change in elevation is there at the site of the 1999 FIA GT Hockenheim 500km?,5a7cb993554299452d57b9c2,"[2797, 25741]","[22404, 2797, 394, 24616, 25741]",1.0,0.5,0.6598511934280396,0.0,,,0.0,0.0,0.0,OK,
99,99,bm25,agglo_k3,How many times has the national team Joseph Raich Garriga played for in 1941 participated in FIFA World Cups?,5a7cc58f554299452d57ba45,"[4128, 23594]","[1783, 21684, 971, 21701, 23594]",0.5,0.2,0.6924417018890381,0.0,,,0.0,0.0,0.0,OK,
100,100,bm25,agglo_k3,On what UHF channel is the station that Cindy Williams is on broadcast?,5a7ccc1e55429909bec7680e,"[2958, 264]","[21207, 2958, 12884, 7747, 15308]",0.5,0.5,0.6066349148750305,0.0,,,0.0,0.0,0.0,OK,
101,101,bm25,agglo_k3,Getting Married in Buffalo Jump stars an actor who was born in what city?,5a7cdc1b55429907fabef04d,"[10012, 24485]","[17403, 24686, 10012, 22500, 1319]",0.5,0.3333333333333333,0.6772823333740234,0.0,,,0.0,0.0,0.0,OK,
