question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
19,19,dpr,mmr_1.0,"Who wrote the music for Billy Elliot the Musical and had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years?",5a74629255429929fddd8402,"[10804, 21082]","[3468, 21600, 5741, 4070, 10847]",0.0,0.0,0.602292537689209,0.08029571920633316,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
20,20,dpr,mmr_1.0,Which American main title designer designed sequences for the founder of the Sundance Film Festival?,5a7471f655429979e2882955,"[4890, 23681]","[4890, 23681, 19814, 23549, 21379]",1.0,1.0,0.7050366401672363,0.10173916071653366,qwen3.5-122b,"Based on the provided context, the founder of the Sundance Film Festival is **Robert Redford** (Document 2). The American main title designer who designed sequences for him is **Wayne Fitzgerald** (Document 1).",0.0,0.0,0.0,OK,
21,21,dpr,mmr_1.0,What is served shaken with ice and should not be mistaken with the name Margarita?,5a74be7a55429929fddd84e4,"[7079, 4039]","[4039, 3851, 25675, 25909, 22897]",0.5,1.0,0.531762957572937,0.46287837624549866,qwen3.5-122b,"Based on the provided context, I cannot answer this question.

The text states that a **margarita** is served shaken with ice, but it does not mention any other drink that should not be mistaken for the name ""Margarita.""",0.0,0.0,0.0,OK,
22,22,dpr,mmr_1.0,What product by FLEXcon represents data by geometric patterns?,5a74c3f455429979e2882a0a,"[7688, 23564]","[7688, 14720, 1041, 13059, 12455]",0.5,1.0,0.67713463306427,0.019487079232931137,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
23,23,dpr,mmr_1.0,Connetquot High School  is a public high school in what city in New York?,5a7506f455429916b0164240,"[2573, 1640]","[2573, 15549, 4392, 6292, 17333]",0.5,1.0,0.47517842054367065,0.9921084046363831,qwen3.5-122b,"Based on the provided context, Connetquot High School is located in **Bohemia**, New York.",0.0,0.0,0.0,OK,
24,24,dpr,mmr_1.0,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,5a7526945542993748c897d2,"[21889, 8074]","[21889, 21931, 23653, 14709, 14435]",0.5,1.0,0.7232404947280884,0.06936424970626831,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
25,25,dpr,mmr_1.0,"What song from the fourth studio album made by The Who reached No.4 on the UK charts and No. 19 o nthe U.S. ""Billboard"" Hot 100?",5a753c8c55429916b01642ab,"[5767, 3370]","[25402, 20747, 15264, 6736, 3370]",0.5,0.2,0.7076045870780945,0.128518208861351,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
26,26,dpr,mmr_1.0,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",5a7542425542996c70cfaecc,"[7681, 18798]","[2490, 14643, 11970, 4960, 7471]",0.0,0.0,0.760053277015686,0.05557650700211525,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
27,27,dpr,mmr_1.0,"Michael Mark Brodsky is known for his translation of what Irish avant-garde novelist, playwright, theatre director, and poet?",5a7545605542993748c89807,"[15201, 10071]","[10071, 15201, 3211, 6422, 2771]",1.0,1.0,0.5719653367996216,0.8936669826507568,qwen3.5-122b,"Based on the provided context, Michael Mark Brodsky is known for his translation of **Samuel Barclay Beckett** (also referred to as Samuel Beckett).

Document 2 states that Brodsky is best known for ""his translation of Samuel Beckett's 'Eleuthéria',"" and Document 1 describes Samuel Barclay Beckett as an ""Irish avant-garde novelist, playwright, theatre director, and poet.""",0.0,0.0,0.0,OK,
28,28,dpr,mmr_1.0,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",5a7555215542996c70cfaee1,"[9446, 2847]","[9446, 2287, 11986, 17143, 6668]",0.5,1.0,0.6490231156349182,0.13908787071704865,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
29,29,dpr,mmr_1.0,"Which ""Roseanne"" star is in Scream 2?",5a7557d75542992d0ec05f68,"[23512, 11186]","[23512, 15877, 7002, 3975, 19971]",0.5,1.0,0.6444646716117859,0.10807019472122192,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
30,30,dpr,mmr_1.0,What show was Elena Shaddow in that was written by a relative of Richard Rodgers?,5a755f0a5542996c70cfaee7,"[25709, 9440]","[25085, 2226, 128, 23502, 5908]",0.0,0.0,0.7616010308265686,0.06950429081916809,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
31,31,dpr,mmr_1.0,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",5a7571095542992d0ec05f97,"[5780, 24053]","[5780, 3713, 18119, 14342, 19662]",0.5,1.0,0.6490923166275024,0.0906076654791832,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
32,32,dpr,mmr_1.0,Who was born first Mahbub ul Haq or Ibn Arabi?,5a7574e25542996c70cfaf01,"[24250, 5838]","[9870, 15551, 19335, 5838, 10382]",0.5,0.25,0.5806273221969604,0.3643431067466736,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
33,33,dpr,mmr_1.0,Andrea Camplone is a football coach in which 22-team competition?,5a75d8dc5542992db94736f0,"[18063, 21614]","[12505, 21614, 4879, 18302, 20122]",0.5,0.5,0.6597453951835632,0.04065060615539551,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
34,34,dpr,mmr_1.0,"The Declaration of Montreal was the founding document of which world event, lasting from July 26-August 5, 2006?",5a75da6d5542992db94736fa,"[23670, 20385]","[20385, 23670, 10740, 9231, 22042]",1.0,1.0,0.6090841889381409,0.9936304092407227,qwen3.5-122b,"Based on the provided context, the Declaration of Montreal was adopted as part of the **1st World Outgames**, which took place in Montreal, Quebec, Canada, from July 26, 2006, to August 5, 2006.",0.0,0.0,0.0,OK,
35,35,dpr,mmr_1.0,"Who is younger, Pelle Almqvist or Steve Winwood?",5a75f0bf5542994ccc91866b,"[4900, 6621]","[11248, 7510, 9720, 24278, 11218]",0.0,0.0,0.6977941989898682,0.1684214472770691,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
36,36,dpr,mmr_1.0,"What actress and and writer starred with Jennifer Saunders in bothe ""The Supergrass"" and ""French and Saunders""?",5a7602d8554299109176e5fb,"[10750, 12015]","[10750, 7175, 4643, 14326, 15230]",0.5,1.0,0.6694307327270508,0.13628563284873962,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
37,37,dpr,mmr_1.0,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,5a760ab65542994ccc918697,"[7215, 5425]","[7215, 3431, 5425, 6779, 22279]",1.0,1.0,0.707441508769989,0.9844470024108887,qwen3.5-122b,"Based on the provided context, Alfred Balk served as secretary of New York Governor **Nelson Rockefeller's** Committee on the Employment of Minority Groups in the News Media.

According to Document 3, Nelson Rockefeller served as the **41st Vice President of the United States** from 1974 to 1977.

Therefore, Alfred Balk served as the secretary of the committee under **Nelson Rockefeller** (who later became Vice President).",0.0,0.0,0.0,OK,
38,38,dpr,mmr_1.0,Was the famous opera comique that was based on a Prosper Merimee novella a comedy or a tragedy?,5a7615fb5542992db9473727,"[1460, 15091]","[25308, 128, 1460, 25715, 1155]",0.5,0.3333333333333333,0.6332769989967346,0.9592474102973938,qwen3.5-122b,"Based on the provided context, the famous *opéra comique* mentioned is **Carmen**. According to Document 3, although the genre is not always comic or light in nature, **Carmen** is explicitly described as a **tragedy**.

(Note: While the context does not explicitly mention Prosper Mérimée or the novella, it identifies *Carmen* as the most famous *opéra comique* and classifies it as a tragedy.)",0.0,0.0,0.0,OK,
39,39,dpr,mmr_1.0,Who served as the head coach for the Grizzlies in the 2004-05 season and as head coach for the Brooklyn Nets?,5a7618d85542994ccc9186cf,"[11963, 14818]","[14818, 9032, 11963, 12538, 24035]",1.0,1.0,0.6438935995101929,0.1540767252445221,qwen3.5-122b,"Based on the provided context, **Lionel Hollins** served as the head coach for the Grizzlies during the 2004–05 season (specifically taking over after Hubie Brown's retirement) and most recently served as the head coach of the Brooklyn Nets.",0.0,0.0,0.0,OK,
40,40,dpr,mmr_1.0,"Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",5a7621bb554299109176e650,"[23154, 4227]","[4227, 23154, 23204, 22995, 19835]",1.0,1.0,0.6299773454666138,0.5727938413619995,qwen3.5-122b,"Based on the provided context, the Kraftwerk album that reached number 25 on the US ""Billboard"" Hot 100 chart is **Autobahn** (specifically its title track). The album released after *Autobahn* is **Radio-Activity** (German title: *Radio-Aktivität*), which was released in October 1975.",0.0,0.0,0.0,OK,
41,41,dpr,mmr_1.0,When was the plaintiff in the 1892 Barbed Wire Patent Case born?,5a7624b85542992db947372c,"[16274, 24579]","[16274, 24579, 10920, 840, 24964]",1.0,1.0,0.6329907178878784,0.9725074768066406,qwen3.5-122b,"Based on the provided context, the plaintiff in the 1892 Barbed Wire Patent Case was Joseph Glidden. According to Document 2, Joseph Glidden was born on **January 18, 1813**.",0.0,0.0,0.0,OK,
42,42,dpr,mmr_1.0,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",5a7633ad5542992db9473741,"[25986, 8549]","[8549, 25986, 23963, 7256, 9845]",1.0,1.0,0.6098200678825378,0.994834303855896,qwen3.5-122b,"Based on the provided context, the **Seven Days Battles** were fought earlier.

According to Document 2, the Seven Days Battles took place from **June 25 to July 1, 1862**. In contrast, Document 1 states that the Battle of Manila occurred from **February 3, 1945 – March 3, 1945**. Therefore, the Seven Days Battles happened over 80 years before the Battle of Manila.",0.0,0.0,0.0,OK,
43,43,dpr,mmr_1.0,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",5a7633ff5542994ccc918712,"[23901, 5723]","[5723, 23901, 3379, 11052, 6900]",1.0,1.0,0.6213945150375366,0.7548084855079651,qwen3.5-122b,"Based on the provided context, the British supersonic land vehicle with a goal to match or exceed 1000 mph is the **Bloodhound SSC** (Document 1). The Chief Aerodynamicist for the Bloodhound SSC is **Ronald Ayers** (Document 2), who was **born in 1932**.",0.0,0.0,0.0,OK,
44,44,dpr,mmr_1.0,Who was the wife of the president when William Bainbridge started his career?,5a7636fb55429976ec32bd79,"[2587, 202]","[11095, 2592, 202, 3025, 24430]",0.5,0.3333333333333333,0.6925939321517944,0.07538669556379318,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
45,45,dpr,mmr_1.0,"Which university has more schools, Ateneo de Davao University or University of Rochester?",5a7651825542992d0ec060a3,"[163, 12131]","[163, 12131, 24769, 11594, 15471]",1.0,1.0,0.5796805620193481,0.9765198826789856,qwen3.5-122b,"Based on the provided context, the **University of Rochester** has more schools.

*   **Ateneo de Davao University** has **five** undergraduate schools (School of Arts and Sciences, School of Business and Governance, School of Engineering and Architecture, School of Education, and School of Nursing), plus a separate College of Law unit.
*   **University of Rochester** has **six** schools.

Therefore, the University of Rochester has more schools than Ateneo de Davao University.",0.0,0.0,0.0,OK,
46,46,dpr,mmr_1.0,Who founded the collective which released the album Messe I.X-VI.X?,5a7662745542992db9473786,"[16502, 23431]","[16502, 6309, 25093, 20356, 22489]",0.5,1.0,0.6209393739700317,0.01136055402457714,qwen3.5-122b,"Based on the provided context, the album *Messe I.X-VI.X* was released by the Norwegian experimental collective **Ulver**. The text states that the album was ""Written and produced by Ulver,"" but it does not explicitly mention who founded the collective.

Therefore, I cannot answer this based on the provided context.",0.0,0.0,0.0,OK,
47,47,dpr,mmr_1.0,When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,5a76db3555429972597f13e7,"[16835, 6646]","[6646, 7235, 16835, 22356, 16217]",1.0,1.0,0.537447988986969,0.9995427131652832,qwen3.5-122b,"Based on the provided context, the organization that serves rural areas of India with basic banking and financial services is the **Regional Rural Banks (RRBs)**.

According to **Document 3**, the RRBs were established in India under the **RRB Act 1976**. While the text mentions specific amalgamations and dates for individual banks (such as Maharashtra Gramin Bank coming into existence on 20 July 2009), it does not provide the specific date when the very first RRB came into existence, only the year the act establishing them was passed.

Therefore, based strictly on the provided text, the specific date the first bank came into existence is not mentioned, only that they were established under the **RRB Act 1976**.

However, if the question implies the year of establishment for the organization type:
**1976** (under the RRB Act).

*Note: The context does not explicitly state the exact date the ""first"" bank opened, only the year the Act establishing them was passed.*

**Answer:** The context states that Regional Rural Banks (RRBs) were established in India under the **RRB Act 1976**. It does not provide the specific date the first individual bank came into existence.",0.0,0.0,0.0,OK,
48,48,dpr,mmr_1.0,"Who is older, Ivan Foster or Ian Paisley?",5a77253455429972597f1449,"[18224, 25837]","[11248, 18224, 25084, 5357, 4249]",0.5,0.5,0.6963850855827332,0.48465240001678467,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
49,49,dpr,mmr_1.0,Which software application was originally made for the company that acquired RadioShack in 1963?,5a77322055429972597f1494,"[645, 11956]","[11278, 11956, 11542, 6008, 22265]",0.5,0.5,0.6182177066802979,0.033976342529058456,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
50,50,dpr,mmr_1.0,"Who won Miss America 2013, which was the 86th Miss America pageant held at the PH Live in Las Vegas?",5a7735f55542994aec3b7226,"[15216, 13103]","[13103, 15216, 21914, 4050, 16141]",1.0,1.0,0.6224185824394226,0.9997333884239197,qwen3.5-122b,"Based on the provided context, **Mallory Hagan** (Miss New York 2012) won Miss America 2013. She was crowned by Miss America 2012 Laura Kaeppeler at the 86th Miss America pageant held at the PH Live in Las Vegas on January 12, 2013.",0.0,0.0,0.0,OK,
51,51,dpr,mmr_1.0,Who starred in Umm-e-Kulsoom whose mother was Afshan Qureshi?,5a77414155429972597f14d7,"[19527, 4872]","[19527, 14954, 23987, 4872, 16714]",1.0,1.0,0.6630276441574097,0.34261175990104675,qwen3.5-122b,"Based on the provided context, **Faisal Qureshi** starred in *Umm-e-Kulsoom* and his mother was Afshan Qureshi.

*   **Document 1** lists Faisal Qureshi as part of the ensemble cast of the drama *Umm-e-Kulsoom*.
*   **Document 4** states that Faisal Qureshi was born to famous film actress Afshan Qureshi.",0.0,0.0,0.0,OK,
52,52,dpr,mmr_1.0,"What actress is known for a starring role in Robert Bresson's ""Pickpocket"" and has also been directed by Just Jaeckin, a former photographer?",5a77626b5542993569682d77,"[12786, 5419]","[12786, 20012, 25392, 15382, 15786]",0.5,1.0,0.7043591737747192,0.8707942366600037,qwen3.5-122b,"Based on the provided context, the actress known for a starring role in Robert Bresson's ""Pickpocket"" is **Marika Nicolette Green** (Document 1).

However, the provided documents do not contain information stating that she was directed by Just Jaeckin, nor do they mention Just Jaeckin or his background as a former photographer. Therefore, while the first part of the question is answered by the text, the second part cannot be confirmed using only the provided context.

**Answer:** I cannot answer this based on the provided context.",0.0,0.0,0.0,OK,
53,53,dpr,mmr_1.0,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,5a776b82554299373536026f,"[2849, 13370]","[13370, 2849, 23036, 6238, 6065]",1.0,1.0,0.5447717905044556,0.772610604763031,qwen3.5-122b,"The official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament is the yen (JPY).

This is based on the following information from the provided context:
- Document 2 states that the Asahi-Ryokuken Yomiuri Memorial was played in Fukuoka, Japan.
- Document 1 states that the yen is the official currency of Japan.",0.0,0.0,0.0,OK,
54,54,dpr,mmr_1.0,"Who was born first, Susan Oliver or W. S. Van Dyke?",5a778b345542992a6e59decf,"[4583, 24476]","[15476, 11970, 5058, 9062, 135]",0.0,0.0,0.6481592059135437,0.10434897989034653,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
55,55,dpr,mmr_1.0,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,5a779fd95542997042120ab5,"[10126, 17449]","[10126, 4996, 16043, 7934, 15532]",0.5,1.0,0.39709997177124023,0.9827234148979187,qwen3.5-122b,"Based on the provided context, the 1997 European Athletics Junior Championships were held in Ljubljana, Slovenia. Since Ljubljana is the capital of Slovenia, the event took place in **1997**.",0.0,0.0,0.0,OK,
56,56,dpr,mmr_1.0,What year did Christopher Nolan's magic-themed drama come out?,5a77a41a5542997042120ab9,"[11314, 10290]","[7363, 14151, 5718, 6187, 4705]",0.0,0.0,0.65898597240448,0.0927119106054306,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
57,57,dpr,mmr_1.0,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",5a77a65b5542992a6e59df57,"[22947, 22198]","[22947, 22198, 16029, 19476, 23079]",1.0,1.0,0.5213897824287415,0.4760785698890686,qwen3.5-122b,"Based on the provided context, the song released to country radio on February 17, 2017, is ""Small Town Boy"" by Dustin Lynch. This song is from his third studio album, *Current Mood*. According to Document 1, the album *Current Mood* was released on **September 8, 2017**.",0.0,0.0,0.0,OK,
58,58,dpr,mmr_1.0,What British novelist born in November 1898 wrote Surprised by Joy: The Shape of My Early Life?,5a77a9df55429967ab10521c,"[2490, 23359]","[2490, 18796, 3950, 12119, 3978]",0.5,1.0,0.6067177653312683,0.11816532164812088,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
59,59,dpr,mmr_1.0,"What is the species of animal which the town of Antelope, Kansas was named after?",5a77c09555429967ab105262,"[10221, 5206]","[5206, 10221, 23220, 2854, 9489]",1.0,1.0,0.6768162846565247,0.07503504306077957,qwen3.5-122b,"Based on the provided context, the town of Antelope, Kansas, was named after **antelope** (specifically, antelope grazing near where the first school was being built).

*Note: Document 1 clarifies that the animal often called the ""American antelope"" is actually the pronghorn (*Antilocapra americana*), which is not a true antelope, but Document 2 simply states the town was named after ""antelope.""*",0.0,0.0,0.0,OK,
60,60,dpr,mmr_1.0,"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?",5a77c1505542997042120b1b,"[4167, 1573]","[5234, 269, 1573, 19835, 7716]",0.5,0.3333333333333333,0.6573482751846313,0.027113549411296844,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
61,61,dpr,mmr_1.0,"Which band formed in England, Of Montreal or Vib Gyor?",5a77c74155429967ab105291,"[23850, 24150]","[23850, 10886, 25927, 14763, 23300]",0.5,1.0,0.6418682336807251,0.02927791140973568,qwen3.5-122b,I cannot answer this based on the provided context.,0.0,0.0,0.0,OK,
