question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
23,23,bm25,dpp_seed1,Connetquot High School  is a public high school in what city in New York?,5a7506f455429916b0164240,"[2573, 1640]","[4677, 2573, 25451, 4877, 25471]",0.5,0.5,0.5130740404129028,0.0,,,0.0,0.0,0.0,OK,
24,24,bm25,dpp_seed1,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,5a7526945542993748c897d2,"[21889, 8074]","[8711, 8776, 11925, 23999, 21889]",0.5,0.2,0.7434132099151611,0.0,,,0.0,0.0,0.0,OK,
25,25,bm25,dpp_seed1,"What song from the fourth studio album made by The Who reached No.4 on the UK charts and No. 19 o nthe U.S. ""Billboard"" Hot 100?",5a753c8c55429916b01642ab,"[5767, 3370]","[10528, 12438, 10299, 4820, 15970]",0.0,0.0,0.6239897012710571,0.0,,,0.0,0.0,0.0,OK,
26,26,bm25,dpp_seed1,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",5a7542425542996c70cfaecc,"[7681, 18798]","[15479, 7681, 16728, 4695, 25833]",0.5,0.5,0.6704999208450317,0.0,,,0.0,0.0,0.0,OK,
27,27,bm25,dpp_seed1,"Michael Mark Brodsky is known for his translation of what Irish avant-garde novelist, playwright, theatre director, and poet?",5a7545605542993748c89807,"[15201, 10071]","[15890, 9836, 12308, 3723, 23187]",0.0,0.0,0.6672860980033875,0.0,,,0.0,0.0,0.0,OK,
28,28,bm25,dpp_seed1,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",5a7555215542996c70cfaee1,"[9446, 2847]","[7313, 1018, 889, 1599, 8520]",0.0,0.0,0.6773058772087097,0.0,,,0.0,0.0,0.0,OK,
29,29,bm25,dpp_seed1,"Which ""Roseanne"" star is in Scream 2?",5a7557d75542992d0ec05f68,"[23512, 11186]","[14769, 21369, 15617, 22131, 10286]",0.0,0.0,0.630193829536438,0.0,,,0.0,0.0,0.0,OK,
31,31,bm25,dpp_seed1,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",5a7571095542992d0ec05f97,"[5780, 24053]","[5419, 11553, 19622, 7453, 25392]",0.0,0.0,0.7088772058486938,0.0,,,0.0,0.0,0.0,OK,
32,32,bm25,dpp_seed1,Who was born first Mahbub ul Haq or Ibn Arabi?,5a7574e25542996c70cfaf01,"[24250, 5838]","[18016, 24250, 4442, 7667, 12235]",0.5,0.5,0.6255578398704529,0.0,,,0.0,0.0,0.0,OK,
33,33,bm25,dpp_seed1,Andrea Camplone is a football coach in which 22-team competition?,5a75d8dc5542992db94736f0,"[18063, 21614]","[17855, 6620, 9399, 8834, 19765]",0.0,0.0,0.6678587794303894,0.0,,,0.0,0.0,0.0,OK,
34,34,bm25,dpp_seed1,"The Declaration of Montreal was the founding document of which world event, lasting from July 26-August 5, 2006?",5a75da6d5542992db94736fa,"[23670, 20385]","[19544, 12683, 19223, 12623, 22438]",0.0,0.0,0.6948343515396118,0.0,,,0.0,0.0,0.0,OK,
35,35,bm25,dpp_seed1,"Who is younger, Pelle Almqvist or Steve Winwood?",5a75f0bf5542994ccc91866b,"[4900, 6621]","[21189, 21188, 16960, 22524, 7834]",0.0,0.0,0.6733639240264893,0.0,,,0.0,0.0,0.0,OK,
36,36,bm25,dpp_seed1,"What actress and and writer starred with Jennifer Saunders in bothe ""The Supergrass"" and ""French and Saunders""?",5a7602d8554299109176e5fb,"[10750, 12015]","[15950, 20210, 12001, 15264, 7620]",0.0,0.0,0.7433674931526184,0.0,,,0.0,0.0,0.0,OK,
37,37,bm25,dpp_seed1,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,5a760ab65542994ccc918697,"[7215, 5425]","[14709, 5425, 3431, 11759, 15699]",0.5,0.5,0.6736966371536255,0.0,,,0.0,0.0,0.0,OK,
38,38,bm25,dpp_seed1,Was the famous opera comique that was based on a Prosper Merimee novella a comedy or a tragedy?,5a7615fb5542992db9473727,"[1460, 15091]","[15416, 1460, 9937, 4358, 14909]",0.5,0.5,0.7082988023757935,0.0,,,0.0,0.0,0.0,OK,
39,39,bm25,dpp_seed1,Who served as the head coach for the Grizzlies in the 2004-05 season and as head coach for the Brooklyn Nets?,5a7618d85542994ccc9186cf,"[11963, 14818]","[22764, 9401, 4324, 8491, 6456]",0.0,0.0,0.6716741323471069,0.0,,,0.0,0.0,0.0,OK,
40,40,bm25,dpp_seed1,"Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",5a7621bb554299109176e650,"[23154, 4227]","[20981, 12438, 9800, 23481, 25503]",0.0,0.0,0.6880654096603394,0.0,,,0.0,0.0,0.0,OK,
41,41,bm25,dpp_seed1,When was the plaintiff in the 1892 Barbed Wire Patent Case born?,5a7624b85542992db947372c,"[16274, 24579]","[25908, 8926, 24978, 9856, 7413]",0.0,0.0,0.7346739172935486,0.0,,,0.0,0.0,0.0,OK,
42,42,bm25,dpp_seed1,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",5a7633ad5542992db9473741,"[25986, 8549]","[3495, 25986, 24728, 20023, 5901]",0.5,0.5,0.652415931224823,0.0,,,0.0,0.0,0.0,OK,
43,43,bm25,dpp_seed1,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",5a7633ff5542994ccc918712,"[23901, 5723]","[13648, 5723, 10416, 24395, 4882]",0.5,0.5,0.6748493909835815,0.0,,,0.0,0.0,0.0,OK,
44,44,bm25,dpp_seed1,Who was the wife of the president when William Bainbridge started his career?,5a7636fb55429976ec32bd79,"[2587, 202]","[2878, 23004, 202, 21017, 12248]",0.5,0.3333333333333333,0.7075819373130798,0.0,,,0.0,0.0,0.0,OK,
45,45,bm25,dpp_seed1,"Which university has more schools, Ateneo de Davao University or University of Rochester?",5a7651825542992d0ec060a3,"[163, 12131]","[12990, 163, 22395, 4594, 1069]",0.5,0.5,0.6851207613945007,0.0,,,0.0,0.0,0.0,OK,
46,46,bm25,dpp_seed1,Who founded the collective which released the album Messe I.X-VI.X?,5a7662745542992db9473786,"[16502, 23431]","[18706, 20710, 16097, 3219, 23300]",0.0,0.0,0.6927756071090698,0.0,,,0.0,0.0,0.0,OK,
47,47,bm25,dpp_seed1,When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,5a76db3555429972597f13e7,"[16835, 6646]","[18779, 10329, 12258, 2450, 23810]",0.0,0.0,0.7069971561431885,0.0,,,0.0,0.0,0.0,OK,
48,48,bm25,dpp_seed1,"Who is older, Ivan Foster or Ian Paisley?",5a77253455429972597f1449,"[18224, 25837]","[18569, 17215, 18473, 8386, 25966]",0.0,0.0,0.6233229637145996,0.0,,,0.0,0.0,0.0,OK,
49,49,bm25,dpp_seed1,Which software application was originally made for the company that acquired RadioShack in 1963?,5a77322055429972597f1494,"[645, 11956]","[19846, 645, 15334, 23815, 22882]",0.5,0.5,0.7046276330947876,0.0,,,0.0,0.0,0.0,OK,
50,50,bm25,dpp_seed1,"Who won Miss America 2013, which was the 86th Miss America pageant held at the PH Live in Las Vegas?",5a7735f55542994aec3b7226,"[15216, 13103]","[12726, 13632, 16709, 8054, 3975]",0.0,0.0,0.6258845925331116,0.0,,,0.0,0.0,0.0,OK,
51,51,bm25,dpp_seed1,Who starred in Umm-e-Kulsoom whose mother was Afshan Qureshi?,5a77414155429972597f14d7,"[19527, 4872]","[23427, 22781, 19222, 7599, 19527]",0.5,0.2,0.6679264903068542,0.0,,,0.0,0.0,0.0,OK,
52,52,bm25,dpp_seed1,"What actress is known for a starring role in Robert Bresson's ""Pickpocket"" and has also been directed by Just Jaeckin, a former photographer?",5a77626b5542993569682d77,"[12786, 5419]","[8154, 25803, 1920, 9405, 18656]",0.0,0.0,0.69077467918396,0.0,,,0.0,0.0,0.0,OK,
53,53,bm25,dpp_seed1,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,5a776b82554299373536026f,"[2849, 13370]","[9257, 25741, 22357, 13501, 15264]",0.0,0.0,0.7075499296188354,0.0,,,0.0,0.0,0.0,OK,
54,54,bm25,dpp_seed1,"Who was born first, Susan Oliver or W. S. Van Dyke?",5a778b345542992a6e59decf,"[4583, 24476]","[22734, 12187, 18462, 19222, 16129]",0.0,0.0,0.7003182768821716,0.0,,,0.0,0.0,0.0,OK,
55,55,bm25,dpp_seed1,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,5a779fd95542997042120ab5,"[10126, 17449]","[9163, 10126, 18333, 22952, 5166]",0.5,0.5,0.5635064244270325,0.0,,,0.0,0.0,0.0,OK,
57,57,bm25,dpp_seed1,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",5a77a65b5542992a6e59df57,"[22947, 22198]","[13249, 22198, 5696, 13436, 4826]",0.5,0.5,0.6397745013237,0.0,,,0.0,0.0,0.0,OK,
58,58,bm25,dpp_seed1,What British novelist born in November 1898 wrote Surprised by Joy: The Shape of My Early Life?,5a77a9df55429967ab10521c,"[2490, 23359]","[22539, 16016, 4796, 124, 10008]",0.0,0.0,0.7008503079414368,0.0,,,0.0,0.0,0.0,OK,
59,59,bm25,dpp_seed1,"What is the species of animal which the town of Antelope, Kansas was named after?",5a77c09555429967ab105262,"[10221, 5206]","[5370, 5345, 9311, 10727, 4390]",0.0,0.0,0.6672996878623962,0.0,,,0.0,0.0,0.0,OK,
60,60,bm25,dpp_seed1,"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?",5a77c1505542997042120b1b,"[4167, 1573]","[24194, 5234, 12438, 24565, 7741]",0.0,0.0,0.66374671459198,0.0,,,0.0,0.0,0.0,OK,
61,61,bm25,dpp_seed1,"Which band formed in England, Of Montreal or Vib Gyor?",5a77c74155429967ab105291,"[23850, 24150]","[8764, 5604, 110, 4564, 8705]",0.0,0.0,0.6680399775505066,0.0,,,0.0,0.0,0.0,OK,
62,62,bm25,dpp_seed1,"The voice of Homer Simpson also voices what alien character in the television series ""The Simpsons""?",5a77cb5e55429967ab1052a7,"[18801, 23611]","[13737, 24505, 23227, 11144, 24205]",0.0,0.0,0.7020074129104614,0.0,,,0.0,0.0,0.0,OK,
63,63,bm25,dpp_seed1,"The True Colors World Tour was by what artist whose debut album was ""She's So Unusual""?",5a77ddb855429967ab1052d8,"[15195, 25141]","[11955, 7201, 11291, 19731, 9576]",0.0,0.0,0.6437674760818481,0.0,,,0.0,0.0,0.0,OK,
64,64,bm25,dpp_seed1,"What scientist as well as a practising Roman Cathloic described the electronic voice phenomena as typically brief, usually the length of a work or short phrase?",5a77f4755542992a6e59e01f,"[23394, 24534]","[25171, 14256, 23820, 14699, 23889]",0.0,0.0,0.7403634190559387,0.0,,,0.0,0.0,0.0,OK,
65,65,bm25,dpp_seed1,"Spawn, a fictional character who Mustafa Shakir has expressed interest in playing, was created by?",5a78b5f7554299148911f95b,"[22840, 10815]","[22570, 5517, 18520, 17244, 22840]",0.5,0.2,0.6956731677055359,0.0,,,0.0,0.0,0.0,OK,
66,66,bm25,dpp_seed1,The show featuring a young boy named Gerald Bald Z premiered on what TV channel?,5a78bd515542990784727749,"[10604, 6450]","[11829, 6559, 23457, 11980, 11586]",0.0,0.0,0.6872457265853882,0.0,,,0.0,0.0,0.0,OK,
67,67,bm25,dpp_seed1,The southernmost administrative region of Denmark is well-known for creating what products?,5a78ce5d55429974737f78ac,"[8051, 8866]","[4466, 8866, 8245, 19188, 4342]",0.5,0.5,0.6776480078697205,0.0,,,0.0,0.0,0.0,OK,
68,68,bm25,dpp_seed1,"Orange is the New Black, starring Annie Golden as Norma Romano, takes place in which minimum-security federal prison?",5a78f18855429974737f7915,"[24525, 13229]","[24832, 13229, 23152, 7564, 1761]",0.5,0.5,0.665225625038147,0.0,,,0.0,0.0,0.0,OK,
69,69,bm25,dpp_seed1,Mick Carter is the landlord of a public house located at what address?,5a78f59755429970f5fffdf7,"[16943, 5839]","[6005, 21869, 13360, 17876, 17418]",0.0,0.0,0.6661813855171204,0.0,,,0.0,0.0,0.0,OK,
70,70,bm25,dpp_seed1,What is the birthday of the oldest among Vicente García and Ximena Sariñana?,5a7914e155429974737f7973,"[18678, 4272]","[4123, 8367, 4097, 22548, 4006]",0.0,0.0,0.6347410082817078,0.0,,,0.0,0.0,0.0,OK,
71,71,bm25,dpp_seed1,"Which Netflix series ""Unbreakable"" character is Elizabeth Claire Kemper known for playing?",5a791a97554299148911f9f2,"[7040, 19925]","[22442, 14342, 8105, 495, 15048]",0.0,0.0,0.6721479892730713,0.0,,,0.0,0.0,0.0,OK,
72,72,bm25,dpp_seed1,"Who was born first, Brooklyn Decker or Andy Roddick?",5a793bc95542994bb9456fc3,"[25392, 13425]","[1286, 25392, 20463, 10246, 10285]",0.5,0.5,0.7157321572303772,0.0,,,0.0,0.0,0.0,OK,
73,73,bm25,dpp_seed1,Amil Grove appeared in what  British tabloid published by News UK?,5a793d335542994bb9456fca,"[1497, 9333]","[23585, 5228, 23183, 4057, 11553]",0.0,0.0,0.6756706237792969,0.0,,,0.0,0.0,0.0,OK,
74,74,bm25,dpp_seed1,"Who was born first, Nellee Hooper or Baz Luhrmann?",5a794119554299029c4b5f3c,"[4565, 3093]","[1696, 4565, 6624, 24968, 24124]",0.5,0.5,0.7384980916976929,0.0,,,0.0,0.0,0.0,OK,
75,75,bm25,dpp_seed1,Eric Ambler and Carol Shields are both best Known for what profession?,5a79c1335542994bb9457066,"[20299, 23672]","[15264, 9240, 10948, 25579, 19988]",0.0,0.0,0.7025038599967957,0.0,,,0.0,0.0,0.0,OK,
76,76,bm25,dpp_seed1,Which two occupations does Ronnie Dunn and Annie Lennox have in common?,5a79c9395542994bb94570a2,"[23665, 8341]","[10161, 11955, 24356, 12245, 17288]",0.0,0.0,0.7473945617675781,0.0,,,0.0,0.0,0.0,OK,
78,78,bm25,dpp_seed1,When did Henrietta Ponsonby's father die?,5a7a0e745542990783324e1d,"[5058, 9931]","[7247, 5058, 15436, 7956, 24497]",0.5,0.5,0.683241069316864,0.0,,,0.0,0.0,0.0,OK,
79,79,bm25,dpp_seed1,The Swallow Bluff Island Mounds is a Mississippian culture archaeological site that is located in this river which was once known by what name?,5a7a3d435542996a35c17154,"[11628, 11499]","[17520, 12011, 20247, 10909, 10328]",0.0,0.0,0.7329418063163757,0.0,,,0.0,0.0,0.0,OK,
80,80,bm25,dpp_seed1,Near the banks of what river is the city in Romania with a partner Aspen Institute located?,5a7a47be5542994f819ef1b2,"[3254, 14619]","[24673, 1310, 1611, 12935, 5721]",0.0,0.0,0.6273213624954224,0.0,,,0.0,0.0,0.0,OK,
81,81,bm25,dpp_seed1,"Who was born first, Lecrae Devaughn Moore or Gawvi?",5a7a650355429941d65f2615,"[20545, 12316]","[1696, 25728, 22524, 23161, 10285]",0.0,0.0,0.6608757972717285,0.0,,,0.0,0.0,0.0,OK,
82,82,bm25,dpp_seed1,What is the altitude of the town in England that has Leadgate between it and Garrigill?,5a7a94f155429941d65f26ca,"[25349, 15612]","[23443, 4475, 25466, 15612, 143]",0.5,0.25,0.6773676872253418,0.0,,,0.0,0.0,0.0,OK,
83,83,bm25,dpp_seed1,"Who was born first, Chester Bennington or Mikael Stanne?",5a7aa2a255429941d65f270e,"[2563, 3708]","[10055, 25728, 19222, 23161, 14290]",0.0,0.0,0.6587708592414856,0.0,,,0.0,0.0,0.0,OK,
84,84,bm25,dpp_seed1,Who passed away first Robert Graves or Dino Buzzati ?,5a7aa9425542992d025e66e4,"[15806, 24994]","[23216, 20639, 16993, 12778, 11650]",0.0,0.0,0.6393672227859497,0.0,,,0.0,0.0,0.0,OK,
85,85,bm25,dpp_seed1,Beena Sarwar is the editor of a peace initiative sponsored by a newpaper based in what city?,5a7af4cd55429931da12c9a6,"[13627, 25508]","[18947, 5345, 21673, 21715, 3433]",0.0,0.0,0.7303701639175415,0.0,,,0.0,0.0,0.0,OK,
86,86,bm25,dpp_seed1,Who is the older brother of the king that was overthrown in the Henriad?,5a7b3b4f5542992d025e67ac,"[9541, 19384]","[2738, 12988, 15329, 24507, 9448]",0.0,0.0,0.6751996874809265,0.0,,,0.0,0.0,0.0,OK,
87,87,bm25,dpp_seed1,"Who was the director behind the Cirque du Soleil show in Las Vegas that was first performed on December 25, 1993?",5a7b443c5542992d025e67ce,"[24681, 1590]","[16169, 24681, 13103, 14784, 16361]",0.5,0.5,0.7622787356376648,0.0,,,0.0,0.0,0.0,OK,
88,88,bm25,dpp_seed1,"What country does Eric A. Sykes and Eccles, Greater Manchester have ion common?",5a7b4bc35542992d025e67e0,"[13861, 4279]","[11843, 11713, 3838, 5496, 11338]",0.0,0.0,0.6492530703544617,0.0,,,0.0,0.0,0.0,OK,
89,89,bm25,dpp_seed1,The Motion Picture Soundtrack The Woman in Red featured this American Singer who became a United Nations Ambassador for what organization?,5a7b72e15542997c3ec97187,"[23155, 3897]","[6740, 4565, 21894, 9252, 24206]",0.0,0.0,0.7360514402389526,0.0,,,0.0,0.0,0.0,OK,
90,90,bm25,dpp_seed1,"Who was born first, Ana Kasparian or Andre Agassi?",5a7c34905542996dd594b8d5,"[6559, 23466]","[1696, 3367, 14290, 15840, 22207]",0.0,0.0,0.6244506239891052,0.0,,,0.0,0.0,0.0,OK,
91,91,bm25,dpp_seed1,"Who is older, Simon Neil or Michael McKean?",5a7c64bc5542996dd594b913,"[25306, 25985]","[10024, 18018, 12684, 17470, 25110]",0.0,0.0,0.6416327953338623,0.0,,,0.0,0.0,0.0,OK,
92,92,bm25,dpp_seed1,What was the sequel of the game that e was published by U.S. Gold in 1992?,5a7c68575542996dd594b91c,"[1860, 25874]","[4865, 15256, 12105, 12544, 22808]",0.0,0.0,0.6462045907974243,0.0,,,0.0,0.0,0.0,OK,
93,93,bm25,dpp_seed1,What was the population in 2016 of the city that Norman Foote is originally from?,5a7c78c955429935c91b51d2,"[644, 12503]","[10034, 12578, 3031, 5874, 11469]",0.0,0.0,0.6951082348823547,0.0,,,0.0,0.0,0.0,OK,
94,94,bm25,dpp_seed1,The 2011 Tennessee Tech Golden Eagles football team competed in a conference with how many members competing in football?,5a7c827e55429907fabeefa7,"[12219, 24831]","[22624, 12219, 19213, 24769, 21586]",0.5,0.5,0.6146406531333923,0.0,,,0.0,0.0,0.0,OK,
95,95,bm25,dpp_seed1,Focus is a 2015 American romantic crime comedy-drama film starring an Australian actress who was also cast in what soap opera?,5a7c8cea55429935c91b5214,"[15934, 5796]","[18366, 13742, 1920, 1805, 5989]",0.0,0.0,0.6889705061912537,0.0,,,0.0,0.0,0.0,OK,
96,96,bm25,dpp_seed1,"As of 2010, what was the population of the county that was named after the 13th Speaker of the House of Representatives?",5a7c9ead5542990527d554e4,"[25549, 3547]","[16814, 24331, 25666, 25548, 22864]",0.0,0.0,0.6755193471908569,0.0,,,0.0,0.0,0.0,OK,
97,97,bm25,dpp_seed1,"Which restaurant chain is based further south, Pizza Fusion or Imo's Pizza?",5a7ca33f5542990527d554ee,"[4533, 5392]","[23191, 9094, 2671, 24658, 6485]",0.0,0.0,0.6362147331237793,0.0,,,0.0,0.0,0.0,OK,
98,98,bm25,dpp_seed1,How much change in elevation is there at the site of the 1999 FIA GT Hockenheim 500km?,5a7cb993554299452d57b9c2,"[2797, 25741]","[24616, 2797, 4564, 9311, 15769]",0.5,0.5,0.6686004400253296,0.0,,,0.0,0.0,0.0,OK,
99,99,bm25,dpp_seed1,How many times has the national team Joseph Raich Garriga played for in 1941 participated in FIFA World Cups?,5a7cc58f554299452d57ba45,"[4128, 23594]","[3270, 971, 20484, 4699, 4634]",0.0,0.0,0.6979372501373291,0.0,,,0.0,0.0,0.0,OK,
100,100,bm25,dpp_seed1,On what UHF channel is the station that Cindy Williams is on broadcast?,5a7ccc1e55429909bec7680e,"[2958, 264]","[17154, 21207, 15308, 2460, 264]",0.5,0.2,0.5754886865615845,0.0,,,0.0,0.0,0.0,OK,
101,101,bm25,dpp_seed1,Getting Married in Buffalo Jump stars an actor who was born in what city?,5a7cdc1b55429907fabef04d,"[10012, 24485]","[5314, 10012, 10539, 2693, 4043]",0.5,0.5,0.7015154957771301,0.0,,,0.0,0.0,0.0,OK,
102,102,bm25,dpp_seed1,"Which band formed earlier, Edward Sharpe and the Magnetic Zeros or Louis XIV?",5a7cdd6b55429909bec76858,"[3440, 3418]","[23005, 8764, 24978, 2683, 3440]",0.5,0.2,0.695141613483429,0.0,,,0.0,0.0,0.0,OK,
103,103,bm25,dpp_seed1,"Which was released first, Gasland or To Shoot an Elephant?",5a7ced4355429909bec76895,"[9661, 9151]","[17566, 9151, 1276, 2671, 17671]",0.5,0.5,0.6748889088630676,0.0,,,0.0,0.0,0.0,OK,
104,104,bm25,dpp_seed1,"Who is older, Steven Tyler, or Elizabeth Fraser?",5a7d2c8d5542995ed0d16624,"[17973, 17299]","[17299, 16402, 23226, 22025, 3493]",0.5,1.0,0.6549941301345825,0.0,,,0.0,0.0,0.0,OK,
105,105,bm25,dpp_seed1,"In what year was the Moldavian, later Romanian writer, known for his work ""The Goat and Her Three Kids"" born?",5a7dedb55542995f4f402317,"[8170, 25534]","[17188, 12147, 21006, 14692, 300]",0.0,0.0,0.7243901491165161,0.0,,,0.0,0.0,0.0,OK,
106,106,bm25,dpp_seed1,What is the population of the birth city of Daniela Scalia?,5a7e279d5542995ed0d166b5,"[14020, 9457]","[1871, 3031, 1445, 343, 2999]",0.0,0.0,0.6001485586166382,0.0,,,0.0,0.0,0.0,OK,
107,107,bm25,dpp_seed1,"Who has held more positions in the film industry, Donald Cammell or Justin David Swibel?",5a7e59c855429934daa2fc0f,"[6208, 10322]","[8766, 21868, 2801, 10265, 14963]",0.0,0.0,0.7169572114944458,0.0,,,0.0,0.0,0.0,OK,
