question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
80,80,dpr,agglo_k3,Near the banks of what river is the city in Romania with a partner Aspen Institute located?,5a7a47be5542994f819ef1b2,"[3254, 14619]","[5146, 14619, 3254, 25799, 16680]",1.0,0.5,0.6678808927536011,0.0,,,0.0,0.0,0.0,OK,
81,81,dpr,agglo_k3,"Who was born first, Lecrae Devaughn Moore or Gawvi?",5a7a650355429941d65f2615,"[20545, 12316]","[3287, 4319, 12130, 9709, 25801]",0.0,0.0,0.6741093397140503,0.0,,,0.0,0.0,0.0,OK,
82,82,dpr,agglo_k3,What is the altitude of the town in England that has Leadgate between it and Garrigill?,5a7a94f155429941d65f26ca,"[25349, 15612]","[25349, 4292, 4564, 15612, 9610]",1.0,1.0,0.6223050355911255,0.0,,,0.0,0.0,0.0,OK,
83,83,dpr,agglo_k3,"Who was born first, Chester Bennington or Mikael Stanne?",5a7aa2a255429941d65f270e,"[2563, 3708]","[13324, 19857, 15561, 9709, 24193]",0.0,0.0,0.7487946152687073,0.0,,,0.0,0.0,0.0,OK,
84,84,dpr,agglo_k3,Who passed away first Robert Graves or Dino Buzzati ?,5a7aa9425542992d025e66e4,"[15806, 24994]","[8334, 23085, 24964, 24405, 20913]",0.0,0.0,0.662247359752655,0.0,,,0.0,0.0,0.0,OK,
85,85,dpr,agglo_k3,Beena Sarwar is the editor of a peace initiative sponsored by a newpaper based in what city?,5a7af4cd55429931da12c9a6,"[13627, 25508]","[18350, 13627, 6023, 6596, 19675]",0.5,0.5,0.6984670162200928,0.0,,,0.0,0.0,0.0,OK,
86,86,dpr,agglo_k3,Who is the older brother of the king that was overthrown in the Henriad?,5a7b3b4f5542992d025e67ac,"[9541, 19384]","[17087, 9541, 23712, 11248, 24774]",0.5,0.5,0.7456879615783691,0.0,,,0.0,0.0,0.0,OK,
87,87,dpr,agglo_k3,"Who was the director behind the Cirque du Soleil show in Las Vegas that was first performed on December 25, 1993?",5a7b443c5542992d025e67ce,"[24681, 1590]","[7330, 6208, 1590, 8414, 3093]",0.5,0.3333333333333333,0.7465325593948364,0.0,,,0.0,0.0,0.0,OK,
88,88,dpr,agglo_k3,"What country does Eric A. Sykes and Eccles, Greater Manchester have ion common?",5a7b4bc35542992d025e67e0,"[13861, 4279]","[20303, 25700, 20742, 768, 4279]",0.5,0.2,0.7256932258605957,0.0,,,0.0,0.0,0.0,OK,
89,89,dpr,agglo_k3,The Motion Picture Soundtrack The Woman in Red featured this American Singer who became a United Nations Ambassador for what organization?,5a7b72e15542997c3ec97187,"[23155, 3897]","[15828, 4639, 23155, 14540, 5741]",0.5,0.3333333333333333,0.7010122537612915,0.0,,,0.0,0.0,0.0,OK,
90,90,dpr,agglo_k3,"Who was born first, Ana Kasparian or Andre Agassi?",5a7c34905542996dd594b8d5,"[6559, 23466]","[25387, 6908, 4828, 16195, 2314]",0.0,0.0,0.6507840752601624,0.0,,,0.0,0.0,0.0,OK,
91,91,dpr,agglo_k3,"Who is older, Simon Neil or Michael McKean?",5a7c64bc5542996dd594b913,"[25306, 25985]","[11248, 2696, 3197, 10531, 20145]",0.0,0.0,0.6595126986503601,0.0,,,0.0,0.0,0.0,OK,
92,92,dpr,agglo_k3,What was the sequel of the game that e was published by U.S. Gold in 1992?,5a7c68575542996dd594b91c,"[1860, 25874]","[7848, 4537, 11451, 18858, 13284]",0.0,0.0,0.6053922176361084,0.0,,,0.0,0.0,0.0,OK,
93,93,dpr,agglo_k3,What was the population in 2016 of the city that Norman Foote is originally from?,5a7c78c955429935c91b51d2,"[644, 12503]","[127, 12878, 18520, 65, 19423]",0.0,0.0,0.666618824005127,0.0,,,0.0,0.0,0.0,OK,
94,94,dpr,agglo_k3,The 2011 Tennessee Tech Golden Eagles football team competed in a conference with how many members competing in football?,5a7c827e55429907fabeefa7,"[12219, 24831]","[12219, 11846, 15471, 13585, 2788]",0.5,1.0,0.6053770184516907,0.0,,,0.0,0.0,0.0,OK,
95,95,dpr,agglo_k3,Focus is a 2015 American romantic crime comedy-drama film starring an Australian actress who was also cast in what soap opera?,5a7c8cea55429935c91b5214,"[15934, 5796]","[20000, 15934, 1116, 4001, 24376]",0.5,0.5,0.714292049407959,0.0,,,0.0,0.0,0.0,OK,
96,96,dpr,agglo_k3,"As of 2010, what was the population of the county that was named after the 13th Speaker of the House of Representatives?",5a7c9ead5542990527d554e4,"[25549, 3547]","[25564, 3547, 8493, 23284, 20633]",0.5,0.5,0.7011954188346863,0.0,,,0.0,0.0,0.0,OK,
97,97,dpr,agglo_k3,"Which restaurant chain is based further south, Pizza Fusion or Imo's Pizza?",5a7ca33f5542990527d554ee,"[4533, 5392]","[19280, 5392, 14461, 7373, 4533]",1.0,0.5,0.6258824467658997,0.0,,,0.0,0.0,0.0,OK,
98,98,dpr,agglo_k3,How much change in elevation is there at the site of the 1999 FIA GT Hockenheim 500km?,5a7cb993554299452d57b9c2,"[2797, 25741]","[8784, 13715, 25741, 10592, 5723]",0.5,0.3333333333333333,0.6705432534217834,0.0,,,0.0,0.0,0.0,OK,
99,99,dpr,agglo_k3,How many times has the national team Joseph Raich Garriga played for in 1941 participated in FIFA World Cups?,5a7cc58f554299452d57ba45,"[4128, 23594]","[23651, 10206, 17454, 25870, 10101]",0.0,0.0,0.6985417604446411,0.0,,,0.0,0.0,0.0,OK,
100,100,dpr,agglo_k3,On what UHF channel is the station that Cindy Williams is on broadcast?,5a7ccc1e55429909bec7680e,"[2958, 264]","[19972, 2958, 14868, 10689, 10537]",0.5,0.5,0.6648591756820679,0.0,,,0.0,0.0,0.0,OK,
101,101,dpr,agglo_k3,Getting Married in Buffalo Jump stars an actor who was born in what city?,5a7cdc1b55429907fabef04d,"[10012, 24485]","[21657, 14028, 10012, 21499, 8175]",0.5,0.3333333333333333,0.6688567996025085,0.0,,,0.0,0.0,0.0,OK,
102,102,dpr,agglo_k3,"Which band formed earlier, Edward Sharpe and the Magnetic Zeros or Louis XIV?",5a7cdd6b55429909bec76858,"[3440, 3418]","[3440, 5277, 24390, 3418, 6130]",1.0,1.0,0.704383909702301,0.0,,,0.0,0.0,0.0,OK,
