question_index,qa_id,retriever,condition,question,beir_query_id,gold_doc_ids,retrieved_doc_ids,recall_at_k,mrr,retrieval_diversity,faithfulness_nli,llm_model,prediction,exact_match,f1,rouge_l,row_status,row_error
10,10,dpr,kmeans_k5,Which author wrote about a woman captured by the Symbionese Liberation Army?,5a729cc25542991f9a20c532,"[25934, 23926]","[14967, 4796, 18973, 6782, 23926]",0.5,0.2,0.6943299174308777,0.0,,,0.0,0.0,0.0,OK,
11,11,dpr,kmeans_k5,What is the name of the pop artist that belongs on the Pledis Entertainment label and has 13 members?,5a72d7b35542991f9a20c5be,"[12748, 19460]","[24458, 12410, 12316, 13642, 12748]",0.5,0.2,0.7284375429153442,0.0,,,0.0,0.0,0.0,OK,
12,12,dpr,kmeans_k5,"Gaia is a space observatory of the European Space Agency, what is Astrosat?",5a7300b85542994cef4bc41a,"[24876, 25491]","[6340, 24876, 4524, 11092, 24400]",0.5,0.5,0.6173468232154846,0.0,,,0.0,0.0,0.0,OK,
13,13,dpr,kmeans_k5,"In the television series Green Hornet, which actor played the role of Kato?",5a7326cd5542991f29ee2d11,"[9131, 23227]","[18479, 17943, 9131, 16842, 3015]",0.5,0.3333333333333333,0.6912449598312378,0.0,,,0.0,0.0,0.0,OK,
14,14,dpr,kmeans_k5,"Lady Elizabeth Delmé and Her Children (1779) is a portrait given to the National Gallery of Art in 1937, which is located in which state?",5a7336d05542992359bc3293,"[13264, 13967]","[22797, 18961, 13264, 23253, 13219]",0.5,0.3333333333333333,0.6241296529769897,0.0,,,0.0,0.0,0.0,OK,
15,15,dpr,kmeans_k5,"Which movie is loosley based off the Brother Grimm's ""Iron Henry""?",5a733b835542991f9a20c6b2,"[23633, 4545]","[4545, 4705, 23804, 1492, 4643]",0.5,1.0,0.711244523525238,0.0,,,0.0,0.0,0.0,OK,
16,16,dpr,kmeans_k5,which board game has been around longer Obsession or Battle Sheep ?,5a733caa5542992359bc32a3,"[15389, 19341]","[13146, 13284, 15389, 19341, 13894]",1.0,0.3333333333333333,0.6845075488090515,0.0,,,0.0,0.0,0.0,OK,
17,17,dpr,kmeans_k5,"Which famous mine was in service first, the Salmita Mine or the Kanichee Mine?",5a739323554299623ed4abff,"[4244, 25216]","[9008, 4244, 25216, 990, 7707]",1.0,0.5,0.7004607915878296,0.0,,,0.0,0.0,0.0,OK,
18,18,dpr,kmeans_k5,"What was the lead single from Boys Like Girls album on which frontman, Martin Johnson co-wrote a song with Taylor Swift? A: Love Drunk",5a74122f55429929fddd83da,"[7716, 8612]","[4870, 23022, 7716, 23155, 16849]",0.5,0.3333333333333333,0.7587976455688477,0.0,,,0.0,0.0,0.0,OK,
19,19,dpr,kmeans_k5,"Who wrote the music for Billy Elliot the Musical and had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years?",5a74629255429929fddd8402,"[10804, 21082]","[11401, 21600, 3468, 15494, 4660]",0.0,0.0,0.6468673348426819,0.0,,,0.0,0.0,0.0,OK,
20,20,dpr,kmeans_k5,Which American main title designer designed sequences for the founder of the Sundance Film Festival?,5a7471f655429979e2882955,"[4890, 23681]","[21379, 19814, 23681, 10746, 4890]",1.0,0.3333333333333333,0.7414716482162476,0.0,,,0.0,0.0,0.0,OK,
21,21,dpr,kmeans_k5,What is served shaken with ice and should not be mistaken with the name Margarita?,5a74be7a55429929fddd84e4,"[7079, 4039]","[20024, 12934, 3851, 14102, 4039]",0.5,0.2,0.6027675271034241,0.0,,,0.0,0.0,0.0,OK,
22,22,dpr,kmeans_k5,What product by FLEXcon represents data by geometric patterns?,5a74c3f455429979e2882a0a,"[7688, 23564]","[20421, 7688, 14720, 24563, 13059]",0.5,0.5,0.6825767159461975,0.0,,,0.0,0.0,0.0,OK,
23,23,dpr,kmeans_k5,Connetquot High School  is a public high school in what city in New York?,5a7506f455429916b0164240,"[2573, 1640]","[1172, 10967, 2573, 13591, 15549]",0.5,0.3333333333333333,0.6601493954658508,0.0,,,0.0,0.0,0.0,OK,
24,24,dpr,kmeans_k5,What year did the movement that Tess Asplund protested in the viral image of her with her fist in the air disband?,5a7526945542993748c897d2,"[21889, 8074]","[9962, 21889, 23653, 21931, 3441]",0.5,0.5,0.7329056262969971,0.0,,,0.0,0.0,0.0,OK,
25,25,dpr,kmeans_k5,"What song from the fourth studio album made by The Who reached No.4 on the UK charts and No. 19 o nthe U.S. ""Billboard"" Hot 100?",5a753c8c55429916b01642ab,"[5767, 3370]","[20747, 4165, 15264, 20713, 25402]",0.0,0.0,0.7120157480239868,0.0,,,0.0,0.0,0.0,OK,
26,26,dpr,kmeans_k5,"Who was born first, Karen Joy Fowler or Bruce Chatwin?",5a7542425542996c70cfaecc,"[7681, 18798]","[14643, 20692, 11970, 135, 2490]",0.0,0.0,0.6990758180618286,0.0,,,0.0,0.0,0.0,OK,
27,27,dpr,kmeans_k5,"Michael Mark Brodsky is known for his translation of what Irish avant-garde novelist, playwright, theatre director, and poet?",5a7545605542993748c89807,"[15201, 10071]","[15806, 1155, 15201, 11795, 10071]",1.0,0.3333333333333333,0.6493226289749146,0.0,,,0.0,0.0,0.0,OK,
28,28,dpr,kmeans_k5,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",5a7555215542996c70cfaee1,"[9446, 2847]","[9830, 128, 11986, 9446, 23412]",0.5,0.25,0.7391425371170044,0.0,,,0.0,0.0,0.0,OK,
29,29,dpr,kmeans_k5,"Which ""Roseanne"" star is in Scream 2?",5a7557d75542992d0ec05f68,"[23512, 11186]","[7002, 19971, 23512, 24963, 15877]",0.5,0.3333333333333333,0.6853777170181274,0.0,,,0.0,0.0,0.0,OK,
30,30,dpr,kmeans_k5,What show was Elena Shaddow in that was written by a relative of Richard Rodgers?,5a755f0a5542996c70cfaee7,"[25709, 9440]","[128, 25619, 2226, 13752, 25085]",0.0,0.0,0.7474371790885925,0.0,,,0.0,0.0,0.0,OK,
31,31,dpr,kmeans_k5,"Which ""Mirrors"" actress made her film debut in the 2005 comedy film ""Hitch""?",5a7571095542992d0ec05f97,"[5780, 24053]","[11454, 5780, 14342, 10433, 3713]",0.5,0.5,0.6974892616271973,0.0,,,0.0,0.0,0.0,OK,
32,32,dpr,kmeans_k5,Who was born first Mahbub ul Haq or Ibn Arabi?,5a7574e25542996c70cfaf01,"[24250, 5838]","[2614, 21083, 15551, 10382, 9870]",0.0,0.0,0.6332067251205444,0.0,,,0.0,0.0,0.0,OK,
33,33,dpr,kmeans_k5,Andrea Camplone is a football coach in which 22-team competition?,5a75d8dc5542992db94736f0,"[18063, 21614]","[20122, 11690, 12505, 5556, 9806]",0.0,0.0,0.7504215240478516,0.0,,,0.0,0.0,0.0,OK,
34,34,dpr,kmeans_k5,"The Declaration of Montreal was the founding document of which world event, lasting from July 26-August 5, 2006?",5a75da6d5542992db94736fa,"[23670, 20385]","[10740, 8293, 20385, 6081, 4420]",0.5,0.3333333333333333,0.6667386889457703,0.0,,,0.0,0.0,0.0,OK,
35,35,dpr,kmeans_k5,"Who is younger, Pelle Almqvist or Steve Winwood?",5a75f0bf5542994ccc91866b,"[4900, 6621]","[11218, 2101, 7510, 14500, 11248]",0.0,0.0,0.7496973872184753,0.0,,,0.0,0.0,0.0,OK,
36,36,dpr,kmeans_k5,"What actress and and writer starred with Jennifer Saunders in bothe ""The Supergrass"" and ""French and Saunders""?",5a7602d8554299109176e5fb,"[10750, 12015]","[4643, 5623, 7175, 14326, 10750]",0.5,0.2,0.7093527913093567,0.0,,,0.0,0.0,0.0,OK,
37,37,dpr,kmeans_k5,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,5a760ab65542994ccc918697,"[7215, 5425]","[5425, 6049, 7215, 6779, 3431]",1.0,1.0,0.6989207863807678,0.0,,,0.0,0.0,0.0,OK,
38,38,dpr,kmeans_k5,Was the famous opera comique that was based on a Prosper Merimee novella a comedy or a tragedy?,5a7615fb5542992db9473727,"[1460, 15091]","[23788, 1155, 25308, 20857, 8109]",0.0,0.0,0.6873550415039062,0.0,,,0.0,0.0,0.0,OK,
39,39,dpr,kmeans_k5,Who served as the head coach for the Grizzlies in the 2004-05 season and as head coach for the Brooklyn Nets?,5a7618d85542994ccc9186cf,"[11963, 14818]","[9032, 6038, 12538, 23466, 14818]",0.5,0.2,0.6731528043746948,0.0,,,0.0,0.0,0.0,OK,
40,40,dpr,kmeans_k5,"Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",5a7621bb554299109176e650,"[23154, 4227]","[22995, 3867, 4227, 23204, 19835]",0.5,0.3333333333333333,0.6617511510848999,0.0,,,0.0,0.0,0.0,OK,
41,41,dpr,kmeans_k5,When was the plaintiff in the 1892 Barbed Wire Patent Case born?,5a7624b85542992db947372c,"[16274, 24579]","[11970, 9402, 16274, 10920, 24068]",0.5,0.3333333333333333,0.7174334526062012,0.0,,,0.0,0.0,0.0,OK,
42,42,dpr,kmeans_k5,"Which was fought earlier in our nation's history, the Seven Days Battles or the Battle of Manila?",5a7633ad5542992db9473741,"[25986, 8549]","[9845, 9660, 25986, 23296, 8549]",1.0,0.3333333333333333,0.6094645261764526,0.0,,,0.0,0.0,0.0,OK,
43,43,dpr,kmeans_k5,"When was the Chief Aerodynamicist for the British supersonic land vehicle, whose goal is to match or exceed 1000 mph achieving a new world land speed record, born?",5a7633ff5542994ccc918712,"[23901, 5723]","[10593, 11052, 5723, 3379, 12012]",0.5,0.3333333333333333,0.6565573215484619,0.0,,,0.0,0.0,0.0,OK,
44,44,dpr,kmeans_k5,Who was the wife of the president when William Bainbridge started his career?,5a7636fb55429976ec32bd79,"[2587, 202]","[13428, 11095, 202, 2592, 8783]",0.5,0.3333333333333333,0.7307559251785278,0.0,,,0.0,0.0,0.0,OK,
45,45,dpr,kmeans_k5,"Which university has more schools, Ateneo de Davao University or University of Rochester?",5a7651825542992d0ec060a3,"[163, 12131]","[17807, 163, 24769, 6190, 1901]",0.5,0.5,0.6474221348762512,0.0,,,0.0,0.0,0.0,OK,
46,46,dpr,kmeans_k5,Who founded the collective which released the album Messe I.X-VI.X?,5a7662745542992db9473786,"[16502, 23431]","[3418, 6309, 25093, 24366, 16502]",0.5,0.2,0.671464741230011,0.0,,,0.0,0.0,0.0,OK,
47,47,dpr,kmeans_k5,When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,5a76db3555429972597f13e7,"[16835, 6646]","[16217, 8766, 6646, 7235, 25184]",0.5,0.3333333333333333,0.6933289766311646,0.0,,,0.0,0.0,0.0,OK,
48,48,dpr,kmeans_k5,"Who is older, Ivan Foster or Ian Paisley?",5a77253455429972597f1449,"[18224, 25837]","[25084, 5196, 11248, 18224, 7721]",0.5,0.25,0.6948121786117554,0.0,,,0.0,0.0,0.0,OK,
49,49,dpr,kmeans_k5,Which software application was originally made for the company that acquired RadioShack in 1963?,5a77322055429972597f1494,"[645, 11956]","[22265, 23998, 11542, 11956, 11278]",0.5,0.25,0.6357982754707336,0.0,,,0.0,0.0,0.0,OK,
50,50,dpr,kmeans_k5,"Who won Miss America 2013, which was the 86th Miss America pageant held at the PH Live in Las Vegas?",5a7735f55542994aec3b7226,"[15216, 13103]","[4126, 13103, 15216, 4050, 15268]",1.0,0.5,0.6923485994338989,0.0,,,0.0,0.0,0.0,OK,
51,51,dpr,kmeans_k5,Who starred in Umm-e-Kulsoom whose mother was Afshan Qureshi?,5a77414155429972597f14d7,"[19527, 4872]","[14954, 19678, 23987, 11768, 19527]",0.5,0.2,0.6681677103042603,0.0,,,0.0,0.0,0.0,OK,
52,52,dpr,kmeans_k5,"What actress is known for a starring role in Robert Bresson's ""Pickpocket"" and has also been directed by Just Jaeckin, a former photographer?",5a77626b5542993569682d77,"[12786, 5419]","[2721, 12786, 20012, 15382, 5315]",0.5,0.5,0.7103654146194458,0.0,,,0.0,0.0,0.0,OK,
53,53,dpr,kmeans_k5,What is the official currency in the country that hosts the Asahi-Ryokuken Yomiuri Memorial tournament?,5a776b82554299373536026f,"[2849, 13370]","[8943, 167, 2849, 8958, 13370]",1.0,0.3333333333333333,0.6516373157501221,0.0,,,0.0,0.0,0.0,OK,
54,54,dpr,kmeans_k5,"Who was born first, Susan Oliver or W. S. Van Dyke?",5a778b345542992a6e59decf,"[4583, 24476]","[9062, 2899, 11970, 3287, 15476]",0.0,0.0,0.7303536534309387,0.0,,,0.0,0.0,0.0,OK,
55,55,dpr,kmeans_k5,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,5a779fd95542997042120ab5,"[10126, 17449]","[23556, 16043, 4996, 7534, 10126]",0.5,0.2,0.5296453237533569,0.0,,,0.0,0.0,0.0,OK,
56,56,dpr,kmeans_k5,What year did Christopher Nolan's magic-themed drama come out?,5a77a41a5542997042120ab9,"[11314, 10290]","[6187, 10245, 14151, 13273, 7363]",0.0,0.0,0.6413555145263672,0.0,,,0.0,0.0,0.0,OK,
57,57,dpr,kmeans_k5,"when was the album that includes the song by Dustin Lynch released to country radio on February 17, 2017?",5a77a65b5542992a6e59df57,"[22947, 22198]","[15244, 23405, 16029, 9953, 22947]",0.5,0.2,0.6387151479721069,0.0,,,0.0,0.0,0.0,OK,
58,58,dpr,kmeans_k5,What British novelist born in November 1898 wrote Surprised by Joy: The Shape of My Early Life?,5a77a9df55429967ab10521c,"[2490, 23359]","[25534, 3950, 18796, 6422, 2490]",0.5,0.2,0.7033290266990662,0.0,,,0.0,0.0,0.0,OK,
59,59,dpr,kmeans_k5,"What is the species of animal which the town of Antelope, Kansas was named after?",5a77c09555429967ab105262,"[10221, 5206]","[15374, 23220, 10221, 2854, 5206]",1.0,0.3333333333333333,0.6684476733207703,0.0,,,0.0,0.0,0.0,OK,
60,60,dpr,kmeans_k5,"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?",5a77c1505542997042120b1b,"[4167, 1573]","[1807, 5234, 269, 7716, 24667]",0.0,0.0,0.7109283804893494,0.0,,,0.0,0.0,0.0,OK,
61,61,dpr,kmeans_k5,"Which band formed in England, Of Montreal or Vib Gyor?",5a77c74155429967ab105291,"[23850, 24150]","[3061, 10886, 25927, 11749, 23850]",0.5,0.2,0.6557536721229553,0.0,,,0.0,0.0,0.0,OK,
62,62,dpr,kmeans_k5,"The voice of Homer Simpson also voices what alien character in the television series ""The Simpsons""?",5a77cb5e55429967ab1052a7,"[18801, 23611]","[23880, 15539, 18801, 18341, 24318]",0.5,0.3333333333333333,0.7164317965507507,0.0,,,0.0,0.0,0.0,OK,
63,63,dpr,kmeans_k5,"The True Colors World Tour was by what artist whose debut album was ""She's So Unusual""?",5a77ddb855429967ab1052d8,"[15195, 25141]","[25711, 11995, 5638, 8682, 15195]",0.5,0.2,0.6919059157371521,0.0,,,0.0,0.0,0.0,OK,
64,64,dpr,kmeans_k5,"What scientist as well as a practising Roman Cathloic described the electronic voice phenomena as typically brief, usually the length of a work or short phrase?",5a77f4755542992a6e59e01f,"[23394, 24534]","[12137, 1337, 7791, 24534, 128]",0.5,0.25,0.7192608118057251,0.0,,,0.0,0.0,0.0,OK,
65,65,dpr,kmeans_k5,"Spawn, a fictional character who Mustafa Shakir has expressed interest in playing, was created by?",5a78b5f7554299148911f95b,"[22840, 10815]","[14512, 15350, 8752, 20411, 10815]",0.5,0.2,0.7226318717002869,0.0,,,0.0,0.0,0.0,OK,
66,66,dpr,kmeans_k5,The show featuring a young boy named Gerald Bald Z premiered on what TV channel?,5a78bd515542990784727749,"[10604, 6450]","[8534, 7848, 16576, 25725, 6450]",0.5,0.2,0.6777302622795105,0.0,,,0.0,0.0,0.0,OK,
67,67,dpr,kmeans_k5,The southernmost administrative region of Denmark is well-known for creating what products?,5a78ce5d55429974737f78ac,"[8051, 8866]","[4449, 2825, 8889, 14654, 9865]",0.0,0.0,0.6806663870811462,0.0,,,0.0,0.0,0.0,OK,
68,68,dpr,kmeans_k5,"Orange is the New Black, starring Annie Golden as Norma Romano, takes place in which minimum-security federal prison?",5a78f18855429974737f7915,"[24525, 13229]","[120, 24376, 24525, 21478, 7568]",0.5,0.3333333333333333,0.686191737651825,0.0,,,0.0,0.0,0.0,OK,
69,69,dpr,kmeans_k5,Mick Carter is the landlord of a public house located at what address?,5a78f59755429970f5fffdf7,"[16943, 5839]","[16943, 9959, 3142, 22724, 18933]",0.5,1.0,0.7504614591598511,0.0,,,0.0,0.0,0.0,OK,
70,70,dpr,kmeans_k5,What is the birthday of the oldest among Vicente García and Ximena Sariñana?,5a7914e155429974737f7973,"[18678, 4272]","[12479, 14968, 10994, 19833, 9660]",0.0,0.0,0.6256678700447083,0.0,,,0.0,0.0,0.0,OK,
71,71,dpr,kmeans_k5,"Which Netflix series ""Unbreakable"" character is Elizabeth Claire Kemper known for playing?",5a791a97554299148911f9f2,"[7040, 19925]","[53, 5191, 14342, 18366, 19925]",0.5,0.2,0.6826256513595581,0.0,,,0.0,0.0,0.0,OK,
72,72,dpr,kmeans_k5,"Who was born first, Brooklyn Decker or Andy Roddick?",5a793bc95542994bb9456fc3,"[25392, 13425]","[11180, 252, 12700, 12667, 24193]",0.0,0.0,0.6241000890731812,0.0,,,0.0,0.0,0.0,OK,
73,73,dpr,kmeans_k5,Amil Grove appeared in what  British tabloid published by News UK?,5a793d335542994bb9456fca,"[1497, 9333]","[23183, 2041, 9333, 15940, 14230]",0.5,0.3333333333333333,0.6798655390739441,0.0,,,0.0,0.0,0.0,OK,
74,74,dpr,kmeans_k5,"Who was born first, Nellee Hooper or Baz Luhrmann?",5a794119554299029c4b5f3c,"[4565, 3093]","[3010, 12726, 24964, 9701, 3231]",0.0,0.0,0.7466946840286255,0.0,,,0.0,0.0,0.0,OK,
75,75,dpr,kmeans_k5,Eric Ambler and Carol Shields are both best Known for what profession?,5a79c1335542994bb9457066,"[20299, 23672]","[12206, 13743, 25591, 8596, 8469]",0.0,0.0,0.7624150514602661,0.0,,,0.0,0.0,0.0,OK,
76,76,dpr,kmeans_k5,Which two occupations does Ronnie Dunn and Annie Lennox have in common?,5a79c9395542994bb94570a2,"[23665, 8341]","[10303, 969, 21048, 1324, 23665]",0.5,0.2,0.738972544670105,0.0,,,0.0,0.0,0.0,OK,
77,77,dpr,kmeans_k5,Special K is a slang word for a medication whose main effects last how long?,5a7a05485542990198eaf04c,"[25402, 4011]","[24684, 4011, 9119, 6334, 7554]",0.5,0.5,0.664567768573761,0.0,,,0.0,0.0,0.0,OK,
78,78,dpr,kmeans_k5,When did Henrietta Ponsonby's father die?,5a7a0e745542990783324e1d,"[5058, 9931]","[24385, 10271, 11970, 128, 12247]",0.0,0.0,0.7465900182723999,0.0,,,0.0,0.0,0.0,OK,
79,79,dpr,kmeans_k5,The Swallow Bluff Island Mounds is a Mississippian culture archaeological site that is located in this river which was once known by what name?,5a7a3d435542996a35c17154,"[11628, 11499]","[25816, 19191, 9386, 3721, 11628]",0.5,0.2,0.6276538372039795,0.0,,,0.0,0.0,0.0,OK,
80,80,dpr,kmeans_k5,Near the banks of what river is the city in Romania with a partner Aspen Institute located?,5a7a47be5542994f819ef1b2,"[3254, 14619]","[1738, 19202, 16680, 25799, 14619]",0.5,0.2,0.6871613264083862,0.0,,,0.0,0.0,0.0,OK,
81,81,dpr,kmeans_k5,"Who was born first, Lecrae Devaughn Moore or Gawvi?",5a7a650355429941d65f2615,"[20545, 12316]","[4319, 9709, 3287, 17543, 12130]",0.0,0.0,0.7068598866462708,0.0,,,0.0,0.0,0.0,OK,
82,82,dpr,kmeans_k5,What is the altitude of the town in England that has Leadgate between it and Garrigill?,5a7a94f155429941d65f26ca,"[25349, 15612]","[4279, 12741, 25349, 4292, 9610]",0.5,0.3333333333333333,0.688988208770752,0.0,,,0.0,0.0,0.0,OK,
83,83,dpr,kmeans_k5,"Who was born first, Chester Bennington or Mikael Stanne?",5a7aa2a255429941d65f270e,"[2563, 3708]","[13324, 24193, 19857, 9709, 15561]",0.0,0.0,0.7487946152687073,0.0,,,0.0,0.0,0.0,OK,
84,84,dpr,kmeans_k5,Who passed away first Robert Graves or Dino Buzzati ?,5a7aa9425542992d025e66e4,"[15806, 24994]","[15436, 23085, 8334, 4690, 24405]",0.0,0.0,0.7038799524307251,0.0,,,0.0,0.0,0.0,OK,
85,85,dpr,kmeans_k5,Beena Sarwar is the editor of a peace initiative sponsored by a newpaper based in what city?,5a7af4cd55429931da12c9a6,"[13627, 25508]","[19438, 18350, 13627, 17210, 19675]",0.5,0.3333333333333333,0.6931511759757996,0.0,,,0.0,0.0,0.0,OK,
86,86,dpr,kmeans_k5,Who is the older brother of the king that was overthrown in the Henriad?,5a7b3b4f5542992d025e67ac,"[9541, 19384]","[9541, 24774, 17087, 23712, 22696]",0.5,1.0,0.699809193611145,0.0,,,0.0,0.0,0.0,OK,
87,87,dpr,kmeans_k5,"Who was the director behind the Cirque du Soleil show in Las Vegas that was first performed on December 25, 1993?",5a7b443c5542992d025e67ce,"[24681, 1590]","[8414, 1590, 7330, 5329, 18119]",0.5,0.5,0.7193179726600647,0.0,,,0.0,0.0,0.0,OK,
88,88,dpr,kmeans_k5,"What country does Eric A. Sykes and Eccles, Greater Manchester have ion common?",5a7b4bc35542992d025e67e0,"[13861, 4279]","[768, 20742, 25700, 20303, 4279]",0.5,0.2,0.7256932854652405,0.0,,,0.0,0.0,0.0,OK,
89,89,dpr,kmeans_k5,The Motion Picture Soundtrack The Woman in Red featured this American Singer who became a United Nations Ambassador for what organization?,5a7b72e15542997c3ec97187,"[23155, 3897]","[4639, 19503, 23155, 3897, 5741]",1.0,0.3333333333333333,0.66808021068573,0.0,,,0.0,0.0,0.0,OK,
90,90,dpr,kmeans_k5,"Who was born first, Ana Kasparian or Andre Agassi?",5a7c34905542996dd594b8d5,"[6559, 23466]","[25387, 19520, 2314, 6908, 4828]",0.0,0.0,0.6891589164733887,0.0,,,0.0,0.0,0.0,OK,
91,91,dpr,kmeans_k5,"Who is older, Simon Neil or Michael McKean?",5a7c64bc5542996dd594b913,"[25306, 25985]","[3197, 2696, 11248, 20145, 459]",0.0,0.0,0.6764904260635376,0.0,,,0.0,0.0,0.0,OK,
92,92,dpr,kmeans_k5,What was the sequel of the game that e was published by U.S. Gold in 1992?,5a7c68575542996dd594b91c,"[1860, 25874]","[7542, 2557, 7848, 9282, 4537]",0.0,0.0,0.6885650157928467,0.0,,,0.0,0.0,0.0,OK,
93,93,dpr,kmeans_k5,What was the population in 2016 of the city that Norman Foote is originally from?,5a7c78c955429935c91b51d2,"[644, 12503]","[12878, 303, 18520, 14542, 65]",0.0,0.0,0.7270864248275757,0.0,,,0.0,0.0,0.0,OK,
94,94,dpr,kmeans_k5,The 2011 Tennessee Tech Golden Eagles football team competed in a conference with how many members competing in football?,5a7c827e55429907fabeefa7,"[12219, 24831]","[12219, 2788, 11846, 2232, 11836]",0.5,1.0,0.6244463324546814,0.0,,,0.0,0.0,0.0,OK,
95,95,dpr,kmeans_k5,Focus is a 2015 American romantic crime comedy-drama film starring an Australian actress who was also cast in what soap opera?,5a7c8cea55429935c91b5214,"[15934, 5796]","[1543, 20000, 15934, 1116, 14342]",0.5,0.3333333333333333,0.6976864337921143,0.0,,,0.0,0.0,0.0,OK,
96,96,dpr,kmeans_k5,"As of 2010, what was the population of the county that was named after the 13th Speaker of the House of Representatives?",5a7c9ead5542990527d554e4,"[25549, 3547]","[20633, 25549, 3547, 8493, 25564]",1.0,0.5,0.6709036231040955,0.0,,,0.0,0.0,0.0,OK,
97,97,dpr,kmeans_k5,"Which restaurant chain is based further south, Pizza Fusion or Imo's Pizza?",5a7ca33f5542990527d554ee,"[4533, 5392]","[7373, 13870, 5392, 19280, 965]",0.5,0.3333333333333333,0.6585982441902161,0.0,,,0.0,0.0,0.0,OK,
98,98,dpr,kmeans_k5,How much change in elevation is there at the site of the 1999 FIA GT Hockenheim 500km?,5a7cb993554299452d57b9c2,"[2797, 25741]","[14490, 13715, 21930, 8784, 25741]",0.5,0.2,0.6367640495300293,0.0,,,0.0,0.0,0.0,OK,
99,99,dpr,kmeans_k5,How many times has the national team Joseph Raich Garriga played for in 1941 participated in FIFA World Cups?,5a7cc58f554299452d57ba45,"[4128, 23594]","[1175, 25870, 10206, 23651, 14116]",0.0,0.0,0.7083066701889038,0.0,,,0.0,0.0,0.0,OK,
100,100,dpr,kmeans_k5,On what UHF channel is the station that Cindy Williams is on broadcast?,5a7ccc1e55429909bec7680e,"[2958, 264]","[23839, 257, 2958, 8094, 19972]",0.5,0.3333333333333333,0.6135627031326294,0.0,,,0.0,0.0,0.0,OK,
